time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,reward
199.79999999999967,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.30000000000000004,力行（加速）,0.1,70.0,30.5,28.78,70.0,41.7,0.0,39.21,19.9,9.2,この先制限速度なし,この先目立った勾配なし,前方93.8m先を25.9km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,-0.05
45.0,Train11,巡航フェーズ（駅間走行中）,惰行中,9.0,力行（加速）,23.0,70.0,70.0,43.66,70.0,1847.1,18.0,103.68,0.0,-2.1,この先制限速度なし,57m先に下り勾配6.7‰あり,前方466.2m先を63.2km/h,後続列車なし,10.0,165.0,未発車,28.0,44.9,-0.5
105.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,3.0,力行（加速）,22.0,70.0,70.0,39.77,70.0,1251.5,19.0,83.75,0.0,0.0,この先制限速度なし,261m先に上り勾配12.5‰あり,前方809.1m先を58.9km/h,後続列車なし,10.0,111.0,未発車,22.0,46.4,-0.5
172.09999999999914,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0000000000000013,力行（加速）,0.1,70.0,0.0,1.58,0.0,0.0,5.9,0.13,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方0.0m先を0.0km/h,後続列車なし,10.0,28.9,未発車,22.0,0.0,-0.05
186.29999999999998,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.4000000000000004,力行（加速）,6.0,70.0,31.1,31.82,70.0,95.4,0.0,47.89,8.4,9.2,この先制限速度なし,この先目立った勾配なし,前方95.8m先を0.0km/h,後続列車なし,10.0,1.7,未発車,35.0,32.3,-0.05
171.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,2.0,70.0,70.0,21.49,70.0,694.2,7.0,24.67,0.0,0.0,この先制限速度なし,104m先に上り勾配6.1‰あり,前方694.6m先を0.0km/h,後続列車なし,10.0,39.0,未発車,28.0,61.7,-0.5
205.29999999999964,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.1,惰行,0.30000000000000004,70.0,12.8,13.83,70.0,53.2,0.0,9.11,27.4,9.2,この先制限速度なし,この先目立った勾配なし,前方57.8m先を8.6km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,-0.05
71.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,12.0,ブレーキ（減速）,6.0,70.0,70.0,33.31,70.0,1715.3,26.0,64.8,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方911.9m先を62.6km/h,後続列車なし,10.0,132.0,未発車,35.0,39.9,-0.5
158.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,7.0,ブレーキ（減速）,6.0,70.0,70.0,32.01,70.0,602.8,20.0,54.49,0.0,0.0,この先制限速度なし,12m先に上り勾配6.1‰あり,前方603.1m先を0.0km/h,後続列車なし,10.0,37.0,未発車,28.0,52.7,-0.5
97.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,6.0,惰行,5.0,70.0,70.0,53.18,70.0,973.1,24.0,127.37,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方497.7m先を59.7km/h,後続列車なし,10.0,113.0,未発車,28.0,65.1,-0.5
22.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,1.0,70.0,53.7,21.02,70.0,2070.9,13.0,24.29,0.0,-2.1,この先制限速度なし,280m先に下り勾配6.7‰あり,前方202.2m先を52.2km/h,後続列車なし,10.0,179.0,未発車,22.0,47.6,-0.5
123.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,6.0,70.0,70.0,31.42,70.0,1096.7,29.0,52.5,0.0,0.0,この先制限速度なし,106m先に上り勾配12.5‰あり,前方972.9m先を34.1km/h,後続列車なし,10.0,87.0,未発車,28.0,49.1,-0.5
30.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,6.0,惰行,2.0,70.0,67.9,29.51,70.0,1940.5,19.0,47.71,0.0,-2.1,この先制限速度なし,150m先に下り勾配6.7‰あり,前方296.4m先を63.4km/h,後続列車なし,10.0,180.0,未発車,28.0,43.9,-0.5
43.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,ブレーキ（減速）,6.0,70.0,70.0,34.89,70.0,1823.0,18.0,66.52,0.0,-2.1,この先制限速度なし,32m先に下り勾配6.7‰あり,前方406.9m先を62.9km/h,後続列車なし,10.0,167.0,未発車,28.0,43.8,-0.5
205.59999999999962,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.4,惰行,0.30000000000000004,70.0,12.5,12.96,70.0,52.1,0.0,7.99,27.7,9.2,この先制限速度なし,この先目立った勾配なし,前方57.4m先を9.3km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,-0.05
111.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,惰行,6.0,70.0,70.0,51.03,70.0,1131.6,20.0,137.05,0.0,0.0,この先制限速度なし,141m先に上り勾配12.5‰あり,前方785.0m先を55.5km/h,後続列車なし,10.0,90.0,未発車,22.0,49.3,-0.5
177.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,3.0,力行（加速）,7.0,70.0,70.0,25.06,70.0,452.3,1.0,30.95,0.0,6.1,この先制限速度なし,262m先に上り勾配9.2‰あり,前方452.7m先を0.0km/h,後続列車なし,10.0,18.0,未発車,28.0,70.0,-0.5
89.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,惰行,6.0,70.0,70.0,50.64,70.0,1283.9,31.0,134.95,0.0,0.0,この先制限速度なし,293m先に上り勾配12.5‰あり,前方791.9m先を60.1km/h,後続列車なし,10.0,99.0,未発車,35.0,52.0,-0.5
207.3999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.1000000000000005,力行（加速）,0.1,70.0,20.6,20.69,70.0,50.6,0.0,20.34,27.5,9.2,この先制限速度なし,この先目立った勾配なし,前方70.1m先を17.2km/h,後続列車なし,10.0,0.0,発車済み,22.0,70.0,-0.05
205.49999999999963,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.30000000000000004,惰行,0.30000000000000004,70.0,12.6,13.25,70.0,52.5,0.0,8.36,27.6,9.2,この先制限速度なし,この先目立った勾配なし,前方57.5m先を9.1km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,-0.05
193.89999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.6,惰行,17.400000000000006,70.0,28.6,29.75,70.0,88.5,0.0,41.89,16.0,9.2,この先制限速度なし,この先目立った勾配なし,前方88.8m先を0.0km/h,後続列車なし,10.0,7.1,未発車,22.0,20.0,-0.05
210.5999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.4,力行（加速）,2.0000000000000004,70.0,20.7,20.74,70.0,32.9,0.0,20.43,30.7,9.2,この先制限速度なし,この先目立った勾配なし,前方70.2m先を22.7km/h,後続列車なし,10.0,0.0,発車済み,22.0,70.0,-0.05
194.8999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.6000000000000003,惰行,17.400000000000006,70.0,25.6,26.8,70.0,80.6,0.0,34.04,17.0,9.2,この先制限速度なし,この先目立った勾配なし,前方81.0m先を0.0km/h,後続列車なし,10.0,6.1,未発車,22.0,19.4,-0.05
210.9999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.7999999999999999,力行（加速）,2.0000000000000004,70.0,20.8,19.57,70.0,30.7,0.0,18.19,31.1,9.2,この先制限速度なし,この先目立った勾配なし,前方70.5m先を23.3km/h,後続列車なし,10.0,0.0,発車済み,22.0,70.0,-0.05
200.8999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.999999999999997,力行（加速）,4.0,70.0,24.1,25.99,70.0,77.1,0.0,32.02,23.0,9.2,この先制限速度なし,この先目立った勾配なし,前方77.5m先を0.0km/h,後続列車なし,10.0,2.1,未発車,35.0,22.8,-0.05
198.69999999999928,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.5000000000000002,惰行,0.2,70.0,0.0,0.34,70.0,39.1,0.0,0.01,20.8,9.2,この先制限速度なし,この先目立った勾配なし,前方47.6m先を11.8km/h,後続列車なし,10.0,0.0,発車済み,28.0,70.0,-0.05
201.09999999999988,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.199999999999997,力行（加速）,4.0,70.0,23.5,25.4,70.0,75.7,0.0,30.59,23.2,9.2,この先制限速度なし,この先目立った勾配なし,前方76.1m先を0.0km/h,後続列車なし,10.0,1.9,未発車,35.0,22.5,-0.05
56.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,6.0,70.0,70.0,23.4,70.0,1662.9,12.0,32.14,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方369.7m先を62.9km/h,後続列車なし,10.0,160.0,未発車,22.0,27.3,-0.5
191.89999999999966,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.7000000000000004,力行（加速）,0.1,70.0,18.7,17.65,70.0,57.5,0.0,14.8,14.0,9.2,この先制限速度なし,この先目立った勾配なし,前方66.7m先を12.3km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,-0.05
226.59999999999985,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.8000000000000005,惰行,0.1,70.0,35.0,34.37,70.0,63.9,0.0,55.82,46.7,9.2,この先制限速度なし,この先目立った勾配なし,前方107.8m先を24.2km/h,後続列車なし,10.0,0.0,発車済み,22.0,70.0,-0.05
196.39999999999986,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.4000000000000001,力行（加速）,0.5,70.0,32.9,31.83,70.0,71.0,0.0,47.92,16.5,9.2,この先制限速度なし,この先目立った勾配なし,前方101.1m先を20.7km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,-0.05
60.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,ブレーキ（減速）,6.0,70.0,70.0,30.93,70.0,1632.5,12.0,50.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方409.5m先を63.5km/h,後続列車なし,10.0,156.0,未発車,22.0,47.6,-0.5
199.09999999999926,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.9000000000000006,惰行,0.2,70.0,0.0,0,70.0,39.1,0.0,0.0,19.2,9.2,この先制限速度なし,この先目立った勾配なし,前方48.9m先を12.7km/h,後続列車なし,10.0,0.0,発車済み,28.0,70.0,-0.05
199.89999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.000000000000001,力行（加速）,4.0,70.0,27.2,28.94,70.0,84.7,0.0,39.65,22.0,9.2,この先制限速度なし,この先目立った勾配なし,前方85.1m先を0.0km/h,後続列車なし,10.0,3.1,未発車,35.0,22.6,-0.05
152.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,惰行,8.0,70.0,70.0,43.1,70.0,494.3,26.0,90.76,0.0,6.1,この先制限速度なし,304m先に上り勾配9.2‰あり,前方494.7m先を0.0km/h,後続列車なし,10.0,43.0,未発車,28.0,42.8,-0.5
171.99999999999915,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.9000000000000012,力行（加速）,0.1,70.0,0.0,1.87,0.0,0.0,6.0,0.19,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方0.0m先を0.0km/h,後続列車なし,10.0,29.0,未発車,22.0,0.0,-0.05
226.99999999999983,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.2000000000000006,惰行,0.1,70.0,34.7,33.19,70.0,60.2,0.0,52.07,47.1,9.2,この先制限速度なし,この先目立った勾配なし,前方106.7m先を24.8km/h,後続列車なし,10.0,0.0,発車済み,22.0,70.0,-0.05
21.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,22.0,ブレーキ（減速）,30,70.0,70.0,40.59,70.0,2037.0,25.0,89.75,0.0,-2.1,この先制限速度なし,247m先に下り勾配6.7‰あり,前方358.1m先を61.9km/h,後続列車なし,10.0,182.0,未発車,35.0,45.9,-0.5
205.8999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.7,惰行,0.30000000000000004,70.0,12.3,12.08,70.0,51.1,0.0,6.95,28.0,9.2,この先制限速度なし,この先目立った勾配なし,前方57.1m先を10.0km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,-0.05
23.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,5.0,惰行,6.0,70.0,65.5,19.55,70.0,2039.1,18.0,21.02,0.0,-2.1,この先制限速度なし,249m先に下り勾配6.7‰あり,前方277.1m先を57.7km/h,後続列車なし,10.0,172.0,未発車,28.0,48.4,-0.5
186.89999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.000000000000001,力行（加速）,6.0,70.0,29.3,30.05,70.0,90.2,0.0,42.73,9.0,9.2,この先制限速度なし,この先目立った勾配なし,前方90.6m先を0.0km/h,後続列車なし,10.0,1.1,未発車,35.0,29.7,-0.05
27.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,25.0,70.0,70.0,44.23,70.0,1965.1,25.0,106.36,0.0,-2.1,この先制限速度なし,175m先に下り勾配6.7‰あり,前方391.3m先を63.4km/h,後続列車なし,10.0,176.0,未発車,35.0,45.5,-0.5
226.89999999999984,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.1000000000000005,惰行,0.1,70.0,34.7,33.49,70.0,61.1,0.0,53.0,47.0,9.2,この先制限速度なし,この先目立った勾配なし,前方106.9m先を24.6km/h,後続列車なし,10.0,0.0,発車済み,22.0,70.0,-0.05
51.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,3.0,惰行,3.0,70.0,55.8,56.35,70.0,1594.5,12.0,166.55,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方213.5m先を63.2km/h,後続列車なし,10.0,165.0,未発車,22.0,45.3,-0.5
205.39999999999964,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.2,惰行,0.30000000000000004,70.0,12.7,13.54,70.0,52.9,0.0,8.73,27.5,9.2,この先制限速度なし,この先目立った勾配なし,前方57.6m先を8.9km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,-0.05
195.59999999999985,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.6,力行（加速）,0.1,70.0,23.4,25.18,70.0,75.5,0.0,30.06,17.7,9.2,この先制限速度なし,この先目立った勾配なし,前方75.9m先を0.0km/h,後続列車なし,10.0,5.4,未発車,22.0,18.9,-0.05
143.0,Train11,巡航フェーズ（駅間走行中）,惰行中,7.0,力行（加速）,14.0,70.0,70.0,43.68,70.0,611.5,35.0,100.85,0.0,0.0,この先制限速度なし,21m先に上り勾配6.1‰あり,前方611.9m先を0.0km/h,後続列車なし,10.0,45.0,未発車,35.0,45.5,-0.5
205.9999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.7999999999999999,惰行,0.30000000000000004,70.0,12.2,11.79,70.0,50.8,0.0,6.62,28.1,9.2,この先制限速度なし,この先目立った勾配なし,前方57.1m先を10.3km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,-0.05
111.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,惰行,10.0,70.0,70.0,53.22,70.0,942.9,20.0,127.58,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方596.3m先を55.5km/h,後続列車なし,10.0,90.0,未発車,22.0,64.1,-0.5
166.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,5.0,力行（加速）,6.0,70.0,70.0,22.56,70.0,722.1,12.0,27.18,0.0,0.0,この先制限速度なし,132m先に上り勾配6.1‰あり,前方722.5m先を0.0km/h,後続列車なし,10.0,44.0,未発車,28.0,57.1,-0.5
30.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,17.0,惰行,6.0,70.0,56.5,43.38,70.0,1967.9,13.0,102.36,0.0,-2.1,この先制限速度なし,177m先に下り勾配6.7‰あり,前方222.1m先を58.6km/h,後続列車なし,10.0,186.0,未発車,22.0,43.5,-0.5
188.89999999999984,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.999999999999998,力行（加速）,6.0,70.0,23.9,24.15,70.0,75.2,0.0,27.67,11.0,9.2,この先制限速度なし,この先目立った勾配なし,前方77.0m先を5.1km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,-0.05
92.0,Train11,巡航フェーズ（駅間走行中）,惰行中,7.0,力行（加速）,14.0,70.0,70.0,44.84,70.0,1299.1,23.0,106.2,0.0,0.0,この先制限速度なし,309m先に上り勾配12.5‰あり,前方739.3m先を61.8km/h,後続列車なし,10.0,118.0,未発車,28.0,46.1,-0.5
191.3999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.2,力行（加速）,0.1,70.0,19.3,19.11,70.0,60.1,0.0,17.35,13.5,9.2,この先制限速度なし,この先目立った勾配なし,前方67.6m先を11.2km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,-0.05
190.49999999999974,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.30000000000000004,力行（加速）,0.1,70.0,20.6,21.75,70.0,65.2,0.0,22.46,12.6,9.2,この先制限速度なし,この先目立った勾配なし,前方70.2m先を9.1km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,-0.05
206.1999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.9999999999999999,惰行,0.30000000000000004,70.0,12.2,11.2,70.0,50.1,0.0,5.98,28.3,9.2,この先制限速度なし,この先目立った勾配なし,前方57.1m先を10.7km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,-0.05
39.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,6.0,惰行,1.0,70.0,70.0,33.1,70.0,1848.0,18.0,59.93,0.0,-2.1,この先制限速度なし,57m先に下り勾配6.7‰あり,前方361.8m先を63.0km/h,後続列車なし,10.0,156.0,未発車,28.0,47.2,-0.5
144.0,Train11,巡航フェーズ（駅間走行中）,惰行中,17.0,力行（加速）,13.0,70.0,70.0,35.54,70.0,618.8,34.0,67.04,0.0,0.0,この先制限速度なし,28m先に上り勾配6.1‰あり,前方619.1m先を0.0km/h,後続列車なし,10.0,59.0,未発車,35.0,37.1,-0.5
200.19999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.3,力行（加速）,4.0,70.0,26.3,28.05,70.0,82.4,0.0,37.27,22.3,9.2,この先制限速度なし,この先目立った勾配なし,前方82.8m先を0.0km/h,後続列車なし,10.0,2.8,未発車,35.0,23.0,-0.05
94.0,Train11,巡航フェーズ（駅間走行中）,惰行中,25.0,力行（加速）,6.0,70.0,70.0,48.83,70.0,1139.1,32.0,125.64,0.0,0.0,この先制限速度なし,149m先に上り勾配12.5‰あり,前方729.1m先を58.0km/h,後続列車なし,10.0,94.0,未発車,35.0,48.0,-0.5
22.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,9.0,ブレーキ（減速）,6.0,70.0,70.0,24.92,70.0,2094.2,18.0,34.09,0.0,-2.1,この先制限速度なし,304m先に下り勾配6.7‰あり,前方316.3m先を56.9km/h,後続列車なし,10.0,188.0,未発車,28.0,46.0,-0.5
170.19999999999914,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.4000000000000001,力行（加速）,0.1,70.0,0.0,1.92,0.0,0.0,7.8,0.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方0.0m先を0.0km/h,後続列車なし,10.0,39.8,未発車,28.0,0.0,-0.05
29.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,16.0,ブレーキ（減速）,6.0,70.0,70.0,35.81,70.0,2034.6,19.0,70.04,0.0,-2.1,この先制限速度なし,244m先に下り勾配6.7‰あり,前方373.0m先を62.7km/h,後続列車なし,10.0,181.0,未発車,28.0,46.1,-0.5
164.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,力行（加速）,7.0,70.0,70.0,26.34,70.0,472.2,14.0,34.15,0.0,6.1,この先制限速度なし,282m先に上り勾配9.2‰あり,前方472.6m先を0.0km/h,後続列車なし,10.0,37.0,未発車,22.0,44.1,-0.5
54.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,惰行,3.0,70.0,70.0,23.86,70.0,1810.8,25.0,31.27,0.0,-2.1,この先制限速度なし,20m先に下り勾配6.7‰あり,前方710.5m先を63.4km/h,後続列車なし,10.0,149.0,未発車,35.0,47.9,-0.5
113.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,惰行,7.0,70.0,70.0,45.39,70.0,963.9,28.0,93.18,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方729.4m先を45.4km/h,後続列車なし,10.0,82.0,未発車,28.0,65.6,-0.5
195.19999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.2,力行（加速）,0.5,70.0,34.3,35.38,70.0,82.2,0.0,59.13,15.3,9.2,この先制限速度なし,この先目立った勾配なし,前方105.7m先を18.7km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,-0.05
191.0999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.8999999999999999,力行（加速）,0.1,70.0,19.6,19.99,70.0,61.7,0.0,18.98,13.2,9.2,この先制限速度なし,この先目立った勾配なし,前方68.3m先を10.5km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,-0.05
211.69999999999928,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.799999999999995,力行（加速）,0.1,70.0,0.0,0.42,70.0,35.2,0.0,0.01,33.8,9.2,この先制限速度なし,この先目立った勾配なし,前方38.5m先を7.2km/h,後続列車なし,10.0,0.0,発車済み,28.0,70.0,-0.05
205.7999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.6,惰行,0.30000000000000004,70.0,12.3,12.37,70.0,51.4,0.0,7.29,27.9,9.2,この先制限速度なし,この先目立った勾配なし,前方57.2m先を9.8km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,-0.05
95.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,6.0,力行（加速）,14.0,70.0,70.0,24.18,70.0,1382.0,23.0,31.19,0.0,0.0,この先制限速度なし,392m先に上り勾配12.5‰あり,前方873.2m先を60.5km/h,後続列車なし,10.0,115.0,未発車,28.0,49.7,-0.5
196.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,力行（加速）,4.0,70.0,39.3,40.49,70.0,122.3,0.0,77.24,19.0,9.2,この先制限速度なし,この先目立った勾配なし,前方122.7m先を0.0km/h,後続列車なし,10.0,7.0,未発車,35.0,26.9,-0.5
225.7999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.9999999999999999,惰行,0.1,70.0,35.8,36.75,70.0,71.8,0.0,63.73,45.9,9.2,この先制限速度なし,この先目立った勾配なし,前方110.4m先を23.0km/h,後続列車なし,10.0,0.0,発車済み,22.0,70.0,-0.05
198.99999999999926,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.8000000000000005,惰行,0.2,70.0,0.0,0,70.0,39.1,0.0,0.0,21.1,9.2,この先制限速度なし,この先目立った勾配なし,前方48.5m先を12.5km/h,後続列車なし,10.0,0.0,発車済み,28.0,70.0,-0.05
172.29999999999913,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.3000000000000007,力行（加速）,0.1,70.0,0.0,1.49,0.0,0.0,5.7,0.12,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方0.0m先を0.0km/h,後続列車なし,10.0,43.7,未発車,22.0,0.0,-0.05
191.79999999999967,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.6000000000000003,力行（加速）,0.1,70.0,18.8,17.94,70.0,58.0,0.0,15.3,13.9,9.2,この先制限速度なし,この先目立った勾配なし,前方66.8m先を12.1km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,-0.05
102.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,15.0,70.0,70.0,48.82,70.0,1253.8,18.0,125.58,0.0,0.0,この先制限速度なし,263m先に上り勾配12.5‰あり,前方761.7m先を60.1km/h,後続列車なし,10.0,99.0,未発車,22.0,50.9,-0.5
226.49999999999986,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.7000000000000004,惰行,0.1,70.0,35.1,34.67,70.0,64.9,0.0,56.78,46.6,9.2,この先制限速度なし,この先目立った勾配なし,前方108.1m先を24.0km/h,後続列車なし,10.0,0.0,発車済み,22.0,70.0,-0.05
147.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,ブレーキ（減速）,6.0,70.0,70.0,13.43,70.0,990.5,23.0,9.66,0.0,0.0,この先制限速度なし,0m先に上り勾配12.5‰あり,前方978.4m先を10.7km/h,後続列車なし,10.0,69.0,未発車,22.0,52.9,-0.5
66.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,8.0,70.0,70.0,47.1,70.0,1550.2,18.0,117.02,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方537.8m先を63.1km/h,後続列車なし,10.0,129.0,未発車,28.0,51.5,-0.5
43.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,力行（加速）,6.0,70.0,70.0,25.22,70.0,1927.5,12.0,34.92,0.0,-2.1,この先制限速度なし,137m先に下り勾配6.7‰あり,前方406.2m先を63.5km/h,後続列車なし,10.0,158.0,未発車,22.0,49.0,-0.5
198.89999999999927,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.7000000000000004,惰行,0.2,70.0,0.0,0,70.0,39.1,0.0,0.0,21.0,9.2,この先制限速度なし,この先目立った勾配なし,前方48.2m先を12.3km/h,後続列車なし,10.0,0.0,発車済み,28.0,70.0,-0.05
134.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,6.0,70.0,70.0,36.08,70.0,696.1,29.0,69.07,0.0,0.0,この先制限速度なし,106m先に上り勾配6.1‰あり,前方654.5m先を19.7km/h,後続列車なし,10.0,61.0,未発車,28.0,40.9,-0.5
143.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,12.0,70.0,70.0,36.62,70.0,727.9,29.0,71.12,0.0,0.0,この先制限速度なし,137m先に上り勾配6.1‰あり,前方721.1m先を8.1km/h,後続列車なし,10.0,52.0,未発車,28.0,48.1,-0.5
