time,run_id,section,position_km,phase,current_notch,holding_time,prev_notch,prev_notch_duration,notch_jump,current_speed,atc_now,signal_speed,v_ceiling,v_target,band_upper,band_lower,band_notch_pair,hold_notch,v_std,v_std_deviation,schedule_speed,section_cap,required_speed,target_speed_no_stop,target_speed_spacing,dist_to_next_station,time_to_next_station,req_stop_dist,delta_stop,current_gradient,coast_accel,power_accel,next_gradient_info,limit_drop_ahead,delay,total_delay,stations_remaining,total_remaining_time,forward_info,forward_train_delay,forward_departed_next,standard_headway,forward_clear_remaining_time,forward_observed_delay,backward_info,backward_distance,backward_speed,backward_delay,is_dwelling,dwell_elapsed,dwell_min,dwell_max,mode,reward,reason
23.0,early_coast_s0_b,0,0.219663,巡航フェーズ（駅間走行中）,惰行,8.5,力行,14.5,2.6,51.94,75.0,75.0,75.0,51.6,70.6,67.3,惰行 ↔ 勾配ブレーキ,惰行,51.6,0.4,58.7,75.0,58.7,58.7,,744.8,57.0,180.25,564.58,-16.3,0.365,2.963,490m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,57.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
24.0,early_coast_s0_b,0,0.234141,巡航フェーズ（駅間走行中）,惰行,9.5,力行,14.5,2.58,52.3,75.0,75.0,75.0,51.9,70.6,67.3,惰行 ↔ 勾配ブレーキ,惰行,51.9,0.3,58.7,75.0,58.9,58.9,,730.4,56.0,182.72,547.64,-16.3,0.364,2.944,475m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,56.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
25.0,early_coast_s0_b,0,0.248719,巡航フェーズ（駅間走行中）,惰行,10.5,力行,14.5,2.56,52.66,75.0,75.0,75.0,52.3,70.6,67.3,惰行 ↔ 勾配ブレーキ,惰行,52.3,0.3,59.0,75.0,59.4,59.4,,715.8,55.0,185.2,530.58,-16.3,0.362,2.925,460m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,55.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
26.0,early_coast_s0_b,0,0.263398,巡航フェーズ（駅間走行中）,惰行,11.5,力行,14.5,2.55,53.02,75.0,75.0,75.0,52.7,70.6,67.3,惰行 ↔ 勾配ブレーキ,惰行,52.7,0.3,59.5,75.0,59.5,59.5,,701.1,54.0,187.68,513.42,-16.3,0.361,2.906,445m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,54.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
27.0,early_coast_s0_b,0,0.278178,巡航フェーズ（駅間走行中）,惰行,12.5,力行,14.5,2.53,53.38,75.0,75.0,75.0,53.0,70.7,67.4,惰行 ↔ 勾配ブレーキ,惰行,53.0,0.3,59.5,75.0,59.5,59.5,,686.3,53.0,190.17,496.16,-16.3,0.359,2.887,430m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,53.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
28.0,early_coast_s0_b,0,0.293057,巡航フェーズ（駅間走行中）,惰行,13.5,力行,14.5,2.51,53.74,75.0,75.0,75.0,53.4,70.7,67.4,惰行 ↔ 勾配ブレーキ,惰行,53.4,0.3,59.5,75.0,59.5,59.5,,671.4,52.0,192.66,478.79,-16.3,0.358,2.869,415m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,52.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
29.0,early_coast_s0_b,0,0.308035,巡航フェーズ（駅間走行中）,惰行,14.5,力行,14.5,2.49,54.1,75.0,75.0,75.0,53.8,70.7,67.4,惰行 ↔ 勾配ブレーキ,惰行,53.8,0.3,59.5,75.0,60.1,60.1,,656.5,51.0,195.15,461.31,-16.3,0.356,2.851,400m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,51.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
30.0,early_coast_s0_b,0,0.323113,巡航フェーズ（駅間走行中）,惰行,15.5,力行,14.5,2.48,54.46,75.0,75.0,75.0,54.1,70.8,67.5,惰行 ↔ 勾配ブレーキ,惰行,54.1,0.3,60.1,75.0,59.5,59.5,,641.4,50.0,197.66,443.73,-16.3,0.355,2.833,385m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,50.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
31.0,early_coast_s0_b,0,0.338289,巡航フェーズ（駅間走行中）,惰行,16.5,力行,14.5,2.46,54.81,75.0,75.0,75.0,54.5,70.8,67.5,惰行 ↔ 勾配ブレーキ,惰行,54.5,0.3,60.4,75.0,60.4,60.4,,626.2,49.0,200.16,426.05,-16.3,0.354,2.816,370m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,49.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
32.0,early_coast_s0_b,0,0.353563,巡航フェーズ（駅間走行中）,惰行,17.5,力行,14.5,2.45,55.16,75.0,75.0,75.0,54.8,70.8,67.5,惰行 ↔ 勾配ブレーキ,惰行,54.8,0.3,60.4,75.0,60.4,60.4,,610.9,48.0,202.67,408.26,-16.3,0.352,2.799,355m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,48.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
33.0,early_coast_s0_b,0,0.368936,巡航フェーズ（駅間走行中）,惰行,18.5,力行,14.5,2.43,55.51,75.0,75.0,75.0,55.2,70.8,67.5,惰行 ↔ 勾配ブレーキ,惰行,55.2,0.3,60.4,75.0,60.4,60.4,,595.6,47.0,205.19,390.38,-16.3,0.351,2.782,340m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,47.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
34.0,early_coast_s0_b,0,0.384405,巡航フェーズ（駅間走行中）,惰行,19.5,力行,14.5,2.42,55.86,75.0,75.0,75.0,55.5,70.9,67.6,惰行 ↔ 勾配ブレーキ,惰行,55.5,0.3,61.2,75.0,61.2,61.2,,580.1,46.0,207.71,372.39,-16.3,0.349,2.765,325m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,46.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
35.0,early_coast_s0_b,0,0.399972,巡航フェーズ（駅間走行中）,惰行,20.5,力行,14.5,2.4,56.21,75.0,75.0,75.0,55.9,70.9,67.6,惰行 ↔ 勾配ブレーキ,惰行,55.9,0.3,61.2,75.0,61.2,61.2,,564.5,45.0,210.23,354.3,-16.3,0.348,2.749,310m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,45.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
36.0,early_coast_s0_b,0,0.415636,巡航フェーズ（駅間走行中）,惰行,21.5,力行,14.5,2.39,56.56,75.0,75.0,75.0,56.3,70.9,67.6,惰行 ↔ 勾配ブレーキ,惰行,56.3,0.3,61.2,75.0,61.2,61.2,,548.9,44.0,212.76,336.11,-16.3,0.347,2.732,295m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,44.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
37.0,early_coast_s0_b,0,0.431395,巡航フェーズ（駅間走行中）,惰行,22.5,力行,14.5,2.37,56.91,75.0,75.0,75.0,56.6,70.9,67.6,惰行 ↔ 勾配ブレーキ,惰行,56.6,0.3,61.2,75.0,62.0,62.0,,533.1,43.0,215.29,317.82,-16.3,0.345,2.717,280m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,43.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
38.0,early_coast_s0_b,0,0.447251,巡航フェーズ（駅間走行中）,惰行,23.5,力行,14.5,2.36,57.25,75.0,75.0,75.0,56.9,70.9,67.6,惰行 ↔ 勾配ブレーキ,惰行,56.9,0.3,61.2,75.0,61.2,61.2,,517.2,42.0,217.82,299.43,-16.3,0.344,2.701,265m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,42.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
39.0,early_coast_s0_b,0,0.463202,巡航フェーズ（駅間走行中）,惰行,24.5,力行,14.5,2.34,57.59,75.0,75.0,75.0,57.3,71.0,67.7,惰行 ↔ 勾配ブレーキ,惰行,57.3,0.3,62.0,75.0,62.0,62.0,,501.3,41.0,220.36,280.94,-16.3,0.342,2.685,245m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,41.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
40.0,early_coast_s0_b,0,0.479248,巡航フェーズ（駅間走行中）,惰行,25.5,力行,14.5,2.33,57.93,75.0,75.0,75.0,57.6,71.0,67.7,惰行 ↔ 勾配ブレーキ,惰行,57.6,0.3,62.0,75.0,62.0,62.0,,485.3,40.0,222.9,262.36,-16.3,0.341,2.67,230m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,40.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
41.0,early_coast_s0_b,0,0.495389,巡航フェーズ（駅間走行中）,惰行,26.5,力行,14.5,2.32,58.28,75.0,75.0,75.0,58.0,71.0,67.7,惰行 ↔ 勾配ブレーキ,惰行,58.0,0.3,62.0,75.0,62.8,62.8,,469.1,39.0,222.26,246.85,-16.3,0.339,2.655,215m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,39.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
42.0,early_coast_s0_b,0,0.511624,巡航フェーズ（駅間走行中）,惰行,27.5,力行,14.5,2.3,58.61,75.0,75.0,75.0,58.3,71.0,67.7,惰行 ↔ 勾配ブレーキ,惰行,58.3,0.3,62.0,75.0,62.0,62.0,,452.9,38.0,220.23,232.64,-16.3,0.338,2.64,200m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,38.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
43.0,early_coast_s0_b,0,0.527953,巡航フェーズ（駅間走行中）,惰行,28.5,力行,14.5,2.29,58.95,75.0,75.0,75.0,58.7,71.1,67.8,惰行 ↔ 勾配ブレーキ,惰行,58.7,0.3,62.8,75.0,62.8,62.8,,436.5,37.0,218.34,218.21,-16.3,0.337,2.626,180m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,37.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
44.0,early_coast_s0_b,0,0.544375,巡航フェーズ（駅間走行中）,惰行,29.5,力行,14.5,2.28,59.29,75.0,75.0,75.0,59.0,71.1,67.8,惰行 ↔ 勾配ブレーキ,惰行,59.0,0.3,63.7,75.0,63.7,63.7,,420.1,36.0,216.29,203.84,-16.3,0.335,2.611,165m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,36.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
45.0,early_coast_s0_b,0,0.560891,巡航フェーズ（駅間走行中）,惰行,30.5,力行,14.5,2.26,59.62,75.0,75.0,75.0,59.3,71.1,67.8,惰行 ↔ 勾配ブレーキ,惰行,59.3,0.3,62.8,75.0,62.8,62.8,,403.6,35.0,214.41,189.2,-16.3,0.334,2.597,150m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,35.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
46.0,early_coast_s0_b,0,0.577499,次駅への減速フェーズ（駅手前400m以内）,惰行,31.5,力行,14.5,2.25,59.95,75.0,75.0,75.0,59.7,71.1,67.8,惰行 ↔ 勾配ブレーキ,惰行,59.7,0.3,,75.0,63.7,63.7,,387.0,34.0,212.38,174.63,-16.3,0.332,2.583,135m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,34.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
47.0,early_coast_s0_b,0,0.5942,次駅への減速フェーズ（駅手前400m以内）,惰行,32.5,力行,14.5,2.24,60.29,75.0,75.0,75.0,60.0,71.1,67.8,惰行 ↔ 勾配ブレーキ,惰行,60.0,0.3,,75.0,62.8,62.8,,370.3,33.0,210.61,159.69,-16.3,0.331,2.569,115m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,33.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
48.0,early_coast_s0_b,0,0.610993,次駅への減速フェーズ（駅手前400m以内）,惰行,33.5,力行,14.5,2.23,60.62,75.0,75.0,75.0,60.3,71.2,67.9,惰行 ↔ 勾配ブレーキ,惰行,60.3,0.3,,75.0,65.2,65.2,,353.5,32.0,208.55,144.96,-16.3,0.33,2.556,100m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,32.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
49.0,early_coast_s0_b,0,0.627877,次駅への減速フェーズ（駅手前400m以内）,惰行,34.5,力行,14.5,2.21,60.95,75.0,75.0,75.0,60.7,71.2,67.9,惰行 ↔ 勾配ブレーキ,惰行,60.7,0.3,,75.0,65.2,65.2,,336.6,31.0,206.57,130.05,-16.3,0.328,2.542,80m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,31.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
50.0,early_coast_s0_b,0,0.644852,次駅への減速フェーズ（駅手前400m以内）,惰行,35.5,力行,14.5,2.2,61.27,75.0,75.0,75.0,61.0,71.2,67.9,惰行 ↔ 勾配ブレーキ,惰行,61.0,0.3,,75.0,75.0,75.0,,319.6,30.0,204.75,114.89,-16.3,0.327,2.529,65m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,30.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
51.0,early_coast_s0_b,0,0.661919,次駅への減速フェーズ（駅手前400m以内）,惰行,36.5,力行,14.5,2.19,61.6,75.0,75.0,75.0,61.3,71.2,67.9,惰行 ↔ 勾配ブレーキ,惰行,61.3,0.3,,75.0,75.0,75.0,,302.6,29.0,202.74,99.84,-16.3,0.325,2.516,50m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,29.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
52.0,early_coast_s0_b,0,0.679075,次駅への減速フェーズ（駅手前400m以内）,惰行,37.5,力行,14.5,2.18,61.92,75.0,75.0,75.0,61.7,71.2,66.7,惰行 ↔ 勾配ブレーキ,惰行,61.7,0.3,,75.0,75.0,75.0,,285.4,28.0,200.53,84.89,-16.3,0.324,2.503,30m先で勾配が-16.3‰から+2.0‰に変わる,993m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,28.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
53.0,early_coast_s0_b,0,0.696322,次駅への減速フェーズ（駅手前400m以内）,惰行,38.5,力行,14.5,2.17,62.25,75.0,75.0,75.0,62.0,71.3,64.5,勾配力行 ↔ 惰行,惰行,62.0,0.3,,75.0,75.0,75.0,,268.2,27.0,198.59,69.59,-16.3,0.323,2.49,15m先で勾配が-16.3‰から+2.0‰に変わる,975m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,27.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
54.0,early_coast_s0_b,0,0.713647,次駅への減速フェーズ（駅手前400m以内）,惰行,39.5,力行,14.5,2.16,62.34,75.0,75.0,75.0,62.1,72.2,66.4,勾配力行 ↔ 惰行,惰行,62.1,0.3,,75.0,75.0,75.0,,250.9,26.0,196.48,54.38,2.0,-0.323,1.841,当面+2.0‰が続く,958m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,26.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
55.0,early_coast_s0_b,0,0.730919,次駅への減速フェーズ（駅手前400m以内）,惰行,40.5,力行,14.5,2.18,62.02,75.0,75.0,75.0,61.8,72.2,66.4,勾配力行 ↔ 惰行,惰行,61.8,0.3,,75.0,75.0,75.0,,233.6,25.0,194.5,39.08,2.0,-0.322,1.854,当面+2.0‰が続く,941m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,25.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
56.0,early_coast_s0_b,0,0.748102,次駅への減速フェーズ（駅手前400m以内）,惰行,41.5,力行,14.5,2.19,61.7,75.0,75.0,75.0,61.4,72.2,66.4,勾配力行 ↔ 惰行,惰行,61.4,0.3,,75.0,75.0,75.0,,216.4,24.0,192.54,23.85,2.0,-0.321,1.867,当面+2.0‰が続く,924m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,24.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
57.0,early_coast_s0_b,0,0.765196,次駅への減速フェーズ（駅手前400m以内）,惰行,42.5,力行,14.5,2.2,61.38,75.0,75.0,75.0,61.1,72.2,66.4,勾配力行 ↔ 惰行,惰行,61.1,0.3,,75.0,75.0,75.0,,199.3,23.0,190.6,8.7,2.0,-0.319,1.879,当面+2.0‰が続く,907m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,23.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
58.0,early_coast_s0_b,0,0.782141,次駅への減速フェーズ（駅手前400m以内）,制動,0.4,惰行,43.1,2.5,60.04,75.0,75.0,75.0,60.0,72.1,66.3,勾配力行 ↔ 惰行,惰行,60.0,0.0,,75.0,75.0,75.0,,182.4,22.0,182.57,-0.21,2.0,-0.314,1.934,当面+2.0‰が続く,890m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,22.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
59.0,early_coast_s0_b,0,0.798424,次駅への減速フェーズ（駅手前400m以内）,制動,1.4,惰行,43.1,2.5,57.23,75.0,75.0,75.0,57.2,71.9,66.1,勾配力行 ↔ 惰行,惰行,57.2,0.0,,75.0,75.0,75.0,,166.1,21.0,166.28,-0.2,2.0,-0.302,2.056,当面+2.0‰が続く,873m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,21.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
60.0,early_coast_s0_b,0,0.813928,次駅への減速フェーズ（駅手前400m以内）,制動,2.4,惰行,43.1,2.5,54.43,75.0,75.0,75.0,54.4,71.7,65.9,勾配力行 ↔ 惰行,惰行,54.4,0.0,,75.0,75.0,75.0,,150.6,20.0,150.77,-0.2,2.0,-0.29,2.189,当面+2.0‰が続く,858m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,20.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
61.0,early_coast_s0_b,0,0.828657,次駅への減速フェーズ（駅手前400m以内）,制動,3.4,惰行,43.1,2.5,51.65,75.0,75.0,75.0,51.6,71.5,65.7,勾配力行 ↔ 惰行,惰行,51.6,0.0,,75.0,75.0,75.0,,135.8,19.0,136.04,-0.19,2.0,-0.28,2.333,当面+2.0‰が続く,843m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,19.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
61.5,early_coast_s0_b,0,0.835732,次駅への減速フェーズ（駅手前400m以内）,制動,3.9,惰行,43.1,2.5,50.26,75.0,75.0,75.0,50.2,71.4,65.6,勾配力行 ↔ 惰行,惰行,50.2,0.0,,75.0,75.0,75.0,,128.8,18.5,128.96,-0.19,2.0,-0.274,2.411,当面+2.0‰が続く,836m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,18.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
62.0,early_coast_s0_b,0,0.842614,次駅への減速フェーズ（駅手前400m以内）,制動,4.4,惰行,43.1,2.5,48.87,75.0,75.0,75.0,48.9,71.3,65.4,勾配力行 ↔ 惰行,惰行,48.9,0.0,,75.0,75.0,75.0,,121.9,18.0,122.07,-0.19,2.0,-0.269,2.492,当面+2.0‰が続く,829m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,18.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
62.5,early_coast_s0_b,0,0.849304,次駅への減速フェーズ（駅手前400m以内）,制動,4.9,惰行,43.1,2.5,47.49,75.0,75.0,75.0,47.5,71.1,65.3,勾配力行 ↔ 惰行,惰行,47.5,0.0,,75.0,75.0,75.0,,115.2,17.5,115.38,-0.19,2.0,-0.264,2.578,当面+2.0‰が続く,822m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,17.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
63.0,early_coast_s0_b,0,0.855802,次駅への減速フェーズ（駅手前400m以内）,制動,5.4,惰行,43.1,2.5,46.11,75.0,75.0,75.0,46.1,71.0,65.2,勾配力行 ↔ 惰行,惰行,46.1,-0.0,,75.0,75.0,75.0,,108.7,17.0,108.88,-0.19,2.0,-0.259,2.668,当面+2.0‰が続く,816m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,17.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
63.5,early_coast_s0_b,0,0.862109,次駅への減速フェーズ（駅手前400m以内）,制動,5.9,惰行,43.1,2.5,44.73,75.0,75.0,75.0,44.7,70.9,65.0,勾配力行 ↔ 惰行,惰行,44.7,-0.0,,75.0,75.0,75.0,,102.4,16.5,102.57,-0.18,2.0,-0.254,2.763,当面+2.0‰が続く,810m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,16.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
64.0,early_coast_s0_b,0,0.868224,次駅への減速フェーズ（駅手前400m以内）,制動,6.4,惰行,43.1,2.5,43.36,75.0,75.0,75.0,43.4,70.7,64.9,勾配力行 ↔ 惰行,惰行,43.4,-0.0,,75.0,75.0,75.0,,96.3,16.0,96.46,-0.18,2.0,-0.249,2.863,当面+2.0‰が続く,804m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,16.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
64.5,early_coast_s0_b,0,0.874148,次駅への減速フェーズ（駅手前400m以内）,制動,6.9,惰行,43.1,2.5,41.98,75.0,75.0,75.0,42.0,70.5,64.7,勾配力行 ↔ 惰行,惰行,42.0,-0.0,,75.0,75.0,75.0,,90.4,15.5,90.53,-0.18,2.0,-0.245,2.97,当面+2.0‰が続く,798m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,15.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
65.0,early_coast_s0_b,0,0.879882,次駅への減速フェーズ（駅手前400m以内）,制動,7.4,惰行,43.1,2.5,40.61,75.0,75.0,75.0,40.6,70.4,64.6,勾配力行 ↔ 惰行,惰行,40.6,-0.0,,75.0,75.0,75.0,,84.6,15.0,84.8,-0.18,2.0,-0.24,3.083,当面+2.0‰が続く,792m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,15.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
65.5,early_coast_s0_b,0,0.885425,次駅への減速フェーズ（駅手前400m以内）,制動,7.9,惰行,43.1,2.5,39.24,75.0,75.0,75.0,39.2,70.3,64.5,勾配力行 ↔ 惰行,惰行,39.2,-0.0,,75.0,75.0,75.0,,79.1,14.5,79.25,-0.18,2.0,-0.235,3.138,当面+2.0‰が続く,786m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,14.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
66.0,early_coast_s0_b,0,0.890779,次駅への減速フェーズ（駅手前400m以内）,制動,8.4,惰行,43.1,2.5,37.87,75.0,75.0,75.0,37.9,70.3,64.5,勾配力行 ↔ 惰行,惰行,37.9,-0.0,,75.0,75.0,75.0,,73.7,14.0,73.89,-0.17,2.0,-0.231,3.143,当面+2.0‰が続く,781m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,14.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
66.5,early_coast_s0_b,0,0.895942,次駅への減速フェーズ（駅手前400m以内）,制動,8.9,惰行,43.1,2.5,36.51,75.0,75.0,75.0,36.5,70.3,64.5,勾配力行 ↔ 惰行,惰行,36.5,-0.0,,75.0,75.0,75.0,,68.6,13.5,68.73,-0.17,2.0,-0.227,3.147,当面+2.0‰が続く,776m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,13.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
67.0,early_coast_s0_b,0,0.900917,次駅への減速フェーズ（駅手前400m以内）,制動,9.4,惰行,43.1,2.5,35.15,75.0,75.0,75.0,35.1,70.3,64.5,勾配力行 ↔ 惰行,惰行,35.1,-0.0,,75.0,75.0,75.0,,63.6,13.0,63.75,-0.17,2.0,-0.223,3.151,当面+2.0‰が続く,771m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,13.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
67.5,early_coast_s0_b,0,0.905702,次駅への減速フェーズ（駅手前400m以内）,制動,9.9,惰行,43.1,2.5,33.79,75.0,75.0,75.0,33.8,70.3,64.4,勾配力行 ↔ 惰行,惰行,33.8,-0.0,,75.0,75.0,75.0,,58.8,12.5,58.97,-0.17,2.0,-0.218,3.155,当面+2.0‰が続く,766m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,12.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
