time,run_id,section,position_km,phase,current_notch,holding_time,prev_notch,prev_notch_duration,notch_jump,current_speed,atc_now,signal_speed,v_ceiling,v_target,band_upper,band_lower,band_notch_pair,hold_notch,v_std,v_std_deviation,schedule_speed,section_cap,required_speed,target_speed_no_stop,target_speed_spacing,dist_to_next_station,time_to_next_station,req_stop_dist,delta_stop,current_gradient,coast_accel,power_accel,next_gradient_info,limit_drop_ahead,delay,total_delay,stations_remaining,total_remaining_time,forward_info,forward_train_delay,forward_departed_next,standard_headway,forward_clear_remaining_time,forward_observed_delay,backward_info,backward_distance,backward_speed,backward_delay,is_dwelling,dwell_elapsed,dwell_min,dwell_max,mode,reward,reason
42.0,std_s0_v-1.0,0,0.500284,巡航フェーズ（駅間走行中）,惰行,28.1,力行,13.9,2.36,57.22,75.0,75.0,75.0,58.1,70.9,67.6,惰行 ↔ 勾配ブレーキ,惰行,58.1,-0.9,64.4,75.0,66.0,66.0,,464.2,38.0,215.12,249.1,-16.3,0.344,2.702,210m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,38.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
43.0,std_s0_v-1.0,0,0.516228,巡航フェーズ（駅間走行中）,惰行,29.1,力行,13.9,2.34,57.57,75.0,75.0,75.0,58.4,71.0,67.7,惰行 ↔ 勾配ブレーキ,惰行,58.4,-0.9,66.0,75.0,66.8,66.8,,448.3,37.0,213.3,234.97,-16.3,0.342,2.687,195m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,37.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
44.0,std_s0_v-1.0,0,0.532267,巡航フェーズ（駅間走行中）,惰行,30.1,力行,13.9,2.33,57.91,75.0,75.0,75.0,58.8,71.0,67.7,惰行 ↔ 勾配ブレーキ,惰行,58.8,-0.8,66.8,75.0,68.3,68.3,,432.2,36.0,211.41,220.82,-16.3,0.341,2.671,180m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,36.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
45.0,std_s0_v-1.0,0,0.548401,巡航フェーズ（駅間走行中）,惰行,31.1,力行,13.9,2.32,58.25,75.0,75.0,75.0,59.1,71.0,67.7,惰行 ↔ 勾配ブレーキ,惰行,59.1,-0.8,68.3,75.0,70.5,70.5,,416.1,35.0,209.5,206.6,-16.3,0.34,2.656,160m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,35.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
46.0,std_s0_v-1.0,0,0.564628,次駅への減速フェーズ（駅手前400m以内）,惰行,32.1,力行,13.9,2.3,58.59,75.0,75.0,75.0,59.4,71.0,67.7,惰行 ↔ 勾配ブレーキ,惰行,59.4,-0.8,,75.0,69.8,69.8,,399.9,34.0,207.45,192.42,-16.3,0.338,2.642,145m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,34.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
47.0,std_s0_v-1.0,0,0.58095,次駅への減速フェーズ（駅手前400m以内）,惰行,33.1,力行,13.9,2.29,58.93,75.0,75.0,75.0,59.7,71.1,67.8,惰行 ↔ 勾配ブレーキ,惰行,59.7,-0.8,,75.0,75.0,75.0,,383.5,33.0,205.8,177.75,-16.3,0.337,2.627,130m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,33.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
48.0,std_s0_v-1.0,0,0.597366,次駅への減速フェーズ（駅手前400m以内）,惰行,34.1,力行,13.9,2.28,59.26,75.0,75.0,75.0,60.1,71.1,67.8,惰行 ↔ 勾配ブレーキ,惰行,60.1,-0.8,,75.0,75.0,75.0,,367.1,32.0,203.79,163.35,-16.3,0.335,2.613,115m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,32.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
49.0,std_s0_v-1.0,0,0.613874,次駅への減速フェーズ（駅手前400m以内）,惰行,35.1,力行,13.9,2.26,59.6,75.0,75.0,75.0,60.4,71.1,67.8,惰行 ↔ 勾配ブレーキ,惰行,60.4,-0.8,,75.0,75.0,75.0,,350.6,31.0,201.78,148.84,-16.3,0.334,2.598,95m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,31.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
50.0,std_s0_v-1.0,0,0.630476,次駅への減速フェーズ（駅手前400m以内）,惰行,36.1,力行,13.9,2.25,59.93,75.0,75.0,75.0,60.7,71.1,67.8,惰行 ↔ 勾配ブレーキ,惰行,60.7,-0.8,,75.0,75.0,75.0,,334.0,30.0,199.86,134.17,-16.3,0.333,2.584,80m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,30.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
51.0,std_s0_v-1.0,0,0.647169,次駅への減速フェーズ（駅手前400m以内）,惰行,37.1,力行,13.9,2.24,60.26,75.0,75.0,75.0,61.1,71.1,67.8,惰行 ↔ 勾配ブレーキ,惰行,61.1,-0.8,,75.0,75.0,75.0,,317.3,29.0,198.08,119.25,-16.3,0.331,2.57,65m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,29.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
52.0,std_s0_v-1.0,0,0.663955,次駅への減速フェーズ（駅手前400m以内）,惰行,38.1,力行,13.9,2.23,60.59,75.0,75.0,75.0,61.4,71.2,67.5,惰行 ↔ 勾配ブレーキ,惰行,61.4,-0.8,,75.0,75.0,75.0,,300.5,28.0,196.11,104.43,-16.3,0.33,2.557,45m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,28.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
53.0,std_s0_v-1.0,0,0.680832,次駅への減速フェーズ（駅手前400m以内）,惰行,39.1,力行,13.9,2.22,60.92,75.0,75.0,75.0,61.7,71.2,66.6,惰行 ↔ 勾配ブレーキ,惰行,61.7,-0.8,,75.0,75.0,75.0,,283.7,27.0,194.37,89.3,-16.3,0.328,2.543,30m先で勾配が-16.3‰から+2.0‰に変わる,991m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,27.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
54.0,std_s0_v-1.0,0,0.697801,次駅への減速フェーズ（駅手前400m以内）,惰行,40.1,力行,13.9,2.2,61.25,75.0,75.0,75.0,62.0,71.2,64.7,勾配力行 ↔ 惰行,惰行,62.0,-0.8,,75.0,75.0,75.0,,266.7,26.0,192.48,74.22,-16.3,0.327,2.53,10m先で勾配が-16.3‰から+2.0‰に変わる,974m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,26.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
55.0,std_s0_v-1.0,0,0.714843,次駅への減速フェーズ（駅手前400m以内）,惰行,41.1,力行,13.9,2.2,61.3,75.0,75.0,75.0,62.1,72.2,66.4,勾配力行 ↔ 惰行,惰行,62.1,-0.8,,75.0,75.0,75.0,,249.7,25.0,190.11,59.55,2.0,-0.319,1.883,当面+2.0‰が続く,957m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,25.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
56.0,std_s0_v-1.0,0,0.731825,次駅への減速フェーズ（駅手前400m以内）,惰行,42.1,力行,13.9,2.21,60.98,75.0,75.0,75.0,61.7,72.2,66.3,勾配力行 ↔ 惰行,惰行,61.7,-0.8,,75.0,75.0,75.0,,232.7,24.0,188.19,44.48,2.0,-0.318,1.895,当面+2.0‰が続く,940m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,24.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
57.0,std_s0_v-1.0,0,0.748719,次駅への減速フェーズ（駅手前400m以内）,惰行,43.1,力行,13.9,2.22,60.66,75.0,75.0,75.0,61.4,72.1,66.3,勾配力行 ↔ 惰行,惰行,61.4,-0.8,,75.0,75.0,75.0,,215.8,23.0,186.29,29.49,2.0,-0.316,1.908,当面+2.0‰が続く,923m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,23.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
58.0,std_s0_v-1.0,0,0.765526,次駅への減速フェーズ（駅手前400m以内）,惰行,44.1,力行,13.9,2.24,60.35,75.0,75.0,75.0,61.1,72.1,66.3,勾配力行 ↔ 惰行,惰行,61.1,-0.8,,75.0,75.0,75.0,,199.0,22.0,184.41,14.57,2.0,-0.315,1.921,当面+2.0‰が続く,906m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,22.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
59.0,std_s0_v-1.0,0,0.782244,次駅への減速フェーズ（駅手前400m以内）,制動,0.0,惰行,45.1,2.5,60.01,75.0,75.0,75.0,60.0,72.1,66.3,勾配力行 ↔ 惰行,惰行,60.0,0.0,,75.0,75.0,75.0,,182.3,21.0,182.39,-0.14,2.0,-0.313,1.935,当面+2.0‰が続く,890m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,21.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
60.0,std_s0_v-1.0,0,0.798519,次駅への減速フェーズ（駅手前400m以内）,制動,1.0,惰行,45.1,2.5,57.2,75.0,75.0,75.0,57.2,71.9,66.1,勾配力行 ↔ 惰行,惰行,57.2,0.0,,75.0,75.0,75.0,,166.0,20.0,166.11,-0.13,2.0,-0.302,2.058,当面+2.0‰が続く,873m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,20.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
61.0,std_s0_v-1.0,0,0.814015,次駅への減速フェーズ（駅手前400m以内）,制動,2.0,惰行,45.1,2.5,54.4,75.0,75.0,75.0,54.4,71.7,65.9,勾配力行 ↔ 惰行,惰行,54.4,0.0,,75.0,75.0,75.0,,150.5,19.0,150.61,-0.13,2.0,-0.29,2.19,当面+2.0‰が続く,858m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,19.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
62.0,std_s0_v-1.0,0,0.828736,次駅への減速フェーズ（駅手前400m以内）,制動,3.0,惰行,45.1,2.5,51.62,75.0,75.0,75.0,51.6,71.5,65.7,勾配力行 ↔ 惰行,惰行,51.6,0.0,,75.0,75.0,75.0,,135.8,18.0,135.89,-0.12,2.0,-0.279,2.335,当面+2.0‰が続く,843m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,18.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
62.5,std_s0_v-1.0,0,0.835807,次駅への減速フェーズ（駅手前400m以内）,制動,3.5,惰行,45.1,2.5,50.23,75.0,75.0,75.0,50.2,71.4,65.6,勾配力行 ↔ 惰行,惰行,50.2,0.0,,75.0,75.0,75.0,,128.7,17.5,128.81,-0.12,2.0,-0.274,2.412,当面+2.0‰が続く,836m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,17.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
63.0,std_s0_v-1.0,0,0.842686,次駅への減速フェーズ（駅手前400m以内）,制動,4.0,惰行,45.1,2.5,48.84,75.0,75.0,75.0,48.8,71.3,65.4,勾配力行 ↔ 惰行,惰行,48.8,0.0,,75.0,75.0,75.0,,121.8,17.0,121.93,-0.12,2.0,-0.269,2.494,当面+2.0‰が続く,829m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,17.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
63.5,std_s0_v-1.0,0,0.849372,次駅への減速フェーズ（駅手前400m以内）,制動,4.5,惰行,45.1,2.5,47.46,75.0,75.0,75.0,47.5,71.1,65.3,勾配力行 ↔ 惰行,惰行,47.5,-0.0,,75.0,75.0,75.0,,115.1,16.5,115.25,-0.12,2.0,-0.264,2.579,当面+2.0‰が続く,822m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,16.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
64.0,std_s0_v-1.0,0,0.855866,次駅への減速フェーズ（駅手前400m以内）,制動,5.0,惰行,45.1,2.5,46.08,75.0,75.0,75.0,46.1,71.0,65.2,勾配力行 ↔ 惰行,惰行,46.1,-0.0,,75.0,75.0,75.0,,108.6,16.0,108.75,-0.11,2.0,-0.259,2.67,当面+2.0‰が続く,816m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,16.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
64.5,std_s0_v-1.0,0,0.862168,次駅への減速フェーズ（駅手前400m以内）,制動,5.5,惰行,45.1,2.5,44.7,75.0,75.0,75.0,44.7,70.9,65.0,勾配力行 ↔ 惰行,惰行,44.7,-0.0,,75.0,75.0,75.0,,102.3,15.5,102.44,-0.11,2.0,-0.254,2.765,当面+2.0‰が続く,810m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,15.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
65.0,std_s0_v-1.0,0,0.868279,次駅への減速フェーズ（駅手前400m以内）,制動,6.0,惰行,45.1,2.5,43.33,75.0,75.0,75.0,43.3,70.7,64.9,勾配力行 ↔ 惰行,惰行,43.3,-0.0,,75.0,75.0,75.0,,96.2,15.0,96.33,-0.11,2.0,-0.249,2.865,当面+2.0‰が続く,804m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,15.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
65.5,std_s0_v-1.0,0,0.874199,次駅への減速フェーズ（駅手前400m以内）,制動,6.5,惰行,45.1,2.5,41.95,75.0,75.0,75.0,42.0,70.5,64.7,勾配力行 ↔ 惰行,惰行,42.0,-0.0,,75.0,75.0,75.0,,90.3,14.5,90.41,-0.11,2.0,-0.244,2.972,当面+2.0‰が続く,798m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,14.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
66.0,std_s0_v-1.0,0,0.879929,次駅への減速フェーズ（駅手前400m以内）,制動,7.0,惰行,45.1,2.5,40.58,75.0,75.0,75.0,40.6,70.4,64.6,勾配力行 ↔ 惰行,惰行,40.6,-0.0,,75.0,75.0,75.0,,84.6,14.0,84.68,-0.11,2.0,-0.24,3.085,当面+2.0‰が続く,792m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,14.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
66.5,std_s0_v-1.0,0,0.885468,次駅への減速フェーズ（駅手前400m以内）,制動,7.5,惰行,45.1,2.5,39.21,75.0,75.0,75.0,39.2,70.3,64.5,勾配力行 ↔ 惰行,惰行,39.2,-0.0,,75.0,75.0,75.0,,79.0,13.5,79.14,-0.1,2.0,-0.235,3.138,当面+2.0‰が続く,786m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,13.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
67.0,std_s0_v-1.0,0,0.890818,次駅への減速フェーズ（駅手前400m以内）,制動,8.0,惰行,45.1,2.5,37.85,75.0,75.0,75.0,37.9,70.3,64.5,勾配力行 ↔ 惰行,惰行,37.9,-0.0,,75.0,75.0,75.0,,73.7,13.0,73.78,-0.1,2.0,-0.231,3.143,当面+2.0‰が続く,781m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,13.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
67.5,std_s0_v-1.0,0,0.895978,次駅への減速フェーズ（駅手前400m以内）,制動,8.5,惰行,45.1,2.5,36.48,75.0,75.0,75.0,36.5,70.3,64.5,勾配力行 ↔ 惰行,惰行,36.5,-0.0,,75.0,75.0,75.0,,68.5,12.5,68.62,-0.1,2.0,-0.227,3.147,当面+2.0‰が続く,776m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,12.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
68.0,std_s0_v-1.0,0,0.900948,次駅への減速フェーズ（駅手前400m以内）,制動,9.0,惰行,45.1,2.5,35.12,75.0,75.0,75.0,35.1,70.3,64.5,勾配力行 ↔ 惰行,惰行,35.1,-0.0,,75.0,75.0,75.0,,63.6,12.0,63.65,-0.1,2.0,-0.222,3.151,当面+2.0‰が続く,771m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,12.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
68.5,std_s0_v-1.0,0,0.90573,次駅への減速フェーズ（駅手前400m以内）,制動,9.5,惰行,45.1,2.5,33.76,75.0,75.0,75.0,33.8,70.3,64.4,勾配力行 ↔ 惰行,惰行,33.8,-0.0,,75.0,75.0,75.0,,58.8,11.5,58.87,-0.1,2.0,-0.218,3.155,当面+2.0‰が続く,766m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,11.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
69.0,std_s0_v-1.0,0,0.910322,次駅への減速フェーズ（駅手前400m以内）,制動,10.0,惰行,45.1,2.5,32.4,75.0,75.0,75.0,32.4,70.3,64.4,勾配力行 ↔ 惰行,惰行,32.4,-0.0,,75.0,75.0,75.0,,54.2,11.0,54.27,-0.09,2.0,-0.214,3.159,当面+2.0‰が続く,761m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,11.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
69.5,std_s0_v-1.0,0,0.914726,次駅への減速フェーズ（駅手前400m以内）,制動,10.5,惰行,45.1,2.5,31.05,75.0,75.0,75.0,31.1,70.3,64.4,勾配力行 ↔ 惰行,惰行,31.1,-0.0,,75.0,75.0,75.0,,49.8,10.5,49.87,-0.09,2.0,-0.21,3.163,当面+2.0‰が続く,757m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,10.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
70.0,std_s0_v-1.0,0,0.918942,次駅への減速フェーズ（駅手前400m以内）,制動,11.0,惰行,45.1,2.5,29.69,75.0,75.0,75.0,29.7,70.2,64.4,勾配力行 ↔ 惰行,惰行,29.7,-0.0,,75.0,75.0,75.0,,45.6,10.0,45.65,-0.09,2.0,-0.207,3.167,当面+2.0‰が続く,753m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,10.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
70.5,std_s0_v-1.0,0,0.92297,次駅への減速フェーズ（駅手前400m以内）,制動,11.5,惰行,45.1,2.5,28.34,75.0,75.0,75.0,28.4,70.2,64.4,勾配力行 ↔ 惰行,惰行,28.4,-0.0,,75.0,75.0,75.0,,41.5,9.5,41.62,-0.09,2.0,-0.203,3.171,当面+2.0‰が続く,749m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,9.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
71.0,std_s0_v-1.0,0,0.92681,次駅への減速フェーズ（駅手前400m以内）,制動,12.0,惰行,45.1,2.5,26.99,75.0,75.0,75.0,27.0,70.2,64.4,勾配力行 ↔ 惰行,惰行,27.0,-0.0,,75.0,75.0,75.0,,37.7,9.0,37.78,-0.09,2.0,-0.199,3.175,当面+2.0‰が続く,745m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,9.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
71.5,std_s0_v-1.0,0,0.930463,次駅への減速フェーズ（駅手前400m以内）,制動,12.5,惰行,45.1,2.5,25.64,75.0,75.0,75.0,25.7,70.2,64.4,勾配力行 ↔ 惰行,惰行,25.7,-0.0,,75.0,75.0,75.0,,34.0,8.5,34.12,-0.09,2.0,-0.196,3.178,当面+2.0‰が続く,741m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,8.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
72.0,std_s0_v-1.0,0,0.933929,次駅への減速フェーズ（駅手前400m以内）,制動,13.0,惰行,45.1,2.5,24.29,75.0,75.0,75.0,24.3,70.2,64.4,勾配力行 ↔ 惰行,惰行,24.3,-0.0,,75.0,75.0,75.0,,30.6,8.0,30.65,-0.08,2.0,-0.192,3.182,当面+2.0‰が続く,738m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,8.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
72.5,std_s0_v-1.0,0,0.937207,次駅への減速フェーズ（駅手前400m以内）,制動,13.5,惰行,45.1,2.5,22.95,75.0,75.0,75.0,23.0,70.2,64.4,勾配力行 ↔ 惰行,惰行,23.0,-0.0,,75.0,75.0,75.0,,27.3,7.5,27.37,-0.08,2.0,-0.189,3.185,当面+2.0‰が続く,735m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,7.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
73.0,std_s0_v-1.0,0,0.940299,次駅への減速フェーズ（駅手前400m以内）,制動,14.0,惰行,45.1,2.5,21.6,75.0,75.0,75.0,21.6,70.2,64.4,勾配力行 ↔ 惰行,惰行,21.6,-0.0,,75.0,75.0,75.0,,24.2,7.0,24.28,-0.08,2.0,-0.185,3.188,当面+2.0‰が続く,732m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,7.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
73.5,std_s0_v-1.0,0,0.943205,次駅への減速フェーズ（駅手前400m以内）,制動,14.5,惰行,45.1,2.5,20.26,75.0,75.0,75.0,20.3,70.2,64.4,勾配力行 ↔ 惰行,惰行,20.3,-0.0,,75.0,75.0,75.0,,21.3,6.5,21.37,-0.08,2.0,-0.182,3.191,当面+2.0‰が続く,729m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,6.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
74.0,std_s0_v-1.0,0,0.945924,次駅への減速フェーズ（駅手前400m以内）,制動,15.0,惰行,45.1,2.5,18.92,75.0,75.0,75.0,19.0,70.2,64.4,勾配力行 ↔ 惰行,惰行,19.0,-0.0,,75.0,75.0,75.0,,18.6,6.0,18.65,-0.08,2.0,-0.179,3.195,当面+2.0‰が続く,726m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,6.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
74.5,std_s0_v-1.0,0,0.948457,次駅への減速フェーズ（駅手前400m以内）,制動,15.5,惰行,45.1,2.5,17.58,75.0,75.0,75.0,17.6,70.2,64.4,勾配力行 ↔ 惰行,惰行,17.6,-0.0,,75.0,75.0,75.0,,16.0,5.5,16.12,-0.07,2.0,-0.176,3.198,当面+2.0‰が続く,723m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,5.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
75.0,std_s0_v-1.0,0,0.950804,次駅への減速フェーズ（駅手前400m以内）,制動,16.0,惰行,45.1,2.5,16.25,75.0,75.0,75.0,16.3,70.2,64.4,勾配力行 ↔ 惰行,惰行,16.3,-0.0,,75.0,75.0,75.0,,13.7,5.0,13.77,-0.07,2.0,-0.173,3.201,当面+2.0‰が続く,721m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,5.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
75.5,std_s0_v-1.0,0,0.952966,次駅への減速フェーズ（駅手前400m以内）,制動,16.5,惰行,45.1,2.5,14.91,75.0,75.0,75.0,15.0,70.2,64.4,勾配力行 ↔ 惰行,惰行,15.0,-0.0,,75.0,75.0,75.0,,11.5,4.5,11.6,-0.07,2.0,-0.17,3.203,当面+2.0‰が続く,719m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,4.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
76.0,std_s0_v-1.0,0,0.954942,次駅への減速フェーズ（駅手前400m以内）,制動,17.0,惰行,45.1,2.5,13.58,75.0,75.0,75.0,13.6,70.2,64.4,勾配力行 ↔ 惰行,惰行,13.6,-0.1,,75.0,75.0,75.0,,9.6,4.0,9.63,-0.07,2.0,-0.168,3.206,当面+2.0‰が続く,717m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,4.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
76.5,std_s0_v-1.0,0,0.956733,次駅への減速フェーズ（駅手前400m以内）,制動,17.5,惰行,45.1,2.5,12.24,75.0,75.0,75.0,12.3,70.2,64.4,勾配力行 ↔ 惰行,惰行,12.3,-0.1,,75.0,75.0,75.0,,7.8,3.5,7.83,-0.07,2.0,-0.165,3.209,当面+2.0‰が続く,715m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,3.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
77.0,std_s0_v-1.0,0,0.958339,次駅への減速フェーズ（駅手前400m以内）,制動,18.0,惰行,45.1,2.5,10.91,75.0,75.0,75.0,11.0,70.2,64.4,勾配力行 ↔ 惰行,惰行,11.0,-0.1,,75.0,75.0,75.0,,6.2,3.0,6.23,-0.06,2.0,-0.162,3.211,当面+2.0‰が続く,713m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,3.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
77.5,std_s0_v-1.0,0,0.95976,次駅への減速フェーズ（駅手前400m以内）,制動,18.5,惰行,45.1,2.5,9.58,75.0,75.0,75.0,9.7,70.2,64.4,勾配力行 ↔ 惰行,惰行,9.7,-0.1,,75.0,75.0,75.0,,4.7,2.5,4.8,-0.06,2.0,-0.16,3.214,当面+2.0‰が続く,712m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,2.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,,,
