source_file,time,run_id,section,position_km,phase,current_notch,holding_time,prev_notch,prev_notch_duration,notch_jump,current_speed,atc_now,signal_speed,v_ceiling,v_target,band_upper,band_lower,band_notch_pair,hold_notch,v_std,v_std_deviation,schedule_speed,section_cap,required_speed,target_speed_no_stop,target_speed_spacing,dist_to_next_station,time_to_next_station,req_stop_dist,delta_stop,current_gradient,coast_accel,power_accel,next_gradient_info,limit_drop_ahead,delay,total_delay,stations_remaining,total_remaining_time,forward_info,forward_train_delay,forward_departed_next,standard_headway,forward_clear_remaining_time,forward_observed_delay,backward_info,backward_distance,backward_speed,backward_delay,is_dwelling,dwell_elapsed,dwell_min,dwell_max,mode,reward,reason,checks
tozai_normal_bad.csv,70.0,useless_brake_s0,0,0.941774,次駅への減速フェーズ（駅手前400m以内）,制動,15.4,惰行,17.4,2.5,20.94,75.0,75.0,75.0,21.0,70.2,64.4,勾配力行 ↔ 惰行,惰行,21.0,-0.0,,75.0,75.0,75.0,,22.7,10.0,22.82,-0.09,2.0,-0.184,3.19,当面+2.0‰が続く,730m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,10.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,制動が適切に行われ、速度は目標に近く、delta_stop が±5m以内で停止位置は確保でき、ATC超過なしでノコギリ運転もなく高評価。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,72.0,useless_brake_s0,0,0.951911,次駅への減速フェーズ（駅手前400m以内）,制動,17.4,惰行,17.4,2.5,15.58,75.0,75.0,75.0,15.6,70.2,64.4,勾配力行 ↔ 惰行,惰行,15.6,-0.0,,75.0,75.0,75.0,,12.6,8.0,12.67,-0.09,2.0,-0.172,3.202,当面+2.0‰が続く,720m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,8.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.8,制動が適切に継続され、信号速度を超えず、停止位置は僅かに遅れたが許容範囲内で、勾配影響も適切に対処されているため高評価。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,73.0,useless_brake_s0,0,0.955866,次駅への減速フェーズ（駅手前400m以内）,制動,18.4,惰行,17.4,2.5,12.92,75.0,75.0,75.0,13.0,70.2,64.4,勾配力行 ↔ 惰行,惰行,13.0,-0.0,,75.0,75.0,75.0,,8.6,7.0,8.72,-0.08,2.0,-0.166,3.208,当面+2.0‰が続く,716m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,7.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,制動を継続しつつdelta_stopが-0.08mで停止位置は許容範囲内、ATC超過なし、勾配は減速可能で適切な減速操作。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,73.5,useless_brake_s0,0,0.957565,次駅への減速フェーズ（駅手前400m以内）,制動,18.9,惰行,17.4,2.5,11.58,75.0,75.0,75.0,11.6,70.2,64.4,勾配力行 ↔ 惰行,惰行,11.6,-0.1,,75.0,75.0,75.0,,6.9,6.5,7.01,-0.08,2.0,-0.164,3.21,当面+2.0‰が続く,714m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,6.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,1.0,減速フェーズで適切に制動し、delta_stop が -0.08 m（許容範囲内）で停止位置が確保され、ATC 超過なし・勾配影響もなく、ノコギリ運転も発生していないため高評価。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,72.5,useless_brake_s0,0,0.953981,次駅への減速フェーズ（駅手前400m以内）,制動,17.9,惰行,17.4,2.5,14.25,75.0,75.0,75.0,14.3,70.2,64.4,勾配力行 ↔ 惰行,惰行,14.3,-0.0,,75.0,75.0,75.0,,10.5,7.5,10.6,-0.08,2.0,-0.169,3.205,当面+2.0‰が続く,718m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,7.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,1.0,制動で適切に減速し、delta_stop‑0.08 mで正確に停車位置に到達、ATC遵守・ノコギリ運転なし。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,74.0,useless_brake_s0,0,0.95908,次駅への減速フェーズ（駅手前400m以内）,制動,19.4,惰行,17.4,2.5,10.25,75.0,75.0,75.0,10.3,70.2,64.4,勾配力行 ↔ 惰行,惰行,10.3,-0.1,,75.0,75.0,75.0,,5.4,6.0,5.5,-0.08,2.0,-0.161,3.213,当面+2.0‰が続く,713m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,6.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,現示遵守・停止位置誤差±0.1mで高評価、速度は標準曲線付近、ノコギリ運転なし、勾配影響も適切、エネルギー無駄なし。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,75.0,useless_brake_s0,0,0.961555,次駅への減速フェーズ（駅手前400m以内）,制動,20.4,惰行,17.4,2.5,7.59,75.0,75.0,75.0,7.7,70.2,64.4,勾配力行 ↔ 惰行,惰行,7.7,-0.1,,75.0,75.0,75.0,,2.9,5.0,3.02,-0.07,2.0,-0.156,3.218,当面+2.0‰が続く,710m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,5.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,1.0,制動で適切に減速し、Δstop が ±1 m 内に収まり ATC 速度上限を大幅に下回っているため安全・停車位置ともに問題なく、他の評価項目でも減点要因がない。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,75.5,useless_brake_s0,0,0.962515,次駅への減速フェーズ（駅手前400m以内）,制動,20.9,惰行,17.4,2.5,6.27,75.0,75.0,75.0,6.4,70.2,64.3,勾配力行 ↔ 惰行,惰行,6.4,-0.1,,75.0,75.0,75.0,,2.0,4.5,2.06,-0.07,2.0,-0.154,3.22,当面+2.0‰が続く,709m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,4.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,次駅減速フェーズで適切に制動し、Δstopが-0.07mで許容範囲内、ATC遵守、勾配影響なし、ノコギリ運転なし、遅延なし。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,74.5,useless_brake_s0,0,0.96041,次駅への減速フェーズ（駅手前400m以内）,制動,19.9,惰行,17.4,2.5,8.92,75.0,75.0,75.0,9.0,70.2,64.4,勾配力行 ↔ 惰行,惰行,9.0,-0.1,,75.0,75.0,75.0,,4.1,5.5,4.17,-0.08,2.0,-0.159,3.215,当面+2.0‰が続く,711m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,5.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,1.0,制動が適切で停止位置誤差が1m以内、ATC超過なし、勾配対応も正しく、ノコギリ運転は発生していない。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,76.0,useless_brake_s0,0,0.963292,次駅への減速フェーズ（駅手前400m以内）,制動,21.4,惰行,17.4,2.5,4.94,75.0,75.0,75.0,5.1,70.2,64.3,勾配力行 ↔ 惰行,惰行,5.1,-0.1,,75.0,75.0,75.0,,1.2,4.0,1.28,-0.07,2.0,-0.152,3.222,当面+2.0‰が続く,709m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,4.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,制動で適切に減速し、Δstopが0.07 m以内で停止位置は達成可能、速度はv_stdにほぼ一致し安全・省エネが保たれている。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,76.5,useless_brake_s0,0,0.963884,次駅への減速フェーズ（駅手前400m以内）,制動,21.9,惰行,17.4,2.5,3.61,75.0,75.0,75.0,3.8,70.2,64.3,勾配力行 ↔ 惰行,惰行,3.8,-0.2,,75.0,75.0,75.0,,0.6,3.5,0.69,-0.07,2.0,-0.15,3.224,当面+2.0‰が続く,708m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,3.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,1.0,減速フェーズで制動を継続し、Δstop が -0.07 m と許容範囲内。ATC 超過なし、勾配は減速に支障なく、ノコギリ運転も発生していないため評価は最高。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,77.5,useless_brake_s0,0,0.964516,次駅への減速フェーズ（駅手前400m以内）,制動,22.9,惰行,17.4,2.5,0.97,75.0,75.0,75.0,1.8,70.2,64.3,勾配力行 ↔ 惰行,惰行,1.8,-0.8,,75.0,0.0,0.0,,-0.0,2.5,0.05,-0.07,2.0,-0.146,3.228,当面+2.0‰が続く,707m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,2.5,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,制動で適切に減速し、停止位置誤差0.07mは許容範囲内。ATC遵守、勾配影響なし、ノコギリ運転なし。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,77.0,useless_brake_s0,0,0.964292,次駅への減速フェーズ（駅手前400m以内）,制動,22.4,惰行,17.4,2.5,2.29,75.0,75.0,75.0,2.5,70.2,64.3,勾配力行 ↔ 惰行,惰行,2.5,-0.2,,75.0,75.0,75.0,,0.2,3.0,0.28,-0.07,2.0,-0.148,3.226,当面+2.0‰が続く,708m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,3.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,低速で制動し、停止位置誤差0.07m以内で適切に減速しており、ATC超過なし・勾配負荷も適正のため高評価。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""対象外"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,1.0,sawtooth_s0_3s,0,0.000487,駅出発直後の加速フェーズ（20秒以内）,力行,1.0,なし（または停止）,0.0,0.0,3.47,45.0,45.0,45.0,3.5,39.8,34.5,惰行 ↔ 勾配ブレーキ,惰行,3.5,-0.0,50.2,75.0,45.0,45.0,,964.0,79.0,0.7,963.31,-5.0,0.098,3.471,80m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,79.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.8,加速フェーズで力行を続け速度は信号内だが、下り勾配での不要な加速は省エネ上やや減点対象。安全・信号遵守は良好で高評価。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,2.0,sawtooth_s0_3s,0,0.001939,駅出発直後の加速フェーズ（20秒以内）,力行,2.0,なし（または停止）,0.0,0.0,6.94,45.0,45.0,45.0,6.9,39.8,34.5,惰行 ↔ 勾配ブレーキ,惰行,6.9,-0.0,51.0,75.0,45.0,45.0,,962.6,78.0,2.78,959.78,-5.0,0.092,3.466,80m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,78.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.5,下り勾配で惰行でも速度が上がる状況にも関わらず力行を継続し、エネルギー無駄と勾配ブレーキが最適な場面であるため評価を減点。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(力行不適切)"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(エネルギー浪費)""}"
tozai_normal_bad.csv,3.0,sawtooth_s0_3s,0,0.004353,駅出発直後の加速フェーズ（20秒以内）,力行,3.0,なし（または停止）,0.0,0.0,10.4,45.0,45.0,45.0,10.4,39.8,34.5,惰行 ↔ 勾配ブレーキ,惰行,10.4,-0.0,51.8,75.0,45.0,45.0,,960.1,77.0,6.24,953.9,-5.0,0.086,3.459,75m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,77.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.2,下り勾配で速度が上がるにも関わらず力行を続け、さらにノコギリ運転（短時間のノッチ切替）と判定されたため評価を大幅に減点した。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(不必要な力行)"", ""phase"": ""OK"", ""sawtooth"": ""NG(ノコギリ運転)"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,4.0,sawtooth_s0_3s,0,0.007729,駅出発直後の加速フェーズ（20秒以内）,力行,4.0,なし（または停止）,0.0,0.0,13.86,45.0,45.0,45.0,13.9,39.8,34.5,惰行 ↔ 勾配ブレーキ,惰行,13.9,0.0,52.3,75.0,45.0,45.0,,956.8,76.0,11.06,945.71,-5.0,0.079,3.453,70m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,76.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.5,加速フェーズで目標速度に既に到達しているにも関わらず、下り勾配で不要な力行を続けエネルギー無駄となり評価を下げた。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(下り勾配で不要な力行)"", ""phase"": ""NG(目標速度に達しているのに過剰加速)"", ""sawtooth"": ""対象外"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,5.0,sawtooth_s0_3s,0,0.012063,駅出発直後の加速フェーズ（20秒以内）,力行,5.0,なし（または停止）,0.0,0.0,17.31,45.0,45.0,45.0,17.3,39.8,34.5,惰行 ↔ 勾配ブレーキ,惰行,17.3,0.0,53.0,75.0,45.0,45.0,,952.4,75.0,17.22,935.22,-5.0,0.072,3.445,70m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,75.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.5,加速フェーズで標準速度に達しているのに力行を続け、下り勾配で不要な加速を行っているため省エネと乗り心地が損なわれ評価を下げた。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(不必要な力行)"", ""phase"": ""NG(加速過剰)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(省エネ低下)""}"
tozai_normal_bad.csv,6.0,sawtooth_s0_3s,0,0.017354,駅出発直後の加速フェーズ（20秒以内）,力行,6.0,なし（または停止）,0.0,0.0,20.75,70.0,70.0,70.0,20.8,64.8,59.6,惰行 ↔ 勾配ブレーキ,惰行,20.8,-0.0,53.4,75.0,56.9,56.9,,947.1,74.0,24.7,922.45,-5.0,0.064,3.437,65m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,74.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.5,下り勾配で速度維持に勾配ブレーキが必要なのに力行を続け、基準速度以上の加速は過剰であるため評価を下げた。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(下り勾配で力行は不適切)"", ""phase"": ""NG(過剰加速)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,0.0,sawtooth_s0_3s,0,0.0,駅出発直後の加速フェーズ（20秒以内）,力行,0.0,なし（または停止）,0.0,0.0,0.0,45.0,45.0,45.0,0.0,39.8,34.5,惰行 ↔ 勾配ブレーキ,惰行,0.0,0.0,49.4,75.0,45.0,45.0,,964.5,80.0,0.0,964.5,-5.0,0.103,3.476,80m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,80.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.8,駅出発直後の加速フェーズで力行は適切だが、下り勾配での不要な力行によりエネルギー効率が低下し、評価をやや減点。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(不必要な力行)"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,7.0,sawtooth_s0_3s,0,0.0236,駅出発直後の加速フェーズ（20秒以内）,力行,7.0,なし（または停止）,0.0,0.0,24.18,70.0,70.0,70.0,24.2,64.9,59.6,惰行 ↔ 勾配ブレーキ,惰行,24.2,-0.0,54.2,75.0,56.9,56.9,,940.9,73.0,33.48,907.42,-5.0,0.055,3.429,55m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,73.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.6,駅出発直後に目標速度に達しているのに力行を継続し、下り勾配で不要な加速となっているためエネルギー無駄と評価が下がる。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(不必要な力行)"", ""phase"": ""NG(過剰加速)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,8.0,sawtooth_s0_3s,0,0.030799,駅出発直後の加速フェーズ（20秒以内）,力行,8.0,なし（または停止）,0.0,0.0,27.61,70.0,70.0,70.0,27.6,64.9,64.3,惰行 ↔ 勾配ブレーキ,惰行,27.6,0.0,54.5,75.0,56.9,56.9,,933.7,72.0,43.53,890.17,-5.0,0.046,3.42,50m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,72.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.5,加速フェーズで目標速度に達したにも関わらず力行を続け、下り勾配で減速できずエネルギー無駄かつ超過リスクがあるため。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(下りで力行継続)"", ""phase"": ""NG(目標速度超過)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(エネルギー無駄)""}"
tozai_normal_bad.csv,9.0,sawtooth_s0_3s,0,0.038947,駅出発直後の加速フェーズ（20秒以内）,力行,9.0,なし（または停止）,0.0,0.0,31.02,70.0,70.0,70.0,31.0,64.9,59.9,惰行 ↔ 勾配ブレーキ,惰行,31.0,-0.0,55.1,75.0,56.9,56.9,,925.6,71.0,57.36,868.2,-5.0,0.037,3.41,40m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,71.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.8,加速フェーズで目標速度は既に達しているのに力行を継続し、不要な加速でエネルギーを浪費している点が評価を下げた。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""OK"", ""phase"": ""NG(過剰加速・不要な力行)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,11.0,sawtooth_s0_3s,0,0.056222,駅出発直後の加速フェーズ（20秒以内）,惰行,2.0,力行,9.0,3.37,31.13,70.0,70.0,70.0,37.2,64.9,60.4,惰行 ↔ 勾配ブレーキ,惰行,37.2,-6.1,56.0,75.0,58.6,58.6,,908.3,69.0,60.37,847.91,-5.0,0.036,3.41,25m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,69.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.3,加速フェーズで惰行に切り替え、下り勾配でも速度が上がり続けるため目標速度未達となり、遅延回復に不適切な操作と評価した。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(惰行で加速傾向)"", ""phase"": ""NG(加速フェーズで惰行は不適切)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(目標速度未達で遅延リスク)""}"
tozai_normal_bad.csv,10.0,sawtooth_s0_3s,0,0.047579,駅出発直後の加速フェーズ（20秒以内）,惰行,1.0,力行,9.0,3.37,31.09,70.0,70.0,70.0,34.3,64.9,60.2,惰行 ↔ 勾配ブレーキ,惰行,34.3,-3.2,55.7,75.0,57.8,57.8,,916.9,70.0,58.95,857.97,-5.0,0.036,3.41,30m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,70.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.4,加速フェーズで目標速度未達なのに惰行に切替え、下り勾配で減速できない惰行は不適切で速度が標準曲線より遅く遅延リスクがあるため評価を低くした。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(惰行は下り勾配で不適切)"", ""phase"": ""NG(加速フェーズで惰行は不適切)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(速度が標準曲線より遅く遅延リスク)""}"
tozai_normal_bad.csv,13.0,sawtooth_s0_3s,0,0.074001,駅出発直後の加速フェーズ（20秒以内）,力行,1.0,惰行,3.0,3.37,34.54,70.0,70.0,70.0,42.6,64.9,61.1,惰行 ↔ 勾配ブレーキ,惰行,42.6,-8.0,57.3,75.0,58.9,58.9,,890.5,67.0,77.62,812.88,-5.0,0.026,3.4,5m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,67.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,駅出発直後の加速フェーズで力行を使用し、ATC速度上限を守りつつ目標速度へ向かう適切な操作。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,14.0,sawtooth_s0_3s,0,0.08409,駅出発直後の加速フェーズ（20秒以内）,力行,2.0,惰行,3.0,3.37,38.14,70.0,70.0,70.0,45.3,64.4,60.8,惰行 ↔ 勾配ブレーキ,惰行,45.3,-7.1,57.8,75.0,58.9,58.9,,880.4,66.0,95.5,784.91,-14.2,0.34,3.713,85m先で勾配が-14.2‰から-16.3‰に変わる,前方に現示の低下なし,0.0,0.0,1,66.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.3,下り勾配で惰行すべきところを力行しており、速度が目標より7km/h遅れている。加速継続時間が短くノコギリ運転のリスクもあり、総合評価を低くした。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(下りで力行不適)"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅すぎ)""}"
tozai_normal_bad.csv,15.0,sawtooth_s0_3s,0,0.095203,駅出発直後の加速フェーズ（20秒以内）,力行,3.0,惰行,3.0,3.23,41.81,70.0,70.0,70.0,48.0,64.7,61.0,惰行 ↔ 勾配ブレーキ,惰行,48.0,-6.2,57.8,75.0,58.9,58.9,,869.3,65.0,115.4,753.89,-14.2,0.328,3.555,75m先で勾配が-14.2‰から-16.3‰に変わる,前方に現示の低下なし,0.0,0.0,1,65.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.2,下り勾配で加速が不要なのに短時間の力行へ切替し、合理的理由がなくノコギリ運転と判定されたため、上限0.2に抑えた。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(下り勾配で不要な力行)"", ""phase"": ""OK"", ""sawtooth"": ""NG(短時間切替・合理的理由なし)"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(標準速度下回り遅延リスク)""}"
