time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward
151.59999999999968,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,19.700000000000045,力行（加速）,1.0,70.0,70.0,12.77637147776139,69.60787192294049,28.40000000000032,9.423547437590859,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
151.69999999999968,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,19.800000000000047,力行（加速）,1.0,70.0,70.0,12.64772302058667,69.25493821746542,28.300000000000324,9.23826439532063,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
151.79999999999967,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,19.90000000000005,力行（加速）,1.0,70.0,70.0,12.519091850867031,68.9055778159613,28.20000000000033,9.054844816437713,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
151.89999999999966,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,20.00000000000005,力行（加速）,1.0,70.0,70.0,12.390477893903656,68.55979023935888,28.100000000000335,8.87328785479261,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
151.99999999999966,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,20.10000000000005,力行（加速）,1.0,70.0,70.0,12.261881075036763,68.21757501066728,28.00000000000034,8.693592668659063,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
152.09999999999965,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,20.200000000000053,力行（加速）,1.0,70.0,70.0,12.133301319645478,67.8789316549846,27.900000000000347,8.515758420729634,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
152.19999999999965,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,20.300000000000054,力行（加速）,1.0,70.0,70.0,12.004738553147607,67.54385969943755,27.800000000000352,8.339784278111239,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
152.29999999999964,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,20.400000000000055,力行（加速）,1.0,70.0,70.0,11.876192700999498,67.21235867326669,27.700000000000358,8.165669412320751,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
152.39999999999964,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,20.500000000000057,力行（加速）,1.0,70.0,70.0,11.747663688695834,66.88442810775896,27.600000000000364,7.993412999280585,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
152.49999999999963,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,20.60000000000006,力行（加速）,1.0,70.0,70.0,11.619151441769485,66.5600675362974,27.50000000000037,7.82301421931437,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
152.59999999999962,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,20.70000000000006,力行（加速）,1.0,70.0,70.0,11.490655885791307,66.23927649429717,27.400000000000375,7.654472257142559,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
152.69999999999962,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,20.80000000000006,力行（加速）,1.0,70.0,70.0,11.362176946369981,65.92205451925892,27.30000000000038,7.487786301878136,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
152.7999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,20.900000000000063,力行（加速）,1.0,70.0,70.0,11.233714549151841,65.6084011507545,27.200000000000387,7.322955547022315,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
152.8999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,21.000000000000064,力行（加速）,1.0,70.0,70.0,11.105268619820675,65.29831593040925,27.100000000000392,7.15997919046023,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
152.9999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,21.100000000000065,力行（加速）,1.0,70.0,70.0,10.976839084097579,64.99179840191616,27.000000000000398,6.99885643445672,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
153.0999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,21.200000000000067,力行（加速）,1.0,70.0,70.0,10.848425867740758,64.68884811102527,26.900000000000404,6.839586485652067,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
153.1999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,21.300000000000068,力行（加速）,1.0,70.0,70.0,10.720028896545365,64.38946460556849,26.80000000000041,6.682168555057795,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
153.29999999999959,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,21.40000000000007,力行（加速）,1.0,70.0,70.0,10.591648096343322,64.09364743542056,26.700000000000415,6.526601858052489,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
153.39999999999958,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,21.50000000000007,力行（加速）,1.0,70.0,70.0,10.463283393003142,63.80139615252034,26.60000000000042,6.372885614377606,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
153.49999999999957,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,21.600000000000072,力行（加速）,1.0,70.0,70.0,10.334934712429765,63.51271031085659,26.500000000000426,6.221019048133368,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
153.59999999999957,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,21.700000000000074,力行（加速）,1.0,70.0,70.0,10.20660198056437,63.22758946649287,26.400000000000432,6.071001387774595,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
153.69999999999956,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,21.800000000000075,力行（加速）,1.0,70.0,70.0,10.078285123384205,62.94603317753911,26.300000000000438,5.922831866106638,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
153.79999999999956,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,21.900000000000077,力行（加速）,1.0,70.0,70.0,9.949984066902424,62.66804100415868,26.200000000000443,5.776509720281296,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
153.89999999999955,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,22.000000000000078,力行（加速）,1.0,70.0,70.0,9.821698737167887,62.393612508572005,26.10000000000045,5.6320341917927355,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
153.99999999999955,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,22.10000000000008,力行（加速）,1.0,70.0,70.0,9.693429060265025,62.12274725506006,26.000000000000455,5.489404526473501,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
154.09999999999954,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,22.20000000000008,力行（加速）,1.0,70.0,70.0,9.56517496231363,61.85544480993954,25.90000000000046,5.348619974490465,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
154.19999999999953,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,22.300000000000082,力行（加速）,1.0,70.0,70.0,9.436936369468702,61.591704741601916,25.800000000000466,5.209679790340859,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
154.29999999999953,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,22.400000000000084,力行（加速）,1.0,70.0,70.0,9.30871320792027,61.33152662047081,25.700000000000472,5.072583232848301,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
154.39999999999952,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,22.500000000000085,力行（加速）,1.0,70.0,70.0,9.180505403893218,61.07491001902687,25.600000000000477,4.937329565158843,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
154.49999999999952,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,22.600000000000087,力行（加速）,1.0,70.0,70.0,9.052312883647112,60.82185451180777,25.500000000000483,4.803918054737058,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
154.5999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,22.700000000000088,力行（加速）,1.0,70.0,70.0,8.924135573476034,60.57235967538688,25.40000000000049,4.672347973362136,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
154.6999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,22.80000000000009,力行（加速）,1.0,70.0,70.0,8.795973399708402,60.326425088380375,25.300000000000495,4.542618597123999,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
154.7999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,22.90000000000009,力行（加速）,1.0,70.0,70.0,8.6678262887068,60.08405033146147,25.2000000000005,4.414729206419451,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
154.8999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,23.000000000000092,力行（加速）,1.0,70.0,70.0,8.539694166867804,59.84523498735328,25.100000000000506,4.288679085948327,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
154.9999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,23.100000000000094,力行（加速）,1.0,70.0,70.0,8.411576960621812,59.60997864079687,25.00000000000051,4.164467524709699,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
155.09999999999948,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,23.200000000000095,力行（加速）,1.0,70.0,70.0,8.283474596432875,59.37828087861163,24.900000000000517,4.042093815998068,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
155.19999999999948,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,23.300000000000097,力行（加速）,1.0,70.0,70.0,8.155387000798525,59.15014128962426,24.800000000000523,3.921557257399601,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
155.29999999999947,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,23.400000000000098,力行（加速）,1.0,70.0,70.0,8.027314100249596,58.92555946472555,24.70000000000053,3.8028571507883755,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
155.39999999999947,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,23.5000000000001,力行（加速）,1.0,70.0,70.0,7.89925582135006,58.704534996852686,24.600000000000534,3.6859928023226574,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
155.49999999999946,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,23.6000000000001,力行（加速）,1.0,70.0,70.0,7.771212090696848,58.48706748095722,24.50000000000054,3.5709635224411835,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
155.59999999999945,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,23.700000000000102,力行（加速）,1.0,70.0,70.0,7.64318283491969,58.273156514040636,24.400000000000546,3.45776862585949,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
155.69999999999945,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,23.800000000000104,力行（加速）,1.0,70.0,70.0,7.515167980680939,58.06280169515077,24.30000000000055,3.34640743156625,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
155.79999999999944,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,23.900000000000105,力行（加速）,1.0,70.0,70.0,7.387167454675395,57.856002625364056,24.200000000000557,3.236879262819614,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
155.89999999999944,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,24.000000000000107,力行（加速）,1.0,70.0,70.0,7.259181183630142,57.6527589077962,24.100000000000563,3.1291834471436104,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
155.99999999999943,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,24.100000000000108,力行（加速）,1.0,70.0,70.0,7.131209094304376,57.45307014759149,24.00000000000057,3.0233193163245353,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
156.09999999999943,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,24.20000000000011,力行（加速）,1.0,70.0,70.0,7.003251113489233,57.25693595192993,23.900000000000574,2.9192862064073775,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
156.19999999999942,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,24.30000000000011,力行（加速）,1.0,70.0,70.0,6.875307168007618,57.06435593002723,23.80000000000058,2.8170834576922634,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
156.29999999999941,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,24.400000000000112,力行（加速）,1.0,70.0,70.0,6.747377184714039,56.8753296931348,23.700000000000585,2.7167104147309202,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
156.3999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,24.500000000000114,力行（加速）,1.0,70.0,70.0,6.619461090494429,56.68985685452199,23.60000000000059,2.618166426323162,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
156.4999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,24.600000000000115,力行（加速）,1.0,70.0,70.0,6.491558812265989,56.50793702950807,23.500000000000597,2.521450845513401,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
156.5999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,24.700000000000117,力行（加速）,1.0,70.0,70.0,6.363670276977009,56.32956983542314,23.400000000000603,2.426563029587175,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
156.6999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,24.800000000000118,力行（加速）,1.0,70.0,70.0,6.235795411606701,56.15475489163657,23.30000000000061,2.333502340067697,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
156.7999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,24.90000000000012,力行（加速）,1.0,70.0,70.0,6.10793414316503,55.983491819556974,23.200000000000614,2.242268142712425,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
156.89999999999938,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,25.00000000000012,力行（加速）,1.0,70.0,70.0,5.980086398692545,55.815780242586044,23.10000000000062,2.152859807509658,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
156.99999999999937,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,25.00000000000012,70.0,70.0,5.852252105260209,55.65161978617894,23.000000000000625,2.065276708675147,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.5
157.09999999999937,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.1,惰行,0.1,70.0,70.0,5.810827131216164,55.48969011917748,22.90000000000063,2.0372847508047753,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
157.19999999999936,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.2,惰行,0.1,70.0,70.0,5.68301053580564,55.33023103847867,22.800000000000637,1.952117445443374,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
157.29999999999936,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.30000000000000004,惰行,0.1,70.0,70.0,5.55520722205929,55.17432221568441,22.700000000000642,1.8687739383916298,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
157.39999999999935,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.4,惰行,0.1,70.0,70.0,5.427417117147971,55.0219632829716,22.600000000000648,1.7872536178935987,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
157.49999999999935,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,0.1,70.0,70.0,5.299640148272223,54.87315387454217,22.500000000000654,1.7075558764063854,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
157.59999999999934,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.6,惰行,0.1,70.0,70.0,5.171876242662104,54.727893626612456,22.40000000000066,1.629680110596874,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
157.69999999999933,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.7,惰行,0.1,70.0,70.0,5.044125327577025,54.58618217742739,22.300000000000665,1.553625721338475,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
157.79999999999933,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.7999999999999999,惰行,0.1,70.0,70.0,4.916387330305579,54.44801916724984,22.20000000000067,1.4793921137078894,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
157.89999999999932,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.8999999999999999,惰行,0.1,70.0,70.0,4.788662178165373,54.313404238367724,22.100000000000676,1.406978696981901,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
157.99999999999932,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.9999999999999999,惰行,0.1,70.0,70.0,4.660949798502858,54.18233703507269,22.000000000000682,1.336384884634181,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2
158.0999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0999999999999999,惰行,0.1,70.0,70.0,4.533250118693172,54.054817203692096,21.900000000000688,1.2676100943321251,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
158.1999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.2,惰行,0.1,70.0,70.0,4.40556306613996,53.93084439255702,21.800000000000693,1.2006537479336952,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
158.2999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.3,惰行,0.1,70.0,70.0,4.2778885682752135,53.81041825201294,21.7000000000007,1.1355152714842975,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
158.3999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.4000000000000001,惰行,0.1,70.0,70.0,4.1502265525591024,53.69353843443747,21.600000000000705,1.0721940952136757,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
158.4999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.5000000000000002,惰行,0.1,70.0,70.0,4.022576946479809,53.58020459420132,21.50000000000071,1.0106896535328183,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
158.59999999999928,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.6000000000000003,惰行,0.1,70.0,70.0,3.8949396775533613,53.47041638770733,21.400000000000716,0.9510013850308978,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
158.69999999999928,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.7000000000000004,惰行,0.1,70.0,70.0,3.767314673323463,53.36417347336209,21.300000000000722,0.8931287324722224,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
158.79999999999927,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.8000000000000005,惰行,0.1,70.0,70.0,3.639701861361331,53.26147551158655,21.200000000000728,0.8370711427932114,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
158.89999999999927,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.9000000000000006,惰行,0.1,70.0,70.0,3.512101169265526,53.162322164808984,21.100000000000733,0.7828280670993909,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
158.99999999999926,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0000000000000004,惰行,0.1,70.0,70.0,3.384512524661789,53.066713097482676,21.00000000000074,0.730398960662412,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
159.09999999999926,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.1000000000000005,惰行,0.1,70.0,70.0,3.2569358552028738,52.974647976054,20.900000000000745,0.6797832829170839,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
159.19999999999925,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.2000000000000006,惰行,0.1,70.0,70.0,3.1293710885683805,52.88612646898372,20.80000000000075,0.6309804974584357,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
159.29999999999924,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.3000000000000007,惰行,0.1,70.0,70.0,3.001818152464591,52.80114824673987,20.700000000000756,0.5839900720387903,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
159.39999999999924,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.400000000000001,惰行,0.1,70.0,70.0,2.874276974624303,52.71971298180134,20.60000000000076,0.5388114785648661,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
159.49999999999923,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.500000000000001,惰行,0.1,70.0,70.0,2.746747482806664,52.641820348664936,20.500000000000767,0.4954441930948932,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
159.59999999999923,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.600000000000001,惰行,0.1,70.0,70.0,2.6192296047970047,52.5674700238099,20.400000000000773,0.4538876958357541,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
159.69999999999922,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.700000000000001,惰行,0.1,70.0,70.0,2.4917232684066764,52.49666168573697,20.30000000000078,0.4141414711401437,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
159.79999999999922,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.800000000000001,惰行,0.1,70.0,70.0,2.3642284014728836,52.429395014950586,20.200000000000784,0.37620500750374825,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
159.8999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.9000000000000012,惰行,0.1,70.0,70.0,2.2367449318585195,52.3656696939625,20.10000000000079,0.34007779756244627,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4
159.9999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0000000000000013,惰行,0.1,70.0,70.0,2.109272787452001,52.305485407270425,20.000000000000796,0.3057593380895298,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4
160.0999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.1000000000000014,惰行,0.1,70.0,70.0,1.9818118961671063,52.24884184139,19.9000000000008,0.2732491299929452,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4
160.1999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.2000000000000015,惰行,0.1,70.0,70.0,1.8543621859428046,52.19573868482996,19.800000000000807,0.24254667831255436,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4
160.2999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.3000000000000016,惰行,0.1,70.0,70.0,1.7269235847430968,52.14617562811341,19.700000000000813,0.21365149221741647,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4
160.39999999999918,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.4000000000000017,惰行,0.1,70.0,70.0,1.5994960205568483,52.10015236375298,19.60000000000082,0.18656308500308985,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4
160.49999999999918,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.5000000000000018,惰行,0.1,70.0,70.0,1.4720794213976258,52.057668586275696,19.500000000000824,0.16128097408895453,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4
160.59999999999917,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.600000000000002,惰行,0.1,70.0,70.0,1.3446737153035329,52.01872399218743,19.40000000000083,0.13780468101555407,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4
160.69999999999916,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.700000000000002,惰行,0.1,70.0,70.0,1.2172788303370445,51.9833182799978,19.300000000000836,0.11613373144195809,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4
