time,position_km,kilometrage,speed,notch,gradient,atc_ceiling,atc_now
40.90,2.525145,13.486655,52.9553,C,9.00,55.00,55.0
41.00,2.526615,13.485185,52.9021,C,9.00,55.00,55.0
41.10,2.528084,13.483716,52.8490,C,9.00,55.00,55.0
41.20,2.529551,13.482249,52.7959,C,9.00,55.00,55.0
41.30,2.531017,13.480783,52.7428,C,9.00,55.00,55.0
41.40,2.532481,13.479319,52.6897,C,9.00,55.00,55.0
41.50,2.533944,13.477856,52.6367,C,9.00,55.00,55.0
41.60,2.535405,13.476395,52.5836,C,9.00,55.00,55.0
41.70,2.536865,13.474935,52.5306,C,9.00,55.00,55.0
41.80,2.538323,13.473477,52.4777,C,9.00,55.00,55.0
41.90,2.539780,13.472020,52.4247,C,9.00,55.00,55.0
42.00,2.541235,13.470565,52.3717,C,9.00,55.00,55.0
42.10,2.542689,13.469111,52.3188,C,9.00,55.00,55.0
42.20,2.544142,13.467658,52.2659,C,9.00,55.00,55.0
42.30,2.545593,13.466207,52.2130,C,9.00,55.00,55.0
42.40,2.547042,13.464758,52.1602,C,9.00,55.00,55.0
42.50,2.548491,13.463309,52.1073,C,9.00,55.00,55.0
42.60,2.549937,13.461863,52.0545,C,9.00,55.00,55.0
42.70,2.551382,13.460418,52.0017,C,9.00,55.00,55.0
42.80,2.552826,13.458974,51.9489,C,9.00,55.00,55.0
42.90,2.554268,13.457532,51.8962,C,9.00,55.00,55.0
43.00,2.555709,13.456091,51.8434,C,9.00,55.00,55.0
43.10,2.557148,13.454652,51.7907,C,9.00,55.00,55.0
43.20,2.558586,13.453214,51.7380,C,9.00,55.00,55.0
43.30,2.560022,13.451778,51.6853,C,9.00,55.00,55.0
43.40,2.561457,13.450343,51.6327,C,9.00,55.00,55.0
43.50,2.562891,13.448909,51.5800,C,9.00,55.00,55.0
43.60,2.564323,13.447477,51.5274,C,9.00,55.00,55.0
43.70,2.565753,13.446047,51.4748,C,9.00,55.00,55.0
43.80,2.567182,13.444618,51.4222,C,9.00,55.00,55.0
43.90,2.568610,13.443190,51.3697,C,9.00,55.00,55.0
44.00,2.570036,13.441764,51.3171,C,9.00,55.00,55.0
44.10,2.571461,13.440339,51.2646,C,9.00,55.00,55.0
44.20,2.572884,13.438916,51.2121,C,9.00,55.00,55.0
44.30,2.574306,13.437494,51.1596,C,9.00,55.00,55.0
44.40,2.575726,13.436074,51.1072,C,9.00,55.00,55.0
44.50,2.577145,13.434655,51.0547,C,9.00,55.00,55.0
44.60,2.578563,13.433237,51.1110,C,-35.00,55.00,55.0
44.70,2.579985,13.431815,51.2137,C,-35.00,55.00,55.0
44.80,2.581409,13.430391,51.3165,C,-35.00,55.00,55.0
44.90,2.582836,13.428964,51.4192,C,-35.00,55.00,55.0
45.00,2.584266,13.427534,51.5218,C,-35.00,55.00,55.0
45.10,2.585699,13.426101,51.6244,C,-35.00,55.00,55.0
45.20,2.587134,13.424666,51.7270,C,-35.00,55.00,55.0
45.30,2.588573,13.423227,51.8295,C,-35.00,55.00,55.0
45.40,2.590014,13.421786,51.9320,C,-35.00,55.00,55.0
45.50,2.591458,13.420342,52.0345,C,-35.00,55.00,55.0
45.60,2.592905,13.418895,52.1369,C,-35.00,55.00,55.0
45.70,2.594355,13.417445,52.2392,C,-35.00,55.00,55.0
45.80,2.595807,13.415993,52.3416,C,-35.00,55.00,55.0
45.90,2.597263,13.414537,52.4439,C,-35.00,55.00,55.0
46.00,2.598721,13.413079,52.5461,C,-35.00,55.00,55.0
46.10,2.600182,13.411618,52.6483,C,-35.00,55.00,55.0
46.20,2.601646,13.410154,52.7505,C,-35.00,55.00,55.0
46.30,2.603113,13.408687,52.8526,C,-35.00,55.00,55.0
46.40,2.604583,13.407217,52.9547,C,-35.00,55.00,55.0
46.50,2.606056,13.405744,53.0568,C,-35.00,55.00,55.0
46.60,2.607531,13.404269,53.1588,C,-35.00,55.00,55.0
46.70,2.609009,13.402791,53.2608,C,-35.00,55.00,55.0
46.80,2.610490,13.401310,53.3627,C,-35.00,55.00,55.0
46.90,2.611974,13.399826,53.4646,C,-35.00,55.00,55.0
47.00,2.613461,13.398339,53.5665,C,-35.00,55.00,55.0
47.10,2.614950,13.396850,53.6683,C,-35.00,55.00,55.0
47.20,2.616442,13.395358,53.7700,C,-35.00,55.00,55.0
47.30,2.617938,13.393862,53.8718,C,-35.00,55.00,55.0
47.40,2.619436,13.392364,53.9735,C,-35.00,55.00,55.0
47.50,2.620936,13.390864,54.0751,C,-35.00,55.00,55.0
47.60,2.622440,13.389360,54.1767,C,-35.00,55.00,55.0
47.70,2.623946,13.387854,54.2072,B2,-35.00,55.00,55.0
47.80,2.625452,13.386348,54.2072,B2,-35.00,55.00,55.0
47.90,2.626957,13.384843,54.2072,B2,-35.00,55.00,55.0
48.00,2.628463,13.383337,54.2072,B2,-35.00,55.00,55.0
48.10,2.629969,13.381831,54.2072,B2,-35.00,55.00,55.0
48.20,2.631475,13.380325,54.2072,B2,-35.00,55.00,55.0
48.30,2.632980,13.378820,54.2072,B2,-35.00,55.00,55.0
48.40,2.634486,13.377314,54.2072,B2,-35.00,55.00,55.0
48.50,2.635992,13.375808,54.2072,B2,-35.00,55.00,55.0
48.60,2.637498,13.374302,54.2072,B2,-35.00,55.00,55.0
48.70,2.639003,13.372797,54.2072,B2,-35.00,55.00,55.0
48.80,2.640509,13.371291,54.2072,B2,-35.00,55.00,55.0
48.90,2.642015,13.369785,54.2072,B2,-35.00,55.00,55.0
49.00,2.643521,13.368279,54.2072,B2,-35.00,55.00,55.0
49.10,2.645026,13.366774,54.2072,B2,-35.00,55.00,55.0
49.20,2.646532,13.365268,54.2072,B2,-35.00,55.00,55.0
49.30,2.648038,13.363762,54.2072,B2,-35.00,55.00,55.0
49.40,2.649544,13.362256,54.2072,B2,-35.00,55.00,55.0
49.50,2.651049,13.360751,54.2072,B2,-35.00,55.00,55.0
49.60,2.652555,13.359245,54.2072,B2,-35.00,55.00,55.0
49.70,2.654061,13.357739,54.2072,B2,-35.00,55.00,55.0
49.80,2.655567,13.356233,54.2072,B2,-35.00,55.00,55.0
49.90,2.657072,13.354728,54.2072,B2,-35.00,55.00,55.0
50.00,2.658578,13.353222,54.2072,B2,-35.00,55.00,55.0
50.10,2.660084,13.351716,54.2072,B2,-35.00,55.00,55.0
50.20,2.661590,13.350210,54.2072,B2,-35.00,55.00,55.0
50.30,2.663095,13.348705,54.2072,B2,-35.00,55.00,55.0
50.40,2.664601,13.347199,54.2072,B2,-35.00,55.00,55.0
50.50,2.666107,13.345693,54.2072,B2,-35.00,55.00,55.0
50.60,2.667613,13.344187,54.2072,B2,-35.00,55.00,55.0
50.70,2.669118,13.342682,54.2072,B2,-35.00,55.00,55.0
50.80,2.670624,13.341176,54.2072,B2,-35.00,55.00,55.0
50.90,2.672130,13.339670,54.2072,B2,-35.00,55.00,55.0
51.00,2.673636,13.338164,54.2072,B2,-35.00,55.00,55.0
51.10,2.675141,13.336659,54.2072,B2,-35.00,55.00,55.0
51.20,2.676647,13.335153,54.2072,B2,-35.00,55.00,55.0
51.30,2.678153,13.333647,54.2072,B2,-35.00,55.00,55.0
51.40,2.679659,13.332141,54.2072,B2,-35.00,55.00,55.0
51.50,2.681164,13.330636,54.2072,B2,-35.00,55.00,55.0
51.60,2.682670,13.329130,54.2072,B2,-35.00,55.00,55.0
51.70,2.684176,13.327624,54.2072,B2,-35.00,55.00,55.0
51.80,2.685682,13.326118,54.2072,B2,-35.00,55.00,55.0
51.90,2.687187,13.324613,54.2072,B2,-35.00,55.00,55.0
52.00,2.688693,13.323107,54.2072,B2,-35.00,55.00,55.0
52.10,2.690199,13.321601,54.2072,B2,-35.00,55.00,55.0
52.20,2.691705,13.320095,54.2072,B2,-35.00,55.00,55.0
52.30,2.693211,13.318589,54.2072,B2,-35.00,55.00,55.0
52.40,2.694716,13.317084,54.2072,B2,-35.00,55.00,55.0
52.50,2.696222,13.315578,54.2072,B2,-35.00,55.00,55.0
52.60,2.697728,13.314072,54.2072,B2,-35.00,55.00,55.0
52.70,2.699234,13.312566,54.2072,B2,-35.00,55.00,55.0
52.80,2.700739,13.311061,54.2072,B2,-35.00,55.00,55.0
52.90,2.702245,13.309555,54.2072,B2,-35.00,55.00,55.0
53.00,2.703751,13.308049,54.2072,B2,-35.00,55.00,55.0
53.10,2.705257,13.306543,54.2072,B2,-35.00,55.00,55.0
53.20,2.706762,13.305038,54.2072,B2,-35.00,55.00,55.0
53.30,2.708268,13.303532,54.2072,B2,-35.00,55.00,55.0
53.40,2.709774,13.302026,54.2072,B2,-35.00,55.00,55.0
53.50,2.711280,13.300520,54.2072,B2,-35.00,55.00,55.0
53.60,2.712785,13.299015,54.2072,B2,-35.00,55.00,55.0
53.70,2.714291,13.297509,54.2072,B2,-35.00,55.00,55.0
53.80,2.715797,13.296003,54.2072,B2,-35.00,55.00,55.0
53.90,2.717303,13.294497,54.2072,B2,-35.00,55.00,55.0
54.00,2.718808,13.292992,54.2072,B2,-35.00,55.00,55.0
54.10,2.720314,13.291486,54.2072,B2,-35.00,55.00,55.0
54.20,2.721820,13.289980,54.2072,B2,-35.00,55.00,55.0
54.30,2.723326,13.288474,54.2072,B2,-35.00,55.00,55.0
54.40,2.724831,13.286969,54.2072,B2,-35.00,55.00,55.0
54.50,2.726337,13.285463,54.2072,B2,-35.00,55.00,55.0
54.60,2.727843,13.283957,54.2072,B2,-35.00,55.00,55.0
54.70,2.729349,13.282451,54.2072,B2,-35.00,55.00,55.0
54.80,2.730854,13.280946,54.2072,B2,-35.00,55.00,55.0
54.90,2.732360,13.279440,54.2072,B2,-35.00,55.00,55.0
55.00,2.733866,13.277934,54.2072,B2,-35.00,55.00,55.0
55.10,2.735372,13.276428,54.2072,B2,-35.00,55.00,55.0
55.20,2.736877,13.274923,54.2072,B2,-35.00,55.00,55.0
55.30,2.738383,13.273417,54.2072,B2,-35.00,55.00,55.0
55.40,2.739889,13.271911,54.2072,B2,-35.00,55.00,55.0
55.50,2.741395,13.270405,54.2072,B2,-35.00,55.00,55.0
55.60,2.742900,13.268900,54.2072,B2,-35.00,55.00,55.0
55.70,2.744406,13.267394,54.2072,B2,-35.00,55.00,55.0
55.80,2.745912,13.265888,54.2072,B2,-35.00,55.00,55.0
55.90,2.747418,13.264382,54.2072,B2,-35.00,55.00,55.0
56.00,2.748923,13.262877,54.2072,B2,-35.00,55.00,55.0
56.10,2.750429,13.261371,54.2072,B2,-35.00,55.00,55.0
56.20,2.751935,13.259865,54.2072,B2,-35.00,55.00,55.0
56.30,2.753441,13.258359,54.2072,B2,-35.00,55.00,55.0
56.40,2.754946,13.256854,54.2072,B2,-35.00,55.00,55.0
56.50,2.756452,13.255348,54.2072,B2,-35.00,55.00,55.0
56.60,2.757958,13.253842,54.2072,B2,-35.00,55.00,55.0
56.70,2.759464,13.252336,54.2072,B2,-35.00,55.00,55.0
56.80,2.760970,13.250830,54.2072,B2,-35.00,55.00,55.0
56.90,2.762475,13.249325,54.2072,B2,-35.00,55.00,55.0
57.00,2.763981,13.247819,54.2072,B2,-35.00,55.00,55.0
57.10,2.765487,13.246313,54.2072,B2,-35.00,55.00,55.0
57.20,2.766993,13.244807,54.2072,B2,-35.00,55.00,55.0
57.30,2.768498,13.243302,54.2072,B2,-35.00,55.00,55.0
57.40,2.770004,13.241796,54.2072,B2,-35.00,55.00,55.0
57.50,2.771510,13.240290,54.2072,B2,-35.00,55.00,55.0
57.60,2.773016,13.238784,54.2072,B2,-35.00,55.00,55.0
57.70,2.774521,13.237279,54.2072,B2,-35.00,55.00,55.0
57.80,2.776027,13.235773,54.2072,B2,-35.00,55.00,55.0
57.90,2.777533,13.234267,54.2072,B2,-35.00,55.00,55.0
58.00,2.779039,13.232761,54.2072,B2,-35.00,55.00,55.0
58.10,2.780544,13.231256,54.2072,B2,-35.00,55.00,55.0
58.20,2.782050,13.229750,54.2072,B2,-35.00,55.00,55.0
58.30,2.783556,13.228244,54.2072,B2,-35.00,55.00,55.0
58.40,2.785062,13.226738,54.2072,B2,-35.00,55.00,55.0
58.50,2.786567,13.225233,54.2072,B2,-35.00,55.00,55.0
58.60,2.788073,13.223727,54.2072,B2,-35.00,55.00,55.0
58.70,2.789579,13.222221,54.2072,B2,-35.00,55.00,55.0
58.80,2.791085,13.220715,54.2072,B2,-35.00,55.00,55.0
58.90,2.792590,13.219210,54.2072,B2,-35.00,55.00,55.0
59.00,2.794096,13.217704,54.2072,B2,-35.00,55.00,55.0
59.10,2.795602,13.216198,54.2072,B2,-35.00,55.00,55.0
59.20,2.797108,13.214692,54.2072,B2,-35.00,55.00,55.0
59.30,2.798613,13.213187,54.2072,B2,-35.00,55.00,55.0
59.40,2.800119,13.211681,54.2072,B2,-35.00,55.00,55.0
59.50,2.801625,13.210175,54.2072,B2,-35.00,55.00,55.0
59.60,2.803131,13.208669,54.2072,B2,-35.00,55.00,55.0
59.70,2.804636,13.207164,54.2072,B2,-35.00,55.00,55.0
59.80,2.806142,13.205658,54.2072,B2,-35.00,55.00,55.0
59.90,2.807648,13.204152,54.2072,B2,-35.00,55.00,55.0
60.00,2.809154,13.202646,54.2072,B2,-35.00,55.00,55.0
60.10,2.810659,13.201141,54.2072,B2,-35.00,55.00,55.0
60.20,2.812165,13.199635,54.2072,B2,-35.00,55.00,55.0
60.30,2.813671,13.198129,54.2072,P2,35.00,55.00,55.0
60.40,2.815177,13.196623,54.2072,P2,35.00,55.00,55.0
60.50,2.816682,13.195118,54.2072,P2,35.00,55.00,55.0
60.60,2.818188,13.193612,54.2072,P2,35.00,55.00,55.0
60.70,2.819694,13.192106,54.2072,P2,35.00,55.00,55.0
60.80,2.821200,13.190600,54.2072,P2,35.00,55.00,55.0
60.90,2.822706,13.189094,54.2072,P2,35.00,55.00,55.0
61.00,2.824211,13.187589,54.2072,P2,35.00,55.00,55.0
61.10,2.825717,13.186083,54.2072,P2,35.00,55.00,55.0
61.20,2.827223,13.184577,54.2072,P2,35.00,55.00,55.0
61.30,2.828729,13.183071,54.2072,P2,35.00,55.00,55.0
61.40,2.830234,13.181566,54.2072,P2,35.00,55.00,55.0
61.50,2.831740,13.180060,54.2072,P2,35.00,55.00,55.0
61.60,2.833246,13.178554,54.2072,P2,35.00,55.00,55.0
61.70,2.834752,13.177048,54.2072,P2,35.00,55.00,55.0
61.80,2.836257,13.175543,54.2072,P2,35.00,55.00,55.0
61.90,2.837763,13.174037,54.2072,P2,35.00,55.00,55.0
62.00,2.839269,13.172531,54.2072,P2,35.00,55.00,55.0
62.10,2.840775,13.171025,54.2072,P2,35.00,55.00,55.0
62.20,2.842280,13.169520,54.2072,P2,35.00,55.00,55.0
62.30,2.843786,13.168014,54.2072,P2,35.00,55.00,55.0
62.40,2.845292,13.166508,54.2072,P2,35.00,55.00,55.0
62.50,2.846798,13.165002,54.2072,P2,35.00,55.00,55.0
62.60,2.848303,13.163497,54.2072,P2,35.00,55.00,55.0
62.70,2.849809,13.161991,54.2072,P2,35.00,55.00,55.0
62.80,2.851315,13.160485,54.2072,P2,35.00,55.00,55.0
62.90,2.852821,13.158979,54.2072,P2,35.00,55.00,55.0
63.00,2.854326,13.157474,54.2072,P2,35.00,55.00,55.0
63.10,2.855832,13.155968,54.2072,P2,35.00,55.00,55.0
63.20,2.857338,13.154462,54.2072,P2,35.00,55.00,55.0
63.30,2.858844,13.152956,54.2072,P2,35.00,55.00,55.0
63.40,2.860349,13.151451,54.2072,P2,35.00,55.00,55.0
63.50,2.861855,13.149945,54.2072,P2,35.00,55.00,55.0
63.60,2.863361,13.148439,54.2072,P2,35.00,55.00,55.0
63.70,2.864867,13.146933,54.2072,P2,35.00,55.00,55.0
63.80,2.866372,13.145428,54.2072,P2,35.00,55.00,55.0
63.90,2.867878,13.143922,54.2072,P2,35.00,55.00,55.0
64.00,2.869384,13.142416,54.2072,P2,35.00,55.00,55.0
64.10,2.870890,13.140910,54.2072,P2,35.00,55.00,55.0
64.20,2.872395,13.139405,54.2072,P2,35.00,55.00,55.0
64.30,2.873901,13.137899,54.2072,P2,35.00,55.00,55.0
64.40,2.875407,13.136393,54.2072,P2,35.00,55.00,55.0
64.50,2.876913,13.134887,54.2072,P2,35.00,55.00,55.0
64.60,2.878418,13.133382,54.2072,P2,35.00,55.00,55.0
64.70,2.879924,13.131876,54.2072,P2,35.00,55.00,55.0
64.80,2.881430,13.130370,54.2072,P2,35.00,55.00,55.0
64.90,2.882936,13.128864,54.2072,P2,35.00,55.00,55.0
65.00,2.884441,13.127359,54.2072,P2,35.00,55.00,55.0
65.10,2.885947,13.125853,54.2072,P2,35.00,55.00,55.0
65.20,2.887453,13.124347,54.2072,P2,35.00,55.00,55.0
65.30,2.888959,13.122841,54.2072,P2,35.00,55.00,55.0
65.40,2.890465,13.121335,54.2072,P2,35.00,55.00,55.0
65.50,2.891970,13.119830,54.2072,P2,35.00,55.00,55.0
65.60,2.893476,13.118324,54.2072,P2,35.00,55.00,55.0
65.70,2.894982,13.116818,54.2072,P2,35.00,55.00,55.0
65.80,2.896488,13.115312,54.2072,P2,35.00,55.00,55.0
65.90,2.897993,13.113807,54.2072,P2,35.00,55.00,55.0
66.00,2.899499,13.112301,54.2072,P2,35.00,55.00,55.0
66.10,2.901005,13.110795,54.2072,P2,35.00,55.00,55.0
66.20,2.902511,13.109289,54.2383,P1,35.00,70.00,70.0
66.30,2.904019,13.107781,54.3414,P1,35.00,70.00,70.0
66.40,2.905530,13.106270,54.4441,P1,35.00,70.00,70.0
66.50,2.907044,13.104756,54.5463,P1,35.00,70.00,70.0
66.60,2.908561,13.103239,54.6479,P1,35.00,70.00,70.0
66.70,2.910080,13.101720,54.7491,P1,35.00,70.00,70.0
66.80,2.911602,13.100198,54.8497,P1,35.00,70.00,70.0
66.90,2.913128,13.098672,54.9499,P1,35.00,70.00,70.0
67.00,2.914656,13.097144,55.0496,P1,35.00,70.00,70.0
67.10,2.916186,13.095614,55.1488,P1,35.00,70.00,70.0
67.20,2.917720,13.094080,55.2475,P1,35.00,70.00,70.0
67.30,2.919256,13.092544,55.3458,P1,35.00,70.00,70.0
67.40,2.920795,13.091005,55.4436,P1,35.00,70.00,70.0
67.50,2.922336,13.089464,55.5409,P1,35.00,70.00,70.0
67.60,2.923881,13.087919,55.6377,P1,35.00,70.00,70.0
67.70,2.925428,13.086372,55.7341,P1,35.00,70.00,70.0
67.80,2.926977,13.084823,55.8300,P1,35.00,70.00,70.0
67.90,2.928529,13.083271,55.9255,P1,35.00,70.00,70.0
68.00,2.930084,13.081716,56.0205,P1,35.00,70.00,70.0
68.10,2.931642,13.080158,56.1151,P1,35.00,70.00,70.0
68.20,2.933202,13.078598,56.2092,P1,35.00,70.00,70.0
68.30,2.934765,13.077035,56.3029,P1,35.00,70.00,70.0
68.40,2.936330,13.075470,56.3962,P1,35.00,70.00,70.0
68.50,2.937898,13.073902,56.4890,P1,35.00,70.00,70.0
68.60,2.939469,13.072331,56.5814,P1,35.00,70.00,70.0
68.70,2.941042,13.070758,56.6734,P1,35.00,70.00,70.0
68.80,2.942618,13.069182,56.7650,P1,35.00,70.00,70.0
68.90,2.944196,13.067604,56.8561,P1,35.00,70.00,70.0
69.00,2.945777,13.066023,56.9468,P1,35.00,70.00,70.0
69.10,2.947360,13.064440,57.0371,P1,35.00,70.00,70.0
69.20,2.948946,13.062854,57.1270,P1,35.00,70.00,70.0
69.30,2.950534,13.061266,57.2165,P1,35.00,70.00,70.0
69.40,2.952124,13.059676,57.3055,P1,35.00,70.00,70.0
69.50,2.953718,13.058082,57.3942,P1,35.00,70.00,70.0
69.60,2.955313,13.056487,57.4825,P1,35.00,70.00,70.0
69.70,2.956911,13.054889,57.5704,P1,35.00,70.00,70.0
69.80,2.958512,13.053288,57.6578,P1,35.00,70.00,70.0
69.90,2.960115,13.051685,57.7449,P1,35.00,70.00,70.0
70.00,2.961720,13.050080,57.8316,P1,35.00,70.00,70.0
70.10,2.963328,13.048472,57.9180,P1,35.00,70.00,70.0
70.20,2.964938,13.046862,58.0039,P1,35.00,70.00,70.0
70.30,2.966551,13.045249,58.0895,P1,35.00,70.00,70.0
70.40,2.968165,13.043635,58.1746,P1,35.00,70.00,70.0
70.50,2.969783,13.042017,58.2594,P1,35.00,70.00,70.0
70.60,2.971402,13.040398,58.3439,P1,35.00,70.00,70.0
70.70,2.973024,13.038776,58.4279,P1,35.00,70.00,70.0
70.80,2.974649,13.037151,58.5116,P1,35.00,70.00,70.0
70.90,2.976275,13.035525,58.5950,P1,35.00,70.00,70.0
71.00,2.977904,13.033896,58.6779,P1,35.00,70.00,70.0
71.10,2.979535,13.032265,58.7606,P1,35.00,70.00,70.0
71.20,2.981169,13.030631,58.8428,P1,35.00,70.00,70.0
71.30,2.982805,13.028995,58.9247,P1,35.00,70.00,70.0
71.40,2.984443,13.027357,59.0063,P1,35.00,70.00,70.0
71.50,2.986083,13.025717,59.0875,P1,35.00,70.00,70.0
71.60,2.987725,13.024075,59.1683,P1,35.00,70.00,70.0
71.70,2.989370,13.022430,59.2488,P1,35.00,70.00,70.0
71.80,2.991017,13.020783,59.3290,P1,35.00,70.00,70.0
71.90,2.992667,13.019133,59.4088,P1,35.00,70.00,70.0
72.00,2.994318,13.017482,59.4883,P1,35.00,70.00,70.0
72.10,2.995972,13.015828,59.5675,P1,35.00,70.00,70.0
72.20,2.997628,13.014172,59.6463,P1,35.00,70.00,70.0
72.30,2.999286,13.012514,59.7248,P1,35.00,70.00,70.0
72.40,3.000946,13.010854,59.8029,P1,35.00,70.00,70.0
72.50,3.002608,13.009192,59.8807,P1,35.00,70.00,70.0
72.60,3.004273,13.007527,59.9582,P1,35.00,70.00,70.0
72.70,3.005939,13.005861,60.0354,P1,35.00,70.00,70.0
72.80,3.007608,13.004192,60.1123,P1,35.00,70.00,70.0
72.90,3.009279,13.002521,60.1888,P1,35.00,70.00,70.0
73.00,3.010952,13.000848,60.2650,P1,35.00,70.00,70.0
73.10,3.012625,12.999175,60.1396,C,35.00,70.00,70.0
73.20,3.014293,12.997507,59.9918,C,35.00,70.00,70.0
73.30,3.015957,12.995843,59.8441,C,35.00,70.00,70.0
73.40,3.017617,12.994183,59.6964,C,35.00,70.00,70.0
73.50,3.019273,12.992527,59.5488,C,35.00,70.00,70.0
73.60,3.020925,12.990875,59.4012,C,35.00,70.00,70.0
73.70,3.022573,12.989227,59.2538,C,35.00,70.00,70.0
73.80,3.024216,12.987584,59.1063,C,35.00,70.00,70.0
73.90,3.025856,12.985944,58.9590,C,35.00,70.00,70.0
74.00,3.027492,12.984308,58.8117,C,35.00,70.00,70.0
74.10,3.029123,12.982677,58.6644,C,35.00,70.00,70.0
74.20,3.030750,12.981050,58.5173,C,35.00,70.00,70.0
74.30,3.032374,12.979426,58.3702,C,35.00,70.00,70.0
74.40,3.033993,12.977807,58.2231,C,35.00,70.00,70.0
74.50,3.035608,12.976192,58.0761,C,35.00,70.00,70.0
74.60,3.037219,12.974581,57.9292,C,35.00,70.00,70.0
74.70,3.038826,12.972974,57.7823,C,35.00,70.00,70.0
74.80,3.040428,12.971372,57.6355,C,35.00,70.00,70.0
74.90,3.042027,12.969773,57.4888,C,35.00,70.00,70.0
75.00,3.043622,12.968178,57.3421,C,35.00,70.00,70.0
75.10,3.045212,12.966588,57.1955,C,35.00,70.00,70.0
75.20,3.046799,12.965001,57.0489,C,35.00,70.00,70.0
75.30,3.048381,12.963419,56.9024,C,35.00,70.00,70.0
75.40,3.049960,12.961840,56.7560,C,35.00,70.00,70.0
75.50,3.051534,12.960266,56.6096,C,35.00,70.00,70.0
75.60,3.053104,12.958696,56.4633,C,35.00,70.00,70.0
75.70,3.054671,12.957129,56.3170,C,35.00,70.00,70.0
75.80,3.056233,12.955567,56.1708,C,35.00,70.00,70.0
75.90,3.057791,12.954009,56.0246,C,35.00,70.00,70.0
76.00,3.059345,12.952455,55.8786,C,35.00,70.00,70.0
76.10,3.060895,12.950905,55.7325,C,35.00,70.00,70.0
76.20,3.062441,12.949359,55.5866,C,35.00,70.00,70.0
76.30,3.063982,12.947818,55.4407,C,35.00,70.00,70.0
76.40,3.065520,12.946280,55.2948,C,35.00,70.00,70.0
76.50,3.067054,12.944746,55.1490,C,35.00,70.00,70.0
76.60,3.068584,12.943216,55.0033,C,35.00,70.00,70.0
76.70,3.070109,12.941691,54.8576,C,35.00,70.00,70.0
76.80,3.071631,12.940169,54.7120,C,35.00,70.00,70.0
76.90,3.073148,12.938652,54.5664,C,35.00,70.00,70.0
77.00,3.074662,12.937138,54.4209,C,35.00,70.00,70.0
77.10,3.076171,12.935629,54.2755,C,35.00,70.00,70.0
77.20,3.077677,12.934123,54.1301,C,35.00,70.00,70.0
77.30,3.079178,12.932622,53.9848,C,35.00,70.00,70.0
77.40,3.080676,12.931124,53.8395,C,35.00,70.00,70.0
77.50,3.082169,12.929631,53.6943,C,35.00,70.00,70.0
77.60,3.083658,12.928142,53.5492,C,35.00,70.00,70.0
77.70,3.085144,12.926656,53.4041,C,35.00,70.00,70.0
77.80,3.086625,12.925175,53.2590,C,35.00,70.00,70.0
77.90,3.088102,12.923698,53.1140,C,35.00,70.00,70.0
78.00,3.089575,12.922225,52.9691,C,35.00,70.00,70.0
78.10,3.091044,12.920756,52.8242,C,35.00,70.00,70.0
78.20,3.092509,12.919291,52.6794,C,35.00,70.00,70.0
78.30,3.093971,12.917829,52.5347,C,35.00,70.00,70.0
78.40,3.095428,12.916372,52.3900,C,35.00,70.00,70.0
78.50,3.096881,12.914919,52.2453,C,35.00,70.00,70.0
78.60,3.098330,12.913470,52.1007,C,35.00,70.00,70.0
78.70,3.099775,12.912025,51.9562,C,35.00,70.00,70.0
78.80,3.101216,12.910584,51.8117,C,35.00,70.00,70.0
78.90,3.102653,12.909147,51.6673,C,35.00,70.00,70.0
79.00,3.104086,12.907714,51.5230,C,35.00,70.00,70.0
79.10,3.105515,12.906285,51.3786,C,35.00,70.00,70.0
79.20,3.106940,12.904860,51.2344,C,35.00,70.00,70.0
79.30,3.108361,12.903439,51.0902,C,35.00,70.00,70.0
79.40,3.109778,12.902022,50.9460,C,35.00,70.00,70.0
79.50,3.111191,12.900609,50.8020,C,35.00,70.00,70.0
79.60,3.112600,12.899200,50.6579,C,35.00,70.00,70.0
79.70,3.114005,12.897795,50.5139,C,35.00,70.00,70.0
79.80,3.115406,12.896394,50.3700,C,35.00,70.00,70.0
79.90,3.116803,12.894997,50.2262,C,35.00,70.00,70.0
80.00,3.118196,12.893604,50.0823,C,35.00,70.00,70.0
80.10,3.119584,12.892216,49.9386,C,35.00,70.00,70.0
80.20,3.120969,12.890831,49.7949,C,35.00,70.00,70.0
80.30,3.122350,12.889450,49.6512,C,35.00,70.00,70.0
80.40,3.123727,12.888073,49.5076,C,35.00,70.00,70.0
80.50,3.125100,12.886700,49.3641,C,35.00,70.00,70.0
80.60,3.126470,12.885330,49.2206,C,35.00,70.00,70.0
80.70,3.127835,12.883965,49.0772,C,35.00,70.00,70.0
80.80,3.129196,12.882604,48.9338,C,35.00,70.00,70.0
80.90,3.130553,12.881247,48.7904,C,35.00,70.00,70.0
81.00,3.131906,12.879894,48.6472,C,35.00,70.00,70.0
81.10,3.133255,12.878545,48.5039,C,35.00,70.00,70.0
81.20,3.134600,12.877200,48.3608,C,35.00,70.00,70.0
81.30,3.135941,12.875859,48.2176,C,35.00,70.00,70.0
81.40,3.137278,12.874522,48.0746,C,35.00,70.00,70.0
81.50,3.138612,12.873188,47.9316,C,35.00,70.00,70.0
81.60,3.139941,12.871859,47.7886,C,35.00,70.00,70.0
81.70,3.141266,12.870534,47.6457,C,35.00,70.00,70.0
81.80,3.142588,12.869212,47.5028,C,35.00,70.00,70.0
