time,position_km,kilometrage,speed,notch,gradient,atc_ceiling,atc_now
40.50,0.484625,15.527175,57.7539,C,-16.30,75.00,75.0
40.60,0.486230,15.525570,57.7880,C,-16.30,75.00,75.0
40.70,0.487835,15.523965,57.8222,C,-16.30,75.00,75.0
40.80,0.489442,15.522358,57.8563,C,-16.30,75.00,75.0
40.90,0.491050,15.520750,57.8904,C,-16.30,75.00,75.0
41.00,0.492658,15.519142,57.9245,C,-16.30,75.00,75.0
41.10,0.494268,15.517532,57.9586,C,-16.30,75.00,75.0
41.20,0.495878,15.515922,57.9927,C,-16.30,75.00,75.0
41.30,0.497490,15.514310,58.0268,C,-16.30,75.00,75.0
41.40,0.499102,15.512698,58.0608,C,-16.30,75.00,75.0
41.50,0.500715,15.511085,58.0948,C,-16.30,75.00,75.0
41.60,0.502330,15.509470,58.1289,C,-16.30,75.00,75.0
41.70,0.503945,15.507855,58.1629,C,-16.30,75.00,75.0
41.80,0.505561,15.506239,58.1968,C,-16.30,75.00,75.0
41.90,0.507178,15.504622,58.2308,C,-16.30,75.00,75.0
42.00,0.508796,15.503004,58.2648,C,-16.30,75.00,75.0
42.10,0.510415,15.501385,58.2987,C,-16.30,75.00,75.0
42.20,0.512035,15.499765,58.3327,C,-16.30,75.00,75.0
42.30,0.513656,15.498144,58.3666,C,-16.30,75.00,75.0
42.40,0.515278,15.496522,58.4005,C,-16.30,75.00,75.0
42.50,0.516901,15.494899,58.4344,C,-16.30,75.00,75.0
42.60,0.518524,15.493276,58.4683,C,-16.30,75.00,75.0
42.70,0.520149,15.491651,58.5021,C,-16.30,75.00,75.0
42.80,0.521774,15.490026,58.5360,C,-16.30,75.00,75.0
42.90,0.523401,15.488399,58.5698,C,-16.30,75.00,75.0
43.00,0.525028,15.486772,58.6036,C,-16.30,75.00,75.0
43.10,0.526657,15.485143,58.6374,C,-16.30,75.00,75.0
43.20,0.528286,15.483514,58.6712,C,-16.30,75.00,75.0
43.30,0.529916,15.481884,58.7050,C,-16.30,75.00,75.0
43.40,0.531548,15.480252,58.7388,C,-16.30,75.00,75.0
43.50,0.533180,15.478620,58.7725,C,-16.30,75.00,75.0
43.60,0.534813,15.476987,58.8062,C,-16.30,75.00,75.0
43.70,0.536447,15.475353,58.8400,C,-16.30,75.00,75.0
43.80,0.538082,15.473718,58.8737,C,-16.30,75.00,75.0
43.90,0.539718,15.472082,58.9074,C,-16.30,75.00,75.0
44.00,0.541355,15.470445,58.9410,C,-16.30,75.00,75.0
44.10,0.542992,15.468808,58.9747,C,-16.30,75.00,75.0
44.20,0.544631,15.467169,59.0083,C,-16.30,75.00,75.0
44.30,0.546271,15.465529,59.0420,C,-16.30,75.00,75.0
44.40,0.547911,15.463889,59.0756,C,-16.30,75.00,75.0
44.50,0.549553,15.462247,59.1092,C,-16.30,75.00,75.0
44.60,0.551195,15.460605,59.1428,C,-16.30,75.00,75.0
44.70,0.552839,15.458961,59.1764,C,-16.30,75.00,75.0
44.80,0.554483,15.457317,59.2099,C,-16.30,75.00,75.0
44.90,0.556128,15.455672,59.2435,C,-16.30,75.00,75.0
45.00,0.557774,15.454026,59.2770,C,-16.30,75.00,75.0
45.10,0.559421,15.452379,59.3106,C,-16.30,75.00,75.0
45.20,0.561069,15.450731,59.3441,C,-16.30,75.00,75.0
45.30,0.562718,15.449082,59.3776,C,-16.30,75.00,75.0
45.40,0.564368,15.447432,59.4110,C,-16.30,75.00,75.0
45.50,0.566019,15.445781,59.4445,C,-16.30,75.00,75.0
45.60,0.567671,15.444129,59.4780,C,-16.30,75.00,75.0
45.70,0.569323,15.442477,59.5114,C,-16.30,75.00,75.0
45.80,0.570977,15.440823,59.5448,C,-16.30,75.00,75.0
45.90,0.572632,15.439168,59.5782,C,-16.30,75.00,75.0
46.00,0.574287,15.437513,59.6116,C,-16.30,75.00,75.0
46.10,0.575943,15.435857,59.6450,C,-16.30,75.00,75.0
46.20,0.577601,15.434199,59.6784,C,-16.30,75.00,75.0
46.30,0.579259,15.432541,59.7117,C,-16.30,75.00,75.0
46.40,0.580918,15.430882,59.7451,C,-16.30,75.00,75.0
46.50,0.582578,15.429222,59.7784,C,-16.30,75.00,75.0
46.60,0.584239,15.427561,59.8117,C,-16.30,75.00,75.0
46.70,0.585901,15.425899,59.8450,C,-16.30,75.00,75.0
46.80,0.587564,15.424236,59.8783,C,-16.30,75.00,75.0
46.90,0.589228,15.422572,59.9116,C,-16.30,75.00,75.0
47.00,0.590893,15.420907,59.9448,C,-16.30,75.00,75.0
47.10,0.592558,15.419242,59.9780,C,-16.30,75.00,75.0
47.20,0.594225,15.417575,60.0113,C,-16.30,75.00,75.0
47.30,0.595892,15.415908,60.0445,C,-16.30,75.00,75.0
47.40,0.597561,15.414239,60.0777,C,-16.30,75.00,75.0
47.50,0.599230,15.412570,60.1109,C,-16.30,75.00,75.0
47.60,0.600900,15.410900,60.1440,C,-16.30,75.00,75.0
47.70,0.602571,15.409229,60.1772,C,-16.30,75.00,75.0
47.80,0.604244,15.407556,60.2103,C,-16.30,75.00,75.0
47.90,0.605917,15.405883,60.2435,C,-16.30,75.00,75.0
48.00,0.607590,15.404210,60.2766,C,-16.30,75.00,75.0
48.10,0.609265,15.402535,60.3097,C,-16.30,75.00,75.0
48.20,0.610941,15.400859,60.3428,C,-16.30,75.00,75.0
48.30,0.612618,15.399182,60.3758,C,-16.30,75.00,75.0
48.40,0.614295,15.397505,60.4089,C,-16.30,75.00,75.0
48.50,0.615974,15.395826,60.4419,C,-16.30,75.00,75.0
48.60,0.617653,15.394147,60.4750,C,-16.30,75.00,75.0
48.70,0.619334,15.392466,60.5080,C,-16.30,75.00,75.0
48.80,0.621015,15.390785,60.5410,C,-16.30,75.00,75.0
48.90,0.622697,15.389103,60.5740,C,-16.30,75.00,75.0
49.00,0.624380,15.387420,60.6069,C,-16.30,75.00,75.0
49.10,0.626064,15.385736,60.6399,C,-16.30,75.00,75.0
49.20,0.627749,15.384051,60.6728,C,-16.30,75.00,75.0
49.30,0.629435,15.382365,60.7058,C,-16.30,75.00,75.0
49.40,0.631122,15.380678,60.7387,C,-16.30,75.00,75.0
49.50,0.632810,15.378990,60.7716,C,-16.30,75.00,75.0
49.60,0.634498,15.377302,60.8045,C,-16.30,75.00,75.0
49.70,0.636188,15.375612,60.8373,C,-16.30,75.00,75.0
49.80,0.637878,15.373922,60.8702,C,-16.30,75.00,75.0
49.90,0.639570,15.372230,60.9030,C,-16.30,75.00,75.0
50.00,0.641262,15.370538,60.9359,C,-16.30,75.00,75.0
50.10,0.642955,15.368845,60.9687,C,-16.30,75.00,75.0
50.20,0.644649,15.367151,61.0015,C,-16.30,75.00,75.0
50.30,0.646344,15.365456,61.0343,C,-16.30,75.00,75.0
50.40,0.648040,15.363760,61.0671,C,-16.30,75.00,75.0
50.50,0.649737,15.362063,61.0998,C,-16.30,75.00,75.0
50.60,0.651434,15.360366,61.1326,C,-16.30,75.00,75.0
50.70,0.653133,15.358667,61.1653,C,-16.30,75.00,75.0
50.80,0.654833,15.356967,61.1980,C,-16.30,75.00,75.0
50.90,0.656533,15.355267,61.2307,C,-16.30,75.00,75.0
51.00,0.658234,15.353566,61.2634,C,-16.30,75.00,75.0
51.10,0.659937,15.351863,61.2961,C,-16.30,75.00,75.0
51.20,0.661640,15.350160,61.3288,C,-16.30,75.00,75.0
51.30,0.663344,15.348456,61.3614,C,-16.30,75.00,75.0
51.40,0.665049,15.346751,61.3940,C,-16.30,75.00,75.0
51.50,0.666755,15.345045,61.4267,C,-16.30,75.00,75.0
51.60,0.668462,15.343338,61.4593,C,-16.30,75.00,75.0
51.70,0.670169,15.341631,61.4919,C,-16.30,75.00,75.0
51.80,0.671878,15.339922,61.5244,C,-16.30,75.00,75.0
51.90,0.673587,15.338213,61.5570,C,-16.30,75.00,75.0
52.00,0.675298,15.336502,61.5895,C,-16.30,75.00,75.0
52.10,0.677009,15.334791,61.6221,C,-16.30,75.00,75.0
52.20,0.678721,15.333079,61.6546,C,-16.30,75.00,75.0
52.30,0.680434,15.331366,61.6871,C,-16.30,75.00,75.0
52.40,0.682148,15.329652,61.7196,C,-16.30,75.00,75.0
52.50,0.683863,15.327937,61.7521,C,-16.30,75.00,75.0
52.60,0.685579,15.326221,61.7845,C,-16.30,75.00,75.0
52.70,0.687296,15.324504,61.8170,C,-16.30,75.00,75.0
52.80,0.689014,15.322786,61.8494,C,-16.30,75.00,75.0
52.90,0.690732,15.321068,61.8819,C,-16.30,75.00,75.0
53.00,0.692452,15.319348,61.9143,C,-16.30,75.00,75.0
53.10,0.694172,15.317628,61.9467,C,-16.30,75.00,75.0
53.20,0.695893,15.315907,61.9790,C,-16.30,75.00,75.0
53.30,0.697615,15.314185,62.0114,C,-16.30,75.00,75.0
53.40,0.699338,15.312462,62.0438,C,-16.30,75.00,75.0
53.50,0.701062,15.310738,62.0761,C,-16.30,75.00,75.0
53.60,0.702787,15.309013,62.1084,C,-16.30,75.00,75.0
53.70,0.704513,15.307287,62.1407,C,-16.30,75.00,75.0
53.80,0.706239,15.305561,62.1730,C,-16.30,75.00,75.0
53.90,0.707967,15.303833,62.1924,C,2.00,75.00,75.0
54.00,0.709694,15.302106,62.1601,C,2.00,75.00,75.0
54.10,0.711420,15.300380,62.1279,C,2.00,75.00,75.0
54.20,0.713145,15.298655,62.0956,C,2.00,75.00,75.0
54.30,0.714870,15.296930,62.0634,C,2.00,75.00,75.0
54.40,0.716593,15.295207,62.0312,C,2.00,75.00,75.0
54.50,0.718316,15.293484,61.9990,C,2.00,75.00,75.0
54.60,0.720038,15.291762,61.9668,C,2.00,75.00,75.0
54.70,0.721758,15.290042,61.9346,C,2.00,75.00,75.0
54.80,0.723478,15.288322,61.9024,C,2.00,75.00,75.0
54.90,0.725197,15.286603,61.8703,C,2.00,75.00,75.0
55.00,0.726915,15.284885,61.8381,C,2.00,75.00,75.0
55.10,0.728633,15.283167,61.8060,C,2.00,75.00,75.0
55.20,0.730349,15.281451,61.7739,C,2.00,75.00,75.0
55.30,0.732065,15.279735,61.7418,C,2.00,75.00,75.0
55.40,0.733779,15.278021,61.7097,C,2.00,75.00,75.0
55.50,0.735493,15.276307,61.6777,C,2.00,75.00,75.0
55.60,0.737206,15.274594,61.6456,C,2.00,75.00,75.0
55.70,0.738917,15.272883,61.6136,C,2.00,75.00,75.0
55.80,0.740628,15.271172,61.5816,C,2.00,75.00,75.0
55.90,0.742339,15.269461,61.5495,C,2.00,75.00,75.0
56.00,0.744048,15.267752,61.5176,C,2.00,75.00,75.0
56.10,0.745756,15.266044,61.4856,C,2.00,75.00,75.0
56.20,0.747464,15.264336,61.4536,C,2.00,75.00,75.0
56.30,0.749170,15.262630,61.4216,C,2.00,75.00,75.0
56.40,0.750876,15.260924,61.3897,C,2.00,75.00,75.0
56.50,0.752581,15.259219,61.3578,C,2.00,75.00,75.0
56.60,0.754284,15.257516,61.3259,C,2.00,75.00,75.0
56.70,0.755987,15.255813,61.2940,C,2.00,75.00,75.0
56.80,0.757690,15.254110,61.2621,C,2.00,75.00,75.0
56.90,0.759391,15.252409,61.2302,C,2.00,75.00,75.0
57.00,0.761091,15.250709,61.1983,C,2.00,75.00,75.0
57.10,0.762791,15.249009,61.1665,C,2.00,75.00,75.0
57.20,0.764489,15.247311,61.1347,C,2.00,75.00,75.0
57.30,0.766187,15.245613,61.1028,C,2.00,75.00,75.0
57.40,0.767884,15.243916,61.0710,C,2.00,75.00,75.0
57.50,0.769580,15.242220,61.0393,C,2.00,75.00,75.0
57.60,0.771275,15.240525,61.0075,C,2.00,75.00,75.0
57.70,0.772969,15.238831,60.9757,C,2.00,75.00,75.0
57.80,0.774662,15.237138,60.9440,C,2.00,75.00,75.0
57.90,0.776355,15.235445,60.9122,C,2.00,75.00,75.0
58.00,0.778044,15.233756,60.7055,B1,2.00,75.00,75.0
58.10,0.779726,15.232074,60.4239,B1,2.00,75.00,75.0
58.20,0.781400,15.230400,60.1425,B1,2.00,75.00,75.0
58.30,0.783067,15.228733,59.8611,B1,2.00,75.00,75.0
58.40,0.784725,15.227075,59.5799,B1,2.00,75.00,75.0
58.50,0.786376,15.225424,59.2988,B1,2.00,75.00,75.0
58.60,0.788019,15.223781,59.0178,B1,2.00,75.00,75.0
58.70,0.789654,15.222146,58.7369,B1,2.00,75.00,75.0
58.80,0.791281,15.220519,58.4562,B1,2.00,75.00,75.0
58.90,0.792901,15.218899,58.1755,B1,2.00,75.00,75.0
59.00,0.794512,15.217288,57.8950,B1,2.00,75.00,75.0
59.10,0.796116,15.215684,57.6146,B1,2.00,75.00,75.0
59.20,0.797712,15.214088,57.3343,B1,2.00,75.00,75.0
59.30,0.799301,15.212499,57.0542,B1,2.00,75.00,75.0
59.40,0.800881,15.210919,56.7741,B1,2.00,75.00,75.0
59.50,0.802454,15.209346,56.4942,B1,2.00,75.00,75.0
59.60,0.804019,15.207781,56.2143,B1,2.00,75.00,75.0
59.70,0.805576,15.206224,55.9346,B1,2.00,75.00,75.0
59.80,0.807126,15.204674,55.6550,B1,2.00,75.00,75.0
59.90,0.808667,15.203133,55.3755,B1,2.00,75.00,75.0
60.00,0.810201,15.201599,55.0962,B1,2.00,75.00,75.0
60.10,0.811728,15.200072,54.8169,B1,2.00,75.00,75.0
60.20,0.813246,15.198554,54.5377,B1,2.00,75.00,75.0
60.30,0.814757,15.197043,54.2587,B1,2.00,75.00,75.0
60.40,0.816260,15.195540,53.9798,B1,2.00,75.00,75.0
60.50,0.817755,15.194045,53.7010,B1,2.00,75.00,75.0
60.60,0.819242,15.192558,53.4222,B1,2.00,75.00,75.0
60.70,0.820722,15.191078,53.1436,B1,2.00,75.00,75.0
60.80,0.822194,15.189606,52.8652,B1,2.00,75.00,75.0
60.90,0.823658,15.188142,52.5868,B1,2.00,75.00,75.0
61.00,0.825115,15.186685,52.3085,B1,2.00,75.00,75.0
61.10,0.826563,15.185237,52.0303,B1,2.00,75.00,75.0
61.20,0.828004,15.183796,51.7523,B1,2.00,75.00,75.0
61.30,0.829438,15.182362,51.4743,B1,2.00,75.00,75.0
61.40,0.830863,15.180937,51.1965,B1,2.00,75.00,75.0
61.50,0.832281,15.179519,50.9188,B1,2.00,75.00,75.0
61.60,0.833691,15.178109,50.6411,B1,2.00,75.00,75.0
61.70,0.835094,15.176706,50.3636,B1,2.00,75.00,75.0
61.80,0.836488,15.175312,50.0862,B1,2.00,75.00,75.0
61.90,0.837876,15.173924,49.8089,B1,2.00,75.00,75.0
62.00,0.839255,15.172545,49.5316,B1,2.00,75.00,75.0
62.10,0.840627,15.171173,49.2545,B1,2.00,75.00,75.0
62.20,0.841990,15.169810,48.9775,B1,2.00,75.00,75.0
62.30,0.843347,15.168453,48.7006,B1,2.00,75.00,75.0
62.40,0.844695,15.167105,48.4238,B1,2.00,75.00,75.0
62.50,0.846036,15.165764,48.1471,B1,2.00,75.00,75.0
62.60,0.847369,15.164431,47.8706,B1,2.00,75.00,75.0
62.70,0.848695,15.163105,47.5941,B1,2.00,75.00,75.0
62.80,0.850013,15.161787,47.3427,B1,2.00,75.00,75.0
62.90,0.851324,15.160476,47.0664,B1,2.00,75.00,75.0
63.00,0.852627,15.159173,46.7902,B1,2.00,75.00,75.0
63.10,0.853923,15.157877,46.5141,B1,2.00,75.00,75.0
63.20,0.855210,15.156590,46.2381,B1,2.00,75.00,75.0
63.30,0.856491,15.155309,45.9622,B1,2.00,75.00,75.0
63.40,0.857763,15.154037,45.6864,B1,2.00,75.00,75.0
63.50,0.859028,15.152772,45.4107,B1,2.00,75.00,75.0
63.60,0.860285,15.151515,45.1351,B1,2.00,75.00,75.0
63.70,0.861535,15.150265,44.8596,B1,2.00,75.00,75.0
63.80,0.862777,15.149023,44.5841,B1,2.00,75.00,75.0
63.90,0.864011,15.147789,44.3088,B1,2.00,75.00,75.0
64.00,0.865237,15.146563,44.0336,B1,2.00,75.00,75.0
64.10,0.866456,15.145344,43.7585,B1,2.00,75.00,75.0
64.20,0.867668,15.144132,43.4835,B1,2.00,75.00,75.0
64.30,0.868871,15.142929,43.2085,B1,2.00,75.00,75.0
64.40,0.870067,15.141733,42.9337,B1,2.00,75.00,75.0
64.50,0.871256,15.140544,42.6590,B1,2.00,75.00,75.0
64.60,0.872437,15.139363,42.3843,B1,2.00,75.00,75.0
64.70,0.873610,15.138190,42.1098,B1,2.00,75.00,75.0
64.80,0.874775,15.137025,41.8353,B1,2.00,75.00,75.0
64.90,0.875933,15.135867,41.5609,B1,2.00,75.00,75.0
65.00,0.877083,15.134717,41.2867,B1,2.00,75.00,75.0
65.10,0.878226,15.133574,41.0125,B1,2.00,75.00,75.0
65.20,0.879361,15.132439,40.7384,B1,2.00,75.00,75.0
65.30,0.880489,15.131311,40.4644,B1,2.00,75.00,75.0
65.40,0.881608,15.130192,40.1905,B1,2.00,75.00,75.0
65.50,0.882721,15.129079,39.9167,B1,2.00,75.00,75.0
65.60,0.883825,15.127975,39.6429,B1,2.00,75.00,75.0
65.70,0.884922,15.126878,39.3693,B1,2.00,75.00,75.0
65.80,0.886012,15.125788,39.0957,B1,2.00,75.00,75.0
65.90,0.887093,15.124707,38.8223,B1,2.00,75.00,75.0
66.00,0.888168,15.123632,38.5489,B1,2.00,75.00,75.0
66.10,0.889234,15.122566,38.2756,B1,2.00,75.00,75.0
66.20,0.890293,15.121507,38.0024,B1,2.00,75.00,75.0
66.30,0.891345,15.120455,37.7293,B1,2.00,75.00,75.0
66.40,0.892389,15.119411,37.4563,B1,2.00,75.00,75.0
66.50,0.893425,15.118375,37.1834,B1,2.00,75.00,75.0
66.60,0.894454,15.117346,36.9105,B1,2.00,75.00,75.0
66.70,0.895475,15.116325,36.6378,B1,2.00,75.00,75.0
66.80,0.896488,15.115312,36.3651,B1,2.00,75.00,75.0
66.90,0.897494,15.114306,36.0925,B1,2.00,75.00,75.0
67.00,0.898493,15.113307,35.8200,B1,2.00,75.00,75.0
67.10,0.899484,15.112316,35.5476,B1,2.00,75.00,75.0
67.20,0.900467,15.111333,35.2752,B1,2.00,75.00,75.0
67.30,0.901442,15.110358,35.0030,B1,2.00,75.00,75.0
67.40,0.902411,15.109389,34.7308,B1,2.00,75.00,75.0
67.50,0.903371,15.108429,34.4587,B1,2.00,75.00,75.0
67.60,0.904324,15.107476,34.1867,B1,2.00,75.00,75.0
67.70,0.905270,15.106530,33.9148,B1,2.00,75.00,75.0
67.80,0.906208,15.105592,33.6429,B1,2.00,75.00,75.0
67.90,0.907138,15.104662,33.3712,B1,2.00,75.00,75.0
68.00,0.908061,15.103739,33.0995,B1,2.00,75.00,75.0
68.10,0.908976,15.102824,32.8279,B1,2.00,75.00,75.0
68.20,0.909884,15.101916,32.5564,B1,2.00,75.00,75.0
68.30,0.910784,15.101016,32.2849,B1,2.00,75.00,75.0
68.40,0.911677,15.100123,32.0136,B1,2.00,75.00,75.0
68.50,0.912562,15.099238,31.7423,B1,2.00,75.00,75.0
68.60,0.913439,15.098361,31.4711,B1,2.00,75.00,75.0
68.70,0.914309,15.097491,31.2000,B1,2.00,75.00,75.0
68.80,0.915172,15.096628,30.9289,B1,2.00,75.00,75.0
68.90,0.916027,15.095773,30.6579,B1,2.00,75.00,75.0
69.00,0.916874,15.094926,30.3871,B1,2.00,75.00,75.0
69.10,0.917714,15.094086,30.1162,B1,2.00,75.00,75.0
69.20,0.918547,15.093253,29.8455,B1,2.00,75.00,75.0
69.30,0.919372,15.092428,29.5748,B1,2.00,75.00,75.0
69.40,0.920189,15.091611,29.3043,B1,2.00,75.00,75.0
69.50,0.920999,15.090801,29.0337,B1,2.00,75.00,75.0
69.60,0.921801,15.089999,28.7633,B1,2.00,75.00,75.0
69.70,0.922596,15.089204,28.4929,B1,2.00,75.00,75.0
69.80,0.923384,15.088416,28.2227,B1,2.00,75.00,75.0
69.90,0.924163,15.087637,27.9524,B1,2.00,75.00,75.0
70.00,0.924936,15.086864,27.6823,B1,2.00,75.00,75.0
70.10,0.925701,15.086099,27.4122,B1,2.00,75.00,75.0
70.20,0.926458,15.085342,27.1422,B1,2.00,75.00,75.0
70.30,0.927208,15.084592,26.8723,B1,2.00,75.00,75.0
70.40,0.927950,15.083850,26.6025,B1,2.00,75.00,75.0
70.50,0.928685,15.083115,26.3327,B1,2.00,75.00,75.0
70.60,0.929412,15.082388,26.0630,B1,2.00,75.00,75.0
70.70,0.930132,15.081668,25.7934,B1,2.00,75.00,75.0
70.80,0.930844,15.080956,25.5238,B1,2.00,75.00,75.0
70.90,0.931549,15.080251,25.2543,B1,2.00,75.00,75.0
71.00,0.932247,15.079553,24.9849,B1,2.00,75.00,75.0
71.10,0.932937,15.078863,24.7155,B1,2.00,75.00,75.0
71.20,0.933619,15.078181,24.4462,B1,2.00,75.00,75.0
71.30,0.934294,15.077506,24.1770,B1,2.00,75.00,75.0
71.40,0.934961,15.076839,23.9079,B1,2.00,75.00,75.0
71.50,0.935621,15.076179,23.6388,B1,2.00,75.00,75.0
71.60,0.936274,15.075526,23.3698,B1,2.00,75.00,75.0
71.70,0.936919,15.074881,23.1008,B1,2.00,75.00,75.0
71.80,0.937557,15.074243,22.8320,B1,2.00,75.00,75.0
71.90,0.938187,15.073613,22.5632,B1,2.00,75.00,75.0
72.00,0.938809,15.072991,22.2944,B1,2.00,75.00,75.0
72.10,0.939425,15.072375,22.0257,B1,2.00,75.00,75.0
72.20,0.940032,15.071768,21.7571,B1,2.00,75.00,75.0
72.30,0.940633,15.071167,21.4886,B1,2.00,75.00,75.0
72.40,0.941225,15.070575,21.2201,B1,2.00,75.00,75.0
72.50,0.941811,15.069989,20.9517,B1,2.00,75.00,75.0
72.60,0.942389,15.069411,20.6833,B1,2.00,75.00,75.0
72.70,0.942959,15.068841,20.4150,B1,2.00,75.00,75.0
72.80,0.943522,15.068278,20.1468,B1,2.00,75.00,75.0
72.90,0.944078,15.067722,19.8786,B1,2.00,75.00,75.0
73.00,0.944626,15.067174,19.6105,B1,2.00,75.00,75.0
73.10,0.945166,15.066634,19.3425,B1,2.00,75.00,75.0
73.20,0.945699,15.066101,19.0745,B1,2.00,75.00,75.0
73.30,0.946225,15.065575,18.8066,B1,2.00,75.00,75.0
73.40,0.946744,15.065056,18.5387,B1,2.00,75.00,75.0
73.50,0.947254,15.064546,18.2709,B1,2.00,75.00,75.0
73.60,0.947758,15.064042,18.0032,B1,2.00,75.00,75.0
73.70,0.948254,15.063546,17.7355,B1,2.00,75.00,75.0
73.80,0.948742,15.063058,17.4679,B1,2.00,75.00,75.0
73.90,0.949224,15.062576,17.2004,B1,2.00,75.00,75.0
74.00,0.949697,15.062103,16.9329,B1,2.00,75.00,75.0
74.10,0.950164,15.061636,16.6654,B1,2.00,75.00,75.0
74.20,0.950622,15.061178,16.3981,B1,2.00,75.00,75.0
74.30,0.951074,15.060726,16.1307,B1,2.00,75.00,75.0
74.40,0.951518,15.060282,15.8635,B1,2.00,75.00,75.0
74.50,0.951954,15.059846,15.5963,B1,2.00,75.00,75.0
74.60,0.952383,15.059417,15.3291,B1,2.00,75.00,75.0
74.70,0.952805,15.058995,15.0620,B1,2.00,75.00,75.0
74.80,0.953220,15.058580,14.7950,B1,2.00,75.00,75.0
74.90,0.953626,15.058174,14.5280,B1,2.00,75.00,75.0
75.00,0.954026,15.057774,14.2611,B1,2.00,75.00,75.0
75.10,0.954418,15.057382,13.9942,B1,2.00,75.00,75.0
75.20,0.954803,15.056997,13.7274,B1,2.00,75.00,75.0
75.30,0.955180,15.056620,13.4607,B1,2.00,75.00,75.0
75.40,0.955550,15.056250,13.1940,B1,2.00,75.00,75.0
75.50,0.955912,15.055888,12.9273,B1,2.00,75.00,75.0
75.60,0.956267,15.055533,12.6607,B1,2.00,75.00,75.0
75.70,0.956615,15.055185,12.3942,B1,2.00,75.00,75.0
75.80,0.956955,15.054845,12.1277,B1,2.00,75.00,75.0
75.90,0.957288,15.054512,11.8612,B1,2.00,75.00,75.0
76.00,0.957613,15.054187,11.5948,B1,2.00,75.00,75.0
76.10,0.957931,15.053869,11.3285,B1,2.00,75.00,75.0
76.20,0.958242,15.053558,11.0622,B1,2.00,75.00,75.0
76.30,0.958545,15.053255,10.7960,B1,2.00,75.00,75.0
76.40,0.958841,15.052959,10.5298,B1,2.00,75.00,75.0
76.50,0.959129,15.052671,10.2637,B1,2.00,75.00,75.0
76.60,0.959410,15.052390,9.9976,B1,2.00,75.00,75.0
76.70,0.959684,15.052116,9.7316,B1,2.00,75.00,75.0
76.80,0.959950,15.051850,9.4656,B1,2.00,75.00,75.0
76.90,0.960209,15.051591,9.1997,B1,2.00,75.00,75.0
77.00,0.960461,15.051339,8.9338,B1,2.00,75.00,75.0
77.10,0.960705,15.051095,8.6679,B1,2.00,75.00,75.0
77.20,0.960941,15.050859,8.4021,B1,2.00,75.00,75.0
77.30,0.961171,15.050629,8.1364,B1,2.00,75.00,75.0
77.40,0.961393,15.050407,7.8707,B1,2.00,75.00,75.0
77.50,0.961607,15.050193,7.6051,B1,2.00,75.00,75.0
77.60,0.961814,15.049986,7.3395,B1,2.00,75.00,75.0
77.70,0.962014,15.049786,7.0739,B1,2.00,75.00,75.0
77.80,0.962207,15.049593,6.8084,B1,2.00,75.00,75.0
77.90,0.962392,15.049408,6.5429,B1,2.00,75.00,75.0
78.00,0.962569,15.049231,6.2775,B1,2.00,75.00,75.0
78.10,0.962740,15.049060,6.0122,B1,2.00,75.00,75.0
78.20,0.962903,15.048897,5.7468,B1,2.00,75.00,75.0
78.30,0.963058,15.048742,5.4815,B1,2.00,75.00,75.0
78.40,0.963207,15.048593,5.2163,B1,2.00,75.00,75.0
78.50,0.963347,15.048453,4.9511,B1,2.00,75.00,75.0
78.60,0.963481,15.048319,4.6860,B1,2.00,75.00,75.0
78.70,0.963607,15.048193,4.4208,B1,2.00,75.00,75.0
78.80,0.963726,15.048074,4.1558,B1,2.00,75.00,75.0
78.90,0.963837,15.047963,3.8907,B1,2.00,75.00,75.0
79.00,0.963941,15.047859,3.6258,B1,2.00,75.00,75.0
79.10,0.964038,15.047762,3.3608,B1,2.00,75.00,75.0
79.20,0.964127,15.047673,3.0959,B1,2.00,75.00,75.0
79.30,0.964209,15.047591,2.8311,B1,2.00,75.00,75.0
79.40,0.964284,15.047516,2.5662,B1,2.00,75.00,75.0
79.50,0.964351,15.047449,2.3015,B1,2.00,75.00,75.0
79.60,0.964411,15.047389,2.0367,B1,2.00,75.00,75.0
79.70,0.964463,15.047337,1.7720,B1,2.00,75.00,75.0
