time,position_km,kilometrage,speed,notch,gradient,atc_ceiling,atc_now
41.20,1.537919,14.473881,62.4745,C,28.00,75.00,75.0
41.30,1.539653,14.472147,62.3504,C,28.00,75.00,75.0
41.40,1.541383,14.470417,62.2263,C,28.00,75.00,75.0
41.50,1.543109,14.468691,62.1023,C,28.00,75.00,75.0
41.60,1.544833,14.466967,61.9784,C,28.00,75.00,75.0
41.70,1.546552,14.465248,61.8545,C,28.00,75.00,75.0
41.80,1.548269,14.463531,61.7282,C,29.70,75.00,75.0
41.90,1.549981,14.461819,61.5984,C,29.70,75.00,75.0
42.00,1.551690,14.460110,61.4687,C,29.70,75.00,75.0
42.10,1.553396,14.458404,61.3390,C,29.70,75.00,75.0
42.20,1.555098,14.456702,61.2094,C,29.70,75.00,75.0
42.30,1.556796,14.455004,61.0799,C,29.70,75.00,75.0
42.40,1.558491,14.453309,60.9504,C,29.70,75.00,75.0
42.50,1.560182,14.451618,60.8209,C,29.70,75.00,75.0
42.60,1.561869,14.449931,60.6915,C,29.70,75.00,75.0
42.70,1.563553,14.448247,60.5622,C,29.70,75.00,75.0
42.80,1.565234,14.446566,60.4329,C,29.70,75.00,75.0
42.90,1.566910,14.444890,60.3037,C,29.70,75.00,75.0
43.00,1.568583,14.443217,60.1745,C,29.70,75.00,75.0
43.10,1.570253,14.441547,60.0454,C,29.70,75.00,75.0
43.20,1.571919,14.439881,59.9164,C,29.70,75.00,75.0
43.30,1.573581,14.438219,59.7874,C,29.70,75.00,75.0
43.40,1.575240,14.436560,59.6584,C,29.70,75.00,75.0
43.50,1.576895,14.434905,59.5295,C,29.70,75.00,75.0
43.60,1.578547,14.433253,59.4007,C,29.70,75.00,75.0
43.70,1.580195,14.431605,59.2719,C,29.70,75.00,75.0
43.80,1.581839,14.429961,59.1431,C,29.70,75.00,75.0
43.90,1.583480,14.428320,59.0145,C,29.70,75.00,75.0
44.00,1.585118,14.426682,58.8858,C,29.70,75.00,75.0
44.10,1.586751,14.425049,58.7573,C,29.70,75.00,75.0
44.20,1.588382,14.423418,58.6288,C,29.70,75.00,75.0
44.30,1.590008,14.421792,58.5003,C,29.70,75.00,75.0
44.40,1.591631,14.420169,58.3719,C,29.70,75.00,75.0
44.50,1.593251,14.418549,58.2435,C,29.70,75.00,75.0
44.60,1.594867,14.416933,58.1152,C,29.70,75.00,75.0
44.70,1.596479,14.415321,57.9870,C,29.70,75.00,75.0
44.80,1.598088,14.413712,57.8588,C,29.70,75.00,75.0
44.90,1.599693,14.412107,57.7306,C,29.70,75.00,75.0
45.00,1.601295,14.410505,57.6026,C,29.70,75.00,75.0
45.10,1.602893,14.408907,57.4745,C,29.70,75.00,75.0
45.20,1.604487,14.407313,57.3465,C,29.70,75.00,75.0
45.30,1.606078,14.405722,57.2186,C,29.70,75.00,75.0
45.40,1.607666,14.404134,57.0907,C,29.70,75.00,75.0
45.50,1.609250,14.402550,56.9629,C,29.70,75.00,75.0
45.60,1.610830,14.400970,56.8351,C,29.70,75.00,75.0
45.70,1.612407,14.399393,56.7074,C,29.70,75.00,75.0
45.80,1.613980,14.397820,56.5797,C,29.70,75.00,75.0
45.90,1.615550,14.396250,56.4521,C,29.70,75.00,75.0
46.00,1.617116,14.394684,56.3246,C,29.70,75.00,75.0
46.10,1.618679,14.393121,56.1970,C,29.70,75.00,75.0
46.20,1.620238,14.391562,56.0696,C,29.70,75.00,75.0
46.30,1.621793,14.390007,55.9422,C,29.70,75.00,75.0
46.40,1.623345,14.388455,55.8148,C,29.70,75.00,75.0
46.50,1.624894,14.386906,55.6875,C,29.70,75.00,75.0
46.60,1.626439,14.385361,55.5603,C,29.70,75.00,75.0
46.70,1.627980,14.383820,55.4331,C,29.70,75.00,75.0
46.80,1.629518,14.382282,55.3059,C,29.70,75.00,75.0
46.90,1.631052,14.380748,55.1788,C,29.70,75.00,75.0
47.00,1.632583,14.379217,55.0518,C,29.70,75.00,75.0
47.10,1.634110,14.377690,54.9248,C,29.70,75.00,75.0
47.20,1.635634,14.376166,54.7978,C,29.70,75.00,75.0
47.30,1.637154,14.374646,54.6709,C,29.70,75.00,75.0
47.40,1.638671,14.373129,54.5441,C,29.70,75.00,75.0
47.50,1.640184,14.371616,54.4173,C,29.70,75.00,75.0
47.60,1.641694,14.370106,54.2905,C,29.70,75.00,75.0
47.70,1.643200,14.368600,54.1638,C,29.70,75.00,75.0
47.80,1.644703,14.367097,54.0372,C,29.70,75.00,75.0
47.90,1.646202,14.365598,53.9106,C,29.70,74.97,75.0
48.00,1.647697,14.364103,53.7840,C,29.70,74.69,75.0
48.10,1.649189,14.362611,53.6576,C,29.70,74.41,75.0
48.20,1.650678,14.361122,53.5311,C,29.70,74.13,75.0
48.30,1.652163,14.359637,53.4047,C,29.70,73.85,75.0
48.40,1.653644,14.358156,53.2784,C,29.70,73.57,75.0
48.50,1.655122,14.356678,53.1521,C,29.70,73.29,75.0
48.60,1.656597,14.355203,53.0258,C,29.70,73.00,75.0
48.70,1.658068,14.353732,52.8996,C,29.70,72.72,75.0
48.80,1.659535,14.352265,52.7735,C,29.70,72.43,75.0
48.90,1.660999,14.350801,52.6474,C,29.70,72.24,75.0
49.00,1.662460,14.349340,52.5213,C,29.70,71.95,75.0
49.10,1.663917,14.347883,52.3953,C,29.70,71.66,75.0
49.20,1.665370,14.346430,52.2694,C,29.70,71.37,75.0
49.30,1.666820,14.344980,52.1435,C,29.70,71.08,75.0
49.40,1.668267,14.343533,52.0176,C,29.70,70.79,75.0
49.50,1.669710,14.342090,51.8918,C,29.70,70.49,75.0
49.60,1.671150,14.340650,51.7661,C,29.70,70.20,75.0
49.70,1.672586,14.339214,51.6404,C,29.70,70.00,70.0
49.80,1.674018,14.337782,51.5147,C,29.70,70.00,70.0
49.90,1.675447,14.336353,51.3891,C,29.70,70.00,70.0
50.00,1.676873,14.334927,51.2635,C,29.70,70.00,70.0
50.10,1.678295,14.333505,51.1380,C,29.70,70.00,70.0
50.20,1.679713,14.332087,51.0126,C,29.70,70.00,70.0
50.30,1.681128,14.330672,50.8871,C,29.70,70.00,70.0
50.40,1.682540,14.329260,50.7618,C,29.70,70.00,70.0
50.50,1.683948,14.327852,50.6364,C,29.70,70.00,70.0
50.60,1.685353,14.326447,50.5112,C,29.70,70.00,70.0
50.70,1.686754,14.325046,50.3859,C,29.70,70.00,70.0
50.80,1.688152,14.323648,50.2608,C,29.70,70.00,70.0
50.90,1.689546,14.322254,50.1356,C,29.70,70.00,70.0
51.00,1.690937,14.320863,50.0105,C,29.70,70.00,70.0
51.10,1.692324,14.319476,49.8855,C,29.70,70.00,70.0
51.20,1.693708,14.318092,49.7605,C,29.70,70.00,70.0
51.30,1.695088,14.316712,49.6356,C,29.70,70.00,70.0
51.40,1.696465,14.315335,49.5107,C,29.70,70.00,70.0
51.50,1.697838,14.313962,49.3858,C,29.70,70.00,70.0
51.60,1.699208,14.312592,49.2610,C,29.70,70.00,70.0
51.70,1.700575,14.311225,49.1363,C,29.70,70.00,70.0
51.80,1.701938,14.309862,49.0116,C,29.70,70.00,70.0
51.90,1.703297,14.308503,48.8869,C,29.70,70.00,70.0
52.00,1.704653,14.307147,48.7623,C,29.70,70.00,70.0
52.10,1.706006,14.305794,48.6377,C,29.70,70.00,70.0
52.20,1.707355,14.304445,48.5132,C,29.70,70.00,70.0
52.30,1.708701,14.303099,48.3887,C,29.70,70.00,70.0
52.40,1.710043,14.301757,48.2643,C,29.70,70.00,70.0
52.50,1.711382,14.300418,48.1681,C,3.00,70.00,70.0
52.60,1.712719,14.299081,48.1380,C,3.00,70.00,70.0
52.70,1.714056,14.297744,48.1078,C,3.00,70.00,70.0
52.80,1.715392,14.296408,48.0777,C,3.00,70.00,70.0
52.90,1.716727,14.295073,48.0475,C,3.00,70.00,70.0
53.00,1.718061,14.293739,48.0174,C,3.00,70.00,70.0
53.10,1.719395,14.292405,47.9873,C,3.00,70.00,70.0
53.20,1.720727,14.291073,47.9572,C,3.00,70.00,70.0
53.30,1.722059,14.289741,47.9271,C,3.00,70.00,70.0
53.40,1.723390,14.288410,47.8970,C,3.00,70.00,70.0
53.50,1.724720,14.287080,47.8669,C,3.00,70.00,70.0
53.60,1.726049,14.285751,47.8369,C,3.00,70.00,70.0
53.70,1.727377,14.284423,47.8068,C,3.00,70.00,70.0
53.80,1.728705,14.283095,47.7768,C,3.00,70.00,70.0
53.90,1.730031,14.281769,47.7468,C,3.00,70.00,70.0
54.00,1.731357,14.280443,47.7168,C,3.00,70.00,70.0
54.10,1.732682,14.279118,47.6868,C,3.00,70.00,70.0
54.20,1.734006,14.277794,47.6568,C,3.00,70.00,70.0
54.30,1.735330,14.276470,47.6268,C,3.00,70.00,70.0
54.40,1.736652,14.275148,47.5968,C,3.00,70.00,70.0
54.50,1.737974,14.273826,47.5668,C,3.00,70.00,70.0
54.60,1.739295,14.272505,47.5369,C,3.00,70.00,70.0
54.70,1.740615,14.271185,47.5070,C,3.00,70.00,70.0
54.80,1.741934,14.269866,47.4770,C,3.00,70.00,70.0
54.90,1.743252,14.268548,47.4471,C,3.00,70.00,70.0
55.00,1.744570,14.267230,47.4172,C,3.00,70.00,70.0
55.10,1.745887,14.265913,47.3873,C,3.00,70.00,70.0
55.20,1.747202,14.264598,47.3574,C,3.00,70.00,70.0
55.30,1.748517,14.263283,47.3276,C,3.00,70.00,70.0
55.40,1.749832,14.261968,47.2977,C,3.00,70.00,70.0
55.50,1.751145,14.260655,47.2678,C,3.00,70.00,70.0
55.60,1.752457,14.259343,47.2380,C,3.00,70.00,70.0
55.70,1.753769,14.258031,47.2082,C,3.00,70.00,70.0
55.80,1.755080,14.256720,47.1784,C,3.00,70.00,70.0
55.90,1.756390,14.255410,47.1485,C,3.00,70.00,70.0
56.00,1.757699,14.254101,47.1188,C,3.00,70.00,70.0
56.10,1.759008,14.252792,47.0890,C,3.00,70.00,70.0
56.20,1.760315,14.251485,47.0592,C,3.00,70.00,70.0
56.30,1.761622,14.250178,47.0294,C,3.00,70.00,70.0
56.40,1.762928,14.248872,46.9997,C,3.00,70.00,70.0
56.50,1.764233,14.247567,46.9699,C,3.00,70.00,70.0
56.60,1.765537,14.246263,46.9402,C,3.00,70.00,70.0
56.70,1.766841,14.244959,46.9105,C,3.00,70.00,70.0
56.80,1.768143,14.243657,46.8808,C,3.00,70.00,70.0
56.90,1.769445,14.242355,46.8511,C,3.00,70.00,70.0
57.00,1.770746,14.241054,46.8214,C,3.00,70.00,70.0
57.10,1.772046,14.239754,46.7917,C,3.00,70.00,70.0
57.20,1.773346,14.238454,46.7620,C,3.00,70.00,70.0
57.30,1.774644,14.237156,46.7324,C,3.00,70.00,70.0
57.40,1.775942,14.235858,46.7027,C,3.00,70.00,70.0
57.50,1.777239,14.234561,46.6731,C,3.00,70.00,70.0
57.60,1.778535,14.233265,46.6435,C,3.00,70.00,70.0
57.70,1.779830,14.231970,46.6139,C,3.00,70.00,70.0
57.80,1.781124,14.230676,46.5843,C,3.00,70.00,70.0
57.90,1.782418,14.229382,46.5547,C,3.00,70.00,70.0
58.00,1.783711,14.228089,46.5251,C,3.00,70.00,70.0
58.10,1.785002,14.226798,46.4955,C,3.00,70.00,70.0
58.20,1.786294,14.225506,46.4659,C,3.00,70.00,70.0
58.30,1.787584,14.224216,46.4364,C,3.00,70.00,70.0
58.40,1.788873,14.222927,46.4069,C,3.00,70.00,70.0
58.50,1.790162,14.221638,46.3773,C,3.00,70.00,70.0
58.60,1.791450,14.220350,46.3478,C,3.00,70.00,70.0
58.70,1.792737,14.219063,46.3183,C,3.00,70.00,70.0
58.80,1.794023,14.217777,46.2888,C,3.00,70.00,70.0
58.90,1.795308,14.216492,46.2593,C,3.00,70.00,70.0
59.00,1.796593,14.215207,46.2298,C,3.00,70.00,70.0
59.10,1.797876,14.213924,46.2004,C,3.00,70.00,70.0
59.20,1.799159,14.212641,46.1709,C,3.00,70.00,70.0
59.30,1.800441,14.211359,46.1415,C,3.00,70.00,70.0
59.40,1.801723,14.210077,46.1121,C,3.00,70.00,70.0
59.50,1.803003,14.208797,46.0826,C,3.00,70.00,70.0
59.60,1.804283,14.207517,46.0532,C,3.00,70.00,70.0
59.70,1.805562,14.206238,46.0238,C,3.00,70.00,70.0
59.80,1.806840,14.204960,45.9944,C,3.00,70.00,70.0
59.90,1.808117,14.203683,45.9650,C,3.00,70.00,70.0
60.00,1.809393,14.202407,45.9357,C,3.00,70.00,70.0
60.10,1.810669,14.201131,45.9063,C,3.00,70.00,70.0
60.20,1.811943,14.199857,45.8770,C,3.00,70.00,70.0
60.30,1.813217,14.198583,45.8476,C,3.00,70.00,70.0
60.40,1.814490,14.197310,45.8183,C,3.00,70.00,70.0
60.50,1.815763,14.196037,45.7890,C,3.00,70.00,70.0
60.60,1.817034,14.194766,45.7597,C,3.00,70.00,70.0
60.70,1.818305,14.193495,45.7304,C,3.00,70.00,70.0
60.80,1.819575,14.192225,45.7011,C,3.00,70.00,70.0
60.90,1.820844,14.190956,45.6718,C,3.00,70.00,70.0
61.00,1.822112,14.189688,45.6426,C,3.00,70.00,70.0
61.10,1.823379,14.188421,45.6133,C,3.00,70.00,70.0
61.20,1.824646,14.187154,45.5841,C,3.00,70.00,70.0
61.30,1.825912,14.185888,45.5548,C,3.00,70.00,70.0
61.40,1.827177,14.184623,45.5256,C,3.00,70.00,70.0
61.50,1.828441,14.183359,45.4964,C,3.00,70.00,70.0
61.60,1.829704,14.182096,45.4672,C,3.00,70.00,70.0
61.70,1.830967,14.180833,45.4380,C,3.00,70.00,70.0
61.80,1.832228,14.179572,45.4088,C,3.00,70.00,70.0
61.90,1.833489,14.178311,45.3796,C,3.00,70.00,70.0
62.00,1.834749,14.177051,45.3505,C,3.00,70.00,70.0
62.10,1.836009,14.175791,45.3213,C,3.00,70.00,70.0
62.20,1.837267,14.174533,45.2922,C,3.00,70.00,70.0
62.30,1.838525,14.173275,45.2631,C,3.00,70.00,70.0
62.40,1.839782,14.172018,45.2339,C,3.00,70.00,70.0
62.50,1.841038,14.170762,45.2048,C,3.00,70.00,70.0
62.60,1.842293,14.169507,45.1757,C,3.00,70.00,70.0
62.70,1.843547,14.168253,45.1466,C,3.00,70.00,70.0
62.80,1.844801,14.166999,45.1176,C,3.00,70.00,70.0
62.90,1.846054,14.165746,45.0885,C,3.00,70.00,70.0
63.00,1.847306,14.164494,45.0594,C,3.00,70.00,70.0
63.10,1.848557,14.163243,45.0304,C,3.00,70.00,70.0
63.20,1.849807,14.161993,45.0013,C,3.00,70.00,70.0
63.30,1.851057,14.160743,44.9723,C,3.00,70.00,70.0
63.40,1.852306,14.159494,44.9433,C,3.00,70.00,70.0
63.50,1.853554,14.158246,44.9143,C,3.00,70.00,70.0
63.60,1.854801,14.156999,44.8853,C,3.00,70.00,70.0
63.70,1.856047,14.155753,44.8563,C,3.00,70.00,70.0
63.80,1.857293,14.154507,44.8273,C,3.00,70.00,70.0
63.90,1.858538,14.153262,44.7984,C,3.00,70.00,70.0
64.00,1.859782,14.152018,44.7694,C,3.00,70.00,70.0
64.10,1.861025,14.150775,44.7405,C,3.00,70.00,70.0
64.20,1.862267,14.149533,44.7115,C,3.00,70.00,70.0
64.30,1.863509,14.148291,44.6826,C,3.00,70.00,70.0
64.40,1.864749,14.147051,44.6537,C,3.00,70.00,70.0
64.50,1.865989,14.145811,44.6248,C,3.00,70.00,70.0
64.60,1.867228,14.144572,44.5959,C,3.00,70.00,70.0
64.70,1.868467,14.143333,44.5670,C,3.00,70.00,70.0
64.80,1.869704,14.142096,44.5381,C,3.00,70.00,70.0
64.90,1.870941,14.140859,44.5093,C,3.00,70.00,70.0
65.00,1.872177,14.139623,44.4804,C,3.00,70.00,70.0
65.10,1.873412,14.138388,44.4516,C,3.00,70.00,70.0
65.20,1.874646,14.137154,44.4227,C,3.00,70.00,70.0
65.30,1.875880,14.135920,44.3939,C,3.00,70.00,70.0
65.40,1.877113,14.134687,44.3651,C,3.00,70.00,70.0
65.50,1.878345,14.133455,44.3363,C,3.00,70.00,70.0
65.60,1.879576,14.132224,44.3075,C,3.00,70.00,70.0
65.70,1.880806,14.130994,44.2787,C,3.00,70.00,70.0
65.80,1.882036,14.129764,44.2499,C,3.00,70.00,70.0
65.90,1.883264,14.128536,44.2212,C,3.00,70.00,70.0
66.00,1.884492,14.127308,44.1924,C,3.00,70.00,70.0
66.10,1.885719,14.126081,44.1637,C,3.00,70.00,70.0
66.20,1.886946,14.124854,44.1350,C,3.00,70.00,70.0
66.30,1.888171,14.123629,44.1062,C,3.00,70.00,70.0
66.40,1.889396,14.122404,44.0775,C,3.00,70.00,70.0
66.50,1.890620,14.121180,44.0488,C,3.00,70.00,70.0
66.60,1.891843,14.119957,44.0201,C,3.00,70.00,70.0
66.70,1.893065,14.118735,43.9914,C,3.00,70.00,70.0
66.80,1.894287,14.117513,43.9628,C,3.00,70.00,70.0
66.90,1.895508,14.116292,43.9341,C,3.00,70.00,70.0
67.00,1.896728,14.115072,43.9054,C,3.00,70.00,70.0
67.10,1.897947,14.113853,43.8768,C,3.00,70.00,70.0
67.20,1.899165,14.112635,43.8482,C,3.00,70.00,70.0
67.30,1.900383,14.111417,43.8195,C,3.00,70.00,70.0
67.40,1.901599,14.110201,43.7909,C,3.00,70.00,70.0
67.50,1.902815,14.108985,43.7623,C,3.00,70.00,70.0
67.60,1.904031,14.107769,43.7337,C,3.00,70.00,70.0
67.70,1.905245,14.106555,43.7052,C,3.00,70.00,70.0
67.80,1.906459,14.105341,43.6766,C,3.00,70.00,70.0
67.90,1.907671,14.104129,43.6480,C,3.00,70.00,70.0
68.00,1.908883,14.102917,43.6195,C,3.00,70.00,70.0
68.10,1.910095,14.101705,43.5909,C,3.00,70.00,70.0
68.20,1.911305,14.100495,43.5624,C,3.00,70.00,70.0
68.30,1.912515,14.099285,43.5339,C,3.00,70.00,70.0
68.40,1.913724,14.098076,43.5053,C,3.00,70.00,70.0
68.50,1.914932,14.096868,43.4768,C,3.00,70.00,70.0
68.60,1.916139,14.095661,43.4483,C,3.00,70.00,70.0
68.70,1.917345,14.094455,43.4199,C,3.00,70.00,70.0
68.80,1.918551,14.093249,43.3914,C,3.00,70.00,70.0
68.90,1.919756,14.092044,43.3629,C,3.00,70.00,70.0
69.00,1.920960,14.090840,43.3345,C,3.00,70.00,70.0
69.10,1.922163,14.089637,43.3060,C,3.00,70.00,70.0
69.20,1.923366,14.088434,43.2776,C,3.00,70.00,70.0
69.30,1.924568,14.087232,43.2492,C,3.00,70.00,70.0
69.40,1.925768,14.086032,43.2207,C,3.00,70.00,70.0
69.50,1.926969,14.084831,43.1923,C,3.00,70.00,70.0
69.60,1.928168,14.083632,43.1639,C,3.00,70.00,70.0
69.70,1.929363,14.082437,42.9106,B1,3.00,70.00,70.0
69.80,1.930551,14.081249,42.6323,B1,3.00,70.00,70.0
69.90,1.931731,14.080069,42.3542,B1,3.00,70.00,70.0
70.00,1.932903,14.078897,42.0761,B1,3.00,70.00,70.0
70.10,1.934068,14.077732,41.7981,B1,3.00,70.00,70.0
70.20,1.935225,14.076575,41.5202,B1,3.00,70.00,70.0
70.30,1.936374,14.075426,41.2424,B1,3.00,70.00,70.0
70.40,1.937515,14.074285,40.9648,B1,3.00,70.00,70.0
70.50,1.938649,14.073151,40.6871,B1,3.00,70.00,70.0
70.60,1.939775,14.072025,40.4096,B1,3.00,70.00,70.0
70.70,1.940893,14.070907,40.1322,B1,3.00,70.00,70.0
70.80,1.942004,14.069796,39.8549,B1,3.00,70.00,70.0
70.90,1.943106,14.068694,39.5777,B1,3.00,70.00,70.0
71.00,1.944202,14.067598,39.3005,B1,3.00,70.00,70.0
71.10,1.945289,14.066511,39.0235,B1,3.00,70.00,70.0
71.20,1.946369,14.065431,38.7465,B1,3.00,70.00,70.0
71.30,1.947441,14.064359,38.4696,B1,3.00,70.00,70.0
71.40,1.948505,14.063295,38.1928,B1,3.00,70.00,70.0
71.50,1.949562,14.062238,37.9161,B1,3.00,70.00,70.0
71.60,1.950611,14.061189,37.6395,B1,3.00,70.00,70.0
71.70,1.951652,14.060148,37.3630,B1,3.00,70.00,70.0
71.80,1.952686,14.059114,37.0866,B1,3.00,70.00,70.0
71.90,1.953712,14.058088,36.8102,B1,3.00,70.00,70.0
72.00,1.954730,14.057070,36.5340,B1,3.00,70.00,70.0
72.10,1.955741,14.056059,36.2578,B1,3.00,70.00,70.0
72.20,1.956744,14.055056,35.9817,B1,3.00,70.00,70.0
72.30,1.957739,14.054061,35.7057,B1,3.00,70.00,70.0
72.40,1.958727,14.053073,35.4298,B1,3.00,70.00,70.0
72.50,1.959706,14.052094,35.1540,B1,3.00,70.00,70.0
72.60,1.960679,14.051121,34.8782,B1,3.00,70.00,70.0
72.70,1.961643,14.050157,34.6026,B1,3.00,70.00,70.0
72.80,1.962600,14.049200,34.3270,B1,3.00,70.00,70.0
72.90,1.963550,14.048250,34.0515,B1,3.00,70.00,70.0
73.00,1.964491,14.047309,33.7761,B1,3.00,70.00,70.0
73.10,1.965425,14.046375,33.5007,B1,3.00,70.00,70.0
73.20,1.966352,14.045448,33.2255,B1,3.00,70.00,70.0
73.30,1.967270,14.044530,32.9503,B1,3.00,70.00,70.0
73.40,1.968182,14.043618,32.6753,B1,3.00,70.00,70.0
73.50,1.969085,14.042715,32.4003,B1,3.00,70.00,70.0
73.60,1.969981,14.041819,32.1253,B1,3.00,70.00,70.0
73.70,1.970869,14.040931,31.8505,B1,3.00,70.00,70.0
73.80,1.971749,14.040051,31.5757,B1,3.00,70.00,70.0
73.90,1.972622,14.039178,31.3010,B1,3.00,70.00,70.0
74.00,1.973488,14.038312,31.0264,B1,3.00,70.00,70.0
74.10,1.974345,14.037455,30.7519,B1,3.00,70.00,70.0
74.20,1.975195,14.036605,30.4775,B1,3.00,70.00,70.0
74.30,1.976038,14.035762,30.2031,B1,3.00,70.00,70.0
74.40,1.976873,14.034927,29.9288,B1,3.00,70.00,70.0
74.50,1.977700,14.034100,29.6546,B1,3.00,70.00,70.0
74.60,1.978519,14.033281,29.3805,B1,3.00,70.00,70.0
74.70,1.979331,14.032469,29.1064,B1,3.00,70.00,70.0
74.80,1.980136,14.031664,28.8324,B1,3.00,70.00,70.0
74.90,1.980932,14.030868,28.5585,B1,3.00,70.00,70.0
75.00,1.981721,14.030079,28.2847,B1,3.00,70.00,70.0
75.10,1.982503,14.029297,28.0109,B1,3.00,70.00,70.0
75.20,1.983277,14.028523,27.7372,B1,3.00,70.00,70.0
75.30,1.984043,14.027757,27.4636,B1,3.00,70.00,70.0
75.40,1.984802,14.026998,27.1901,B1,3.00,70.00,70.0
75.50,1.985553,14.026247,26.9166,B1,3.00,70.00,70.0
75.60,1.986296,14.025504,26.6433,B1,3.00,70.00,70.0
75.70,1.987032,14.024768,26.3699,B1,3.00,70.00,70.0
75.80,1.987761,14.024039,26.0967,B1,3.00,70.00,70.0
75.90,1.988481,14.023319,25.8235,B1,3.00,70.00,70.0
76.00,1.989194,14.022606,25.5504,B1,3.00,70.00,70.0
76.10,1.989900,14.021900,25.2774,B1,3.00,70.00,70.0
76.20,1.990598,14.021202,25.0044,B1,3.00,70.00,70.0
76.30,1.991288,14.020512,24.7316,B1,3.00,70.00,70.0
76.40,1.991971,14.019829,24.4587,B1,3.00,70.00,70.0
76.50,1.992646,14.019154,24.1860,B1,3.00,70.00,70.0
76.60,1.993314,14.018486,23.9133,B1,3.00,70.00,70.0
76.70,1.993974,14.017826,23.6407,B1,3.00,70.00,70.0
76.80,1.994627,14.017173,23.3682,B1,3.00,70.00,70.0
76.90,1.995272,14.016528,23.0957,B1,3.00,70.00,70.0
77.00,1.995909,14.015891,22.8233,B1,3.00,70.00,70.0
77.10,1.996539,14.015261,22.5510,B1,3.00,70.00,70.0
77.20,1.997161,14.014639,22.2787,B1,3.00,70.00,70.0
77.30,1.997776,14.014024,22.0065,B1,3.00,70.00,70.0
77.40,1.998383,14.013417,21.7343,B1,3.00,70.00,70.0
77.50,1.998983,14.012817,21.4623,B1,3.00,70.00,70.0
77.60,1.999575,14.012225,21.1903,B1,3.00,70.00,70.0
77.70,2.000159,14.011641,20.9183,B1,3.00,70.00,70.0
77.80,2.000736,14.011064,20.6465,B1,3.00,70.00,70.0
77.90,2.001305,14.010495,20.3746,B1,3.00,70.00,70.0
78.00,2.001867,14.009933,20.1029,B1,3.00,70.00,70.0
78.10,2.002421,14.009379,19.8312,B1,3.00,70.00,70.0
78.20,2.002968,14.008832,19.5596,B1,3.00,70.00,70.0
78.30,2.003507,14.008293,19.2880,B1,3.00,70.00,70.0
78.40,2.004039,14.007761,19.0165,B1,3.00,70.00,70.0
78.50,2.004563,14.007237,18.7451,B1,3.00,70.00,70.0
78.60,2.005080,14.006720,18.4737,B1,3.00,70.00,70.0
78.70,2.005589,14.006211,18.2024,B1,3.00,70.00,70.0
78.80,2.006090,14.005710,17.9312,B1,3.00,70.00,70.0
78.90,2.006584,14.005216,17.6600,B1,3.00,70.00,70.0
79.00,2.007070,14.004730,17.3889,B1,3.00,70.00,70.0
79.10,2.007549,14.004251,17.1178,B1,3.00,70.00,70.0
79.20,2.008021,14.003779,16.8468,B1,3.00,70.00,70.0
79.30,2.008484,14.003316,16.5759,B1,3.00,70.00,70.0
79.40,2.008941,14.002859,16.3050,B1,3.00,70.00,70.0
79.50,2.009390,14.002410,16.0342,B1,3.00,70.00,70.0
79.60,2.009831,14.001969,15.7634,B1,3.00,70.00,70.0
79.70,2.010265,14.001535,15.4927,B1,3.00,70.00,70.0
79.80,2.010691,14.001109,15.2220,B1,3.00,70.00,70.0
79.90,2.011109,14.000691,14.9514,B1,3.00,70.00,70.0
80.00,2.011521,14.000279,14.6809,B1,3.00,70.00,70.0
80.10,2.011924,13.999876,14.4104,B1,3.00,70.00,70.0
80.20,2.012320,13.999480,14.1400,B1,3.00,70.00,70.0
80.30,2.012709,13.999091,13.8696,B1,3.00,70.00,70.0
80.40,2.013090,13.998710,13.5993,B1,3.00,70.00,70.0
80.50,2.013464,13.998336,13.3290,B1,3.00,70.00,70.0
80.60,2.013830,13.997970,13.0588,B1,3.00,70.00,70.0
80.70,2.014189,13.997611,12.7887,B1,3.00,70.00,70.0
80.80,2.014540,13.997260,12.5186,B1,3.00,70.00,70.0
80.90,2.014883,13.996917,12.2485,B1,3.00,70.00,70.0
81.00,2.015219,13.996581,11.9786,B1,3.00,70.00,70.0
81.10,2.015548,13.996252,11.7086,B1,3.00,70.00,70.0
81.20,2.015869,13.995931,11.4387,B1,3.00,70.00,70.0
81.30,2.016183,13.995617,11.1689,B1,3.00,70.00,70.0
81.40,2.016489,13.995311,10.8991,B1,3.00,70.00,70.0
81.50,2.016788,13.995012,10.6294,B1,3.00,70.00,70.0
81.60,2.017079,13.994721,10.3597,B1,3.00,70.00,70.0
81.70,2.017362,13.994438,10.0901,B1,3.00,70.00,70.0
81.80,2.017639,13.994161,9.8205,B1,3.00,70.00,70.0
81.90,2.017907,13.993893,9.5510,B1,3.00,70.00,70.0
82.00,2.018168,13.993632,9.2815,B1,3.00,70.00,70.0
82.10,2.018422,13.993378,9.0121,B1,3.00,70.00,70.0
82.20,2.018668,13.993132,8.7427,B1,3.00,70.00,70.0
82.30,2.018907,13.992893,8.4734,B1,3.00,70.00,70.0
82.40,2.019138,13.992662,8.2041,B1,3.00,70.00,70.0
82.50,2.019362,13.992438,7.9349,B1,3.00,70.00,70.0
82.60,2.019578,13.992222,7.6657,B1,3.00,70.00,70.0
82.70,2.019787,13.992013,7.3965,B1,3.00,70.00,70.0
82.80,2.019989,13.991811,7.1274,B1,3.00,70.00,70.0
82.90,2.020182,13.991618,6.8584,B1,3.00,70.00,70.0
83.00,2.020369,13.991431,6.5894,B1,3.00,70.00,70.0
