position,v_std,t_std
22.110000,59.9221,74.653
22.111000,59.9094,74.713
22.112000,59.8968,74.773
22.113000,59.8842,74.833
22.114000,59.8715,74.894
22.115000,59.8589,74.954
22.116000,59.8463,75.014
22.117000,59.8336,75.074
22.118000,59.8210,75.134
22.119000,59.8084,75.194
22.120000,59.7958,75.254
22.121000,59.7831,75.315
22.122000,59.7705,75.375
22.123000,59.7579,75.435
22.124000,59.7452,75.496
22.125000,59.7326,75.556
22.126000,59.7200,75.616
22.127000,59.7073,75.676
22.128000,59.6947,75.737
22.129000,59.6821,75.797
22.130000,59.6694,75.857
22.131000,59.6568,75.918
22.132000,59.6442,75.978
22.133000,59.6316,76.038
22.134000,59.6189,76.098
22.135000,59.6063,76.159
22.136000,59.5937,76.219
22.137000,59.5810,76.280
22.138000,59.5684,76.340
22.139000,59.5558,76.401
22.140000,59.5431,76.461
22.141000,59.5305,76.522
22.142000,59.5179,76.582
22.143000,59.5052,76.643
22.144000,59.4926,76.703
22.145000,59.4800,76.764
22.146000,59.4673,76.824
22.147000,59.4547,76.885
22.148000,59.4421,76.945
22.149000,59.4294,77.006
22.150000,59.4168,77.066
22.151000,59.4042,77.127
22.152000,59.3915,77.188
22.153000,59.3789,77.248
22.154000,59.3663,77.309
22.155000,59.3536,77.370
22.156000,59.3410,77.430
22.157000,59.3284,77.491
22.158000,59.3157,77.552
22.159000,59.3031,77.612
22.160000,59.2905,77.673
22.161000,59.2778,77.734
22.162000,59.2652,77.795
22.163000,59.2526,77.855
22.164000,59.2399,77.916
22.165000,59.2273,77.977
22.166000,59.2147,78.037
22.167000,59.2020,78.098
22.168000,59.1894,78.159
22.169000,59.1768,78.220
22.170000,59.1641,78.281
22.171000,59.1515,78.342
22.172000,59.1389,78.403
22.173000,59.1262,78.464
22.174000,59.1136,78.524
22.175000,59.1009,78.585
22.176000,59.0883,78.646
22.177000,59.0757,78.707
22.178000,59.0630,78.768
22.179000,59.0504,78.829
22.180000,59.0378,78.890
22.181000,59.0251,78.951
22.182000,59.0125,79.012
22.183000,58.9999,79.073
22.184000,58.9872,79.134
22.185000,58.9746,79.195
22.186000,58.9620,79.256
22.187000,58.9493,79.317
22.188000,58.9367,79.378
22.189000,58.9240,79.439
22.190000,58.9114,79.501
22.191000,58.8988,79.562
22.192000,58.8861,79.623
22.193000,58.8735,79.684
22.194000,58.8609,79.745
22.195000,58.8482,79.806
22.196000,58.8356,79.867
22.197000,58.8229,79.928
22.198000,58.8103,79.990
22.199000,58.7977,80.051
22.200000,58.7850,80.112
22.201000,58.7724,80.173
22.202000,58.7598,80.235
22.203000,58.7471,80.296
22.204000,58.7345,80.357
22.205000,58.7218,80.419
22.206000,58.7092,80.480
22.207000,58.6966,80.541
22.208000,58.6839,80.603
22.209000,58.6713,80.664
22.210000,58.6586,80.725
22.211000,58.6460,80.787
22.212000,58.6334,80.848
22.213000,58.6207,80.909
22.214000,58.6081,80.971
22.215000,58.5954,81.032
22.216000,58.5828,81.093
22.217000,58.5702,81.155
22.218000,58.5575,81.217
22.219000,58.5449,81.278
22.220000,58.5322,81.340
22.221000,58.5196,81.401
22.222000,58.5070,81.463
22.223000,58.4943,81.524
22.224000,58.4817,81.586
22.225000,58.4690,81.647
22.226000,58.4564,81.709
22.227000,58.4438,81.771
22.228000,58.4311,81.832
22.229000,58.4185,81.894
22.230000,58.4058,81.955
22.231000,58.3932,82.017
22.232000,58.3805,82.078
22.233000,58.3679,82.140
22.234000,58.3553,82.202
22.235000,58.3426,82.264
22.236000,58.3300,82.325
22.237000,58.3173,82.387
22.238000,58.3047,82.449
22.239000,58.2920,82.511
22.240000,58.2794,82.573
22.241000,58.2668,82.634
22.242000,58.2541,82.696
22.243000,58.2415,82.758
22.244000,58.2288,82.820
22.245000,58.2162,82.881
22.246000,58.2035,82.943
22.247000,58.1909,83.005
22.248000,58.1783,83.067
22.249000,58.1656,83.129
22.250000,58.1530,83.191
22.251000,58.1403,83.253
22.252000,58.1277,83.315
22.253000,58.1150,83.377
22.254000,58.1024,83.439
22.255000,58.0897,83.501
22.256000,58.0771,83.563
22.257000,58.0644,83.625
22.258000,58.0518,83.687
22.259000,58.0392,83.749
22.260000,58.0265,83.811
22.261000,58.0139,83.873
22.262000,58.0012,83.935
22.263000,57.9886,83.997
22.264000,57.9759,84.059
22.265000,57.9633,84.121
22.266000,57.9506,84.183
22.267000,57.9380,84.245
22.268000,57.9253,84.307
22.269000,57.9127,84.370
22.270000,57.9000,84.432
22.271000,57.8874,84.494
22.272000,57.8747,84.556
22.273000,57.8621,84.618
22.274000,57.8495,84.681
22.275000,57.8368,84.743
22.276000,57.8242,84.805
22.277000,57.8115,84.867
22.278000,57.7989,84.929
22.279000,57.7862,84.992
22.280000,57.7736,85.054
22.281000,57.7609,85.116
22.282000,57.7483,85.179
22.283000,57.7356,85.241
22.284000,57.7230,85.303
22.285000,57.7103,85.366
22.286000,57.6977,85.428
22.287000,57.6850,85.491
22.288000,57.6724,85.553
22.289000,57.6597,85.616
22.290000,57.6471,85.678
22.291000,57.6344,85.740
22.292000,57.6218,85.803
22.293000,57.6091,85.865
22.294000,57.5965,85.928
22.295000,57.5838,85.990
22.296000,57.5712,86.053
22.297000,57.5498,86.115
22.298000,57.5156,86.178
22.299000,57.4813,86.241
22.300000,57.4471,86.304
22.301000,57.4128,86.366
22.302000,57.3786,86.429
22.303000,57.3443,86.492
22.304000,57.3100,86.555
22.305000,57.2758,86.618
22.306000,57.2415,86.680
22.307000,57.2073,86.743
22.308000,57.1730,86.806
22.309000,57.1388,86.869
22.310000,57.1045,86.932
22.311000,57.0702,86.994
22.312000,57.0360,87.057
22.313000,56.9987,87.120
22.314000,56.9580,87.184
22.315000,56.9173,87.247
22.316000,56.8767,87.311
22.317000,56.8360,87.374
22.318000,56.7953,87.438
22.319000,56.7547,87.501
22.320000,56.7140,87.565
22.321000,56.6733,87.628
22.322000,56.6327,87.692
22.323000,56.5920,87.755
22.324000,56.5513,87.819
22.325000,56.5107,87.882
22.326000,56.4700,87.946
22.327000,56.4293,88.009
22.328000,56.3887,88.073
22.329000,56.3477,88.137
22.330000,56.3067,88.201
22.331000,56.2657,88.265
22.332000,56.2247,88.329
22.333000,56.1838,88.394
22.334000,56.1428,88.458
22.335000,56.1018,88.522
22.336000,56.0608,88.586
22.337000,56.0198,88.651
22.338000,55.9788,88.715
22.339000,55.9378,88.779
22.340000,55.8968,88.843
22.341000,55.8558,88.908
22.342000,55.8148,88.972
22.343000,55.7738,89.036
22.344000,55.7327,89.100
22.345000,55.6914,89.165
22.346000,55.6501,89.230
22.347000,55.6087,89.295
22.348000,55.5674,89.360
22.349000,55.5260,89.425
22.350000,55.4847,89.490
22.351000,55.4434,89.555
22.352000,55.4020,89.620
22.353000,55.3607,89.685
22.354000,55.3194,89.750
22.355000,55.2780,89.815
22.356000,55.2367,89.880
22.357000,55.1954,89.945
22.358000,55.1540,90.010
22.359000,55.1127,90.075
22.360000,55.0711,90.140
22.361000,55.0294,90.206
22.362000,54.9877,90.272
22.363000,54.9460,90.337
22.364000,54.9044,90.403
22.365000,54.8627,90.469
22.366000,54.8210,90.535
22.367000,54.7793,90.600
22.368000,54.7376,90.666
22.369000,54.6960,90.732
22.370000,54.6543,90.797
22.371000,54.6126,90.863
22.372000,54.5709,90.929
22.373000,54.5292,90.995
22.374000,54.4876,91.060
22.375000,54.4457,91.126
22.376000,54.4036,91.193
22.377000,54.3616,91.259
22.378000,54.3196,91.326
22.379000,54.2775,91.392
22.380000,54.2355,91.459
22.381000,54.1935,91.525
22.382000,54.1514,91.592
22.383000,54.1094,91.658
22.384000,54.0674,91.725
22.385000,54.0253,91.791
22.386000,53.9833,91.858
22.387000,53.9413,91.924
22.388000,53.8992,91.991
22.389000,53.8572,92.057
22.390000,53.8150,92.124
22.391000,53.7726,92.191
22.392000,53.7302,92.259
22.393000,53.6878,92.326
22.394000,53.6454,92.393
22.395000,53.6030,92.460
22.396000,53.5606,92.528
22.397000,53.5182,92.595
22.398000,53.4758,92.662
22.399000,53.4334,92.729
22.400000,53.3910,92.797
22.401000,53.3486,92.864
22.402000,53.3062,92.931
22.403000,53.2638,92.998
22.404000,53.2214,93.066
22.405000,53.1788,93.134
22.406000,53.1360,93.202
22.407000,53.0932,93.270
22.408000,53.0505,93.338
22.409000,53.0077,93.406
22.410000,52.9649,93.474
22.411000,52.9222,93.542
22.412000,52.8794,93.610
22.413000,52.8366,93.678
22.414000,52.7939,93.746
22.415000,52.7511,93.814
22.416000,52.7083,93.882
22.417000,52.6656,93.950
22.418000,52.6228,94.018
22.419000,52.5800,94.086
22.420000,52.5369,94.155
22.421000,52.4937,94.224
22.422000,52.4506,94.293
22.423000,52.4074,94.362
22.424000,52.3643,94.431
22.425000,52.3211,94.500
22.426000,52.2780,94.569
22.427000,52.2348,94.638
22.428000,52.1917,94.706
22.429000,52.1486,94.775
22.430000,52.1054,94.844
22.431000,52.0623,94.913
22.432000,52.0191,94.982
22.433000,51.9760,95.051
22.434000,51.9326,95.120
22.435000,51.8891,95.190
22.436000,51.8456,95.260
22.437000,51.8020,95.329
22.438000,51.7585,95.399
22.439000,51.7150,95.469
22.440000,51.6714,95.538
22.441000,51.6279,95.608
22.442000,51.5843,95.678
22.443000,51.5408,95.748
22.444000,51.4973,95.817
22.445000,51.4537,95.887
22.446000,51.4102,95.957
22.447000,51.3667,96.026
22.448000,51.3231,96.096
22.449000,51.2792,96.167
22.450000,51.2352,96.237
22.451000,51.1913,96.308
22.452000,51.1473,96.378
22.453000,51.1034,96.449
22.454000,51.0595,96.520
22.455000,51.0155,96.590
22.456000,50.9716,96.661
22.457000,50.9277,96.731
22.458000,50.8837,96.802
22.459000,50.8398,96.872
22.460000,50.7959,96.943
22.461000,50.7519,97.014
22.462000,50.7080,97.084
22.463000,50.6637,97.156
22.464000,50.6193,97.227
22.465000,50.5750,97.298
22.466000,50.5306,97.370
22.467000,50.4863,97.441
22.468000,50.4420,97.513
22.469000,50.3976,97.584
22.470000,50.3533,97.656
22.471000,50.3089,97.727
22.472000,50.2646,97.799
22.473000,50.2202,97.870
22.474000,50.1759,97.941
22.475000,50.1316,98.013
22.476000,50.0872,98.084
22.477000,50.0425,98.157
22.478000,49.9977,98.229
22.479000,49.9530,98.301
22.480000,49.9082,98.374
22.481000,49.8634,98.446
22.482000,49.8187,98.518
22.483000,49.7739,98.591
22.484000,49.7291,98.663
22.485000,49.6844,98.735
22.486000,49.6396,98.808
22.487000,49.5949,98.880
22.488000,49.5501,98.952
22.489000,49.5053,99.025
22.490000,49.4613,99.097
22.491000,49.4245,99.170
22.492000,49.3878,99.243
22.493000,49.3510,99.317
22.494000,49.3142,99.390
22.495000,49.2774,99.463
22.496000,49.2406,99.536
22.497000,49.2038,99.609
22.498000,49.1670,99.683
22.499000,49.1303,99.756
22.500000,49.0935,99.829
22.501000,49.0567,99.902
22.502000,49.0199,99.976
22.503000,48.9831,100.049
22.504000,48.9568,100.122
22.505000,48.9439,100.196
22.506000,48.9310,100.270
22.507000,48.9181,100.343
22.508000,48.9052,100.417
22.509000,48.8922,100.490
22.510000,48.8793,100.564
22.511000,48.8664,100.638
22.512000,48.8535,100.711
22.513000,48.8406,100.785
22.514000,48.8277,100.859
22.515000,48.8148,100.932
22.516000,48.8019,101.006
22.517000,48.7890,101.080
22.518000,48.7761,101.154
22.519000,48.7632,101.228
22.520000,48.7503,101.302
22.521000,48.7374,101.375
22.522000,48.7244,101.449
22.523000,48.7115,101.523
22.524000,48.6986,101.597
22.525000,48.6857,101.671
22.526000,48.6728,101.745
22.527000,48.6599,101.819
22.528000,48.6470,101.893
22.529000,48.6340,101.967
22.530000,48.6211,102.041
22.531000,48.6082,102.115
22.532000,48.5953,102.189
22.533000,48.5824,102.263
22.534000,48.5695,102.337
22.535000,48.5565,102.412
22.536000,48.5436,102.486
22.537000,48.5307,102.560
22.538000,48.5178,102.634
22.539000,48.5048,102.708
22.540000,48.4919,102.782
22.541000,48.4790,102.857
22.542000,48.4661,102.931
22.543000,48.4532,103.005
22.544000,48.4402,103.079
22.545000,48.4273,103.154
22.546000,48.4144,103.228
22.547000,48.4014,103.303
22.548000,48.3885,103.377
22.549000,48.3756,103.451
22.550000,48.3627,103.526
22.551000,48.3497,103.600
22.552000,48.3368,103.675
22.553000,48.3239,103.749
22.554000,48.3109,103.824
22.555000,48.2980,103.898
22.556000,48.2851,103.973
22.557000,48.2721,104.047
22.558000,48.2592,104.122
22.559000,48.2463,104.196
22.560000,48.2333,104.271
22.561000,48.2204,104.346
22.562000,48.2074,104.421
22.563000,48.1945,104.495
22.564000,48.1816,104.570
22.565000,48.1686,104.645
22.566000,48.1557,104.719
22.567000,48.1427,104.794
22.568000,48.1298,104.869
22.569000,48.1169,104.944
22.570000,48.1039,105.018
22.571000,48.0910,105.093
22.572000,48.0780,105.168
22.573000,48.0651,105.243
22.574000,48.0521,105.318
22.575000,48.0392,105.393
22.576000,48.0262,105.468
22.577000,48.0133,105.543
22.578000,48.0003,105.618
22.579000,47.9874,105.693
22.580000,47.9744,105.768
22.581000,47.9615,105.843
22.582000,47.9485,105.918
22.583000,47.9356,105.993
22.584000,47.9226,106.068
22.585000,47.9097,106.143
22.586000,47.8967,106.218
22.587000,47.8838,106.294
22.588000,47.8708,106.369
22.589000,47.8579,106.444
22.590000,47.8449,106.520
22.591000,47.8319,106.595
22.592000,47.8190,106.670
22.593000,47.8060,106.745
22.594000,47.7931,106.821
22.595000,47.7801,106.896
22.596000,47.7672,106.971
22.597000,47.7542,107.046
22.598000,47.7412,107.122
22.599000,47.7283,107.197
22.600000,47.7153,107.273
22.601000,47.7023,107.348
22.602000,47.6894,107.424
22.603000,47.6764,107.499
22.604000,47.6634,107.575
22.605000,47.6505,107.650
22.606000,47.6375,107.726
22.607000,47.6245,107.802
22.608000,47.6116,107.877
22.609000,47.5986,107.953
22.610000,47.5856,108.028
22.611000,47.5727,108.104
22.612000,47.5597,108.180
22.613000,47.5467,108.255
22.614000,47.5337,108.331
22.615000,47.5207,108.407
22.616000,47.5078,108.483
22.617000,47.4948,108.559
22.618000,47.4818,108.634
22.619000,47.4688,108.710
22.620000,47.4559,108.786
22.621000,47.4429,108.862
22.622000,47.4299,108.938
22.623000,47.4169,109.013
22.624000,47.4040,109.089
22.625000,47.3910,109.165
22.626000,47.3780,109.241
22.627000,47.3650,109.317
22.628000,47.3520,109.394
22.629000,47.3390,109.470
22.630000,47.3260,109.546
22.631000,47.3131,109.622
22.632000,47.3001,109.698
22.633000,47.2871,109.774
22.634000,47.2741,109.850
22.635000,47.2611,109.926
22.636000,47.2481,110.002
22.637000,47.2351,110.078
22.638000,47.2221,110.155
22.639000,47.2091,110.231
22.640000,47.1961,110.307
22.641000,47.1831,110.384
22.642000,47.1702,110.460
22.643000,47.1572,110.536
22.644000,47.1442,110.613
22.645000,47.1312,110.689
22.646000,47.1182,110.765
22.647000,47.1052,110.842
22.648000,47.0922,110.918
22.649000,47.0792,110.995
22.650000,47.0662,111.071
22.651000,47.0532,111.147
22.652000,47.0402,111.224
22.653000,47.0272,111.301
22.654000,47.0142,111.377
22.655000,47.0012,111.454
22.656000,46.9881,111.531
22.657000,46.9751,111.607
22.658000,46.9621,111.684
22.659000,46.9491,111.761
22.660000,46.9361,111.837
22.661000,46.9231,111.914
22.662000,46.9101,111.990
22.663000,46.8971,112.067
22.664000,46.8841,112.144
22.665000,46.8711,112.221
22.666000,46.8581,112.298
22.667000,46.8450,112.375
22.668000,46.8320,112.452
22.669000,46.8190,112.528
22.670000,46.8060,112.605
22.671000,46.7930,112.682
22.672000,46.7800,112.759
22.673000,46.7669,112.836
22.674000,46.7539,112.913
22.675000,46.7409,112.990
22.676000,46.7279,113.067
22.677000,46.7149,113.144
22.678000,46.7018,113.221
22.679000,46.6888,113.298
22.680000,46.6758,113.375
22.681000,46.6628,113.453
22.682000,46.6497,113.530
22.683000,46.6367,113.607
22.684000,46.6237,113.684
22.685000,46.6107,113.761
22.686000,46.5976,113.839
22.687000,46.5846,113.916
22.688000,46.5716,113.993
22.689000,46.5586,114.070
22.690000,46.5435,114.148
22.691000,46.5278,114.225
22.692000,46.5121,114.303
22.693000,46.4964,114.380
22.694000,46.4807,114.457
22.695000,46.4650,114.535
22.696000,46.4493,114.612
22.697000,46.4336,114.690
22.698000,46.4179,114.767
22.699000,46.4022,114.845
22.700000,46.3865,114.922
22.701000,46.3708,115.000
22.702000,46.3551,115.077
22.703000,46.3276,115.155
22.704000,46.2977,115.233
22.705000,46.2679,115.311
22.706000,46.2380,115.389
22.707000,46.2082,115.467
22.708000,46.1784,115.545
22.709000,46.1485,115.623
22.710000,46.1187,115.701
22.711000,46.0888,115.779
22.712000,46.0590,115.857
22.713000,46.0292,115.935
22.714000,45.9993,116.013
22.715000,45.9695,116.091
22.716000,45.9395,116.170
22.717000,45.9095,116.248
22.718000,45.8794,116.327
22.719000,45.8494,116.406
22.720000,45.8194,116.484
22.721000,45.7894,116.563
22.722000,45.7594,116.642
22.723000,45.7294,116.720
22.724000,45.6994,116.799
22.725000,45.6694,116.877
22.726000,45.6394,116.956
22.727000,45.6094,117.035
22.728000,45.5793,117.114
22.729000,45.5492,117.193
22.730000,45.5190,117.272
22.731000,45.4888,117.352
22.732000,45.4586,117.431
22.733000,45.4285,117.510
22.734000,45.3983,117.589
22.735000,45.3681,117.669
22.736000,45.3380,117.748
22.737000,45.3078,117.827
22.738000,45.2776,117.907
22.739000,45.2474,117.986
22.740000,45.2173,118.065
22.741000,45.1870,118.145
22.742000,45.1566,118.225
22.743000,45.1263,118.305
22.744000,45.0959,118.385
22.745000,45.0656,118.465
22.746000,45.0352,118.545
22.747000,45.0049,118.625
22.748000,44.9746,118.705
22.749000,44.9442,118.785
22.750000,44.9139,118.865
22.751000,44.8835,118.945
22.752000,44.8532,119.025
22.753000,44.8228,119.105
22.754000,44.7923,119.185
22.755000,44.7618,119.266
22.756000,44.7312,119.347
22.757000,44.7007,119.427
22.758000,44.6702,119.508
22.759000,44.6397,119.589
22.760000,44.6092,119.669
22.761000,44.5787,119.750
22.762000,44.5481,119.831
22.763000,44.5176,119.911
22.764000,44.4871,119.992
22.765000,44.4566,120.073
22.766000,44.4259,120.154
22.767000,44.3952,120.235
22.768000,44.3645,120.316
22.769000,44.3339,120.398
22.770000,44.3032,120.479
22.771000,44.2725,120.560
22.772000,44.2418,120.642
22.773000,44.2111,120.723
22.774000,44.1804,120.804
22.775000,44.1497,120.886
22.776000,44.1190,120.967
22.777000,44.0883,121.049
22.778000,44.0575,121.130
22.779000,44.0266,121.212
22.780000,43.9958,121.294
22.781000,43.9649,121.376
22.782000,43.9340,121.458
22.783000,43.9031,121.540
22.784000,43.8723,121.622
22.785000,43.8414,121.704
22.786000,43.8105,121.786
22.787000,43.7797,121.869
22.788000,43.7488,121.951
22.789000,43.7179,122.033
22.790000,43.6870,122.115
22.791000,43.6559,122.198
22.792000,43.6249,122.280
22.793000,43.5938,122.363
22.794000,43.5628,122.446
22.795000,43.5317,122.529
22.796000,43.5006,122.611
22.797000,43.4696,122.694
22.798000,43.4385,122.777
22.799000,43.4075,122.860
22.800000,43.3764,122.942
22.801000,43.3454,123.025
22.802000,43.3143,123.108
22.803000,43.2830,123.191
22.804000,43.2518,123.275
22.805000,43.2205,123.358
22.806000,43.1893,123.442
22.807000,43.1580,123.525
22.808000,43.1268,123.609
22.809000,43.0956,123.692
22.810000,43.0643,123.776
22.811000,43.0331,123.859
22.812000,43.0018,123.943
22.813000,42.9706,124.026
22.814000,42.9393,124.110
22.815000,42.9079,124.194
22.816000,42.8764,124.278
22.817000,42.8450,124.362
22.818000,42.8136,124.446
22.819000,42.7822,124.531
22.820000,42.7507,124.615
22.821000,42.7193,124.699
22.822000,42.6879,124.783
22.823000,42.6564,124.867
22.824000,42.6250,124.952
22.825000,42.5936,125.036
22.826000,42.5621,125.120
22.827000,42.5304,125.205
22.828000,42.4988,125.290
22.829000,42.4672,125.375
22.830000,42.4356,125.460
22.831000,42.4039,125.545
22.832000,42.3723,125.630
22.833000,42.3407,125.715
22.834000,42.3091,125.800
22.835000,42.2774,125.885
22.836000,42.2458,125.970
22.837000,42.2142,126.055
22.838000,42.1825,126.140
22.839000,42.1506,126.226
22.840000,42.1188,126.311
22.841000,42.0870,126.397
22.842000,42.0552,126.483
22.843000,42.0234,126.568
22.844000,41.9915,126.654
22.845000,41.9597,126.740
22.846000,41.9279,126.825
22.847000,41.8961,126.911
22.848000,41.8643,126.997
22.849000,41.8324,127.083
22.850000,41.8004,127.169
22.851000,41.7684,127.255
22.852000,41.7364,127.342
22.853000,41.7044,127.428
22.854000,41.6724,127.515
22.855000,41.6403,127.601
22.856000,41.6083,127.688
22.857000,41.5763,127.774
22.858000,41.5443,127.861
22.859000,41.5123,127.947
22.860000,41.4803,128.033
22.861000,41.4482,128.120
22.862000,41.4159,128.207
22.863000,41.3837,128.295
22.864000,41.3515,128.382
22.865000,41.3193,128.469
22.866000,41.2871,128.556
22.867000,41.2548,128.643
22.868000,41.2226,128.731
22.869000,41.1904,128.818
22.870000,41.1582,128.905
22.871000,41.1259,128.992
22.872000,41.0937,129.080
22.873000,41.0613,129.168
22.874000,41.0289,129.256
22.875000,40.9965,129.344
22.876000,40.9640,129.432
22.877000,40.9316,129.520
22.878000,40.8992,129.608
22.879000,40.8667,129.696
22.880000,40.8343,129.784
22.881000,40.8019,129.872
22.882000,40.7695,129.960
22.883000,40.7370,130.048
22.884000,40.7045,130.136
22.885000,40.6719,130.225
22.886000,40.6392,130.314
22.887000,40.6066,130.402
22.888000,40.5739,130.491
22.889000,40.5413,130.580
22.890000,40.5087,130.669
22.891000,40.4760,130.758
22.892000,40.4434,130.847
22.893000,40.4107,130.935
22.894000,40.3781,131.024
22.895000,40.3454,131.113
22.896000,40.3126,131.203
22.897000,40.2797,131.292
22.898000,40.2468,131.382
22.899000,40.2140,131.472
22.900000,40.1811,131.561
22.901000,40.1483,131.651
22.902000,40.1154,131.741
22.903000,40.0826,131.830
22.904000,40.0497,131.920
22.905000,40.0169,132.009
22.906000,39.9840,132.099
22.907000,39.9509,132.190
22.908000,39.9179,132.280
22.909000,39.8848,132.370
22.910000,39.8517,132.461
22.911000,39.8186,132.551
22.912000,39.7856,132.642
22.913000,39.7525,132.732
22.914000,39.7194,132.823
22.915000,39.6864,132.913
22.916000,39.6533,133.004
22.917000,39.6202,133.094
22.918000,39.5869,133.185
22.919000,39.5536,133.277
22.920000,39.5203,133.368
22.921000,39.4870,133.459
22.922000,39.4537,133.550
22.923000,39.4204,133.642
22.924000,39.3872,133.733
22.925000,39.3539,133.824
22.926000,39.3206,133.916
22.927000,39.2873,134.007
22.928000,39.2540,134.098
22.929000,39.2204,134.190
22.930000,39.1869,134.283
22.931000,39.1534,134.375
22.932000,39.1199,134.467
22.933000,39.0864,134.559
22.934000,39.0528,134.651
22.935000,39.0193,134.743
22.936000,38.9858,134.835
22.937000,38.9523,134.927
22.938000,38.9188,135.020
22.939000,38.8852,135.112
22.940000,38.8514,135.205
22.941000,38.8177,135.298
22.942000,38.7839,135.391
22.943000,38.7502,135.484
22.944000,38.7164,135.577
22.945000,38.6827,135.670
22.946000,38.6489,135.763
22.947000,38.6152,135.856
22.948000,38.5814,135.949
22.949000,38.5477,136.042
22.950000,38.5138,136.135
22.951000,38.4798,136.229
22.952000,38.4459,136.323
22.953000,38.4119,136.417
22.954000,38.3779,136.511
22.955000,38.3439,136.605
22.956000,38.3099,136.699
22.957000,38.2759,136.793
22.958000,38.2419,136.886
22.959000,38.2080,136.980
22.960000,38.1740,137.074
22.961000,38.1398,137.169
22.962000,38.1056,137.264
22.963000,38.0713,137.358
22.964000,38.0371,137.453
22.965000,38.0029,137.548
22.966000,37.9687,137.643
22.967000,37.9345,137.737
22.968000,37.9002,137.832
22.969000,37.8660,137.927
22.970000,37.8318,138.022
22.971000,37.7975,138.117
22.972000,37.7630,138.212
22.973000,37.7286,138.308
22.974000,37.6941,138.404
22.975000,37.6596,138.499
22.976000,37.6252,138.595
22.977000,37.5907,138.691
22.978000,37.5562,138.787
22.979000,37.5217,138.882
22.980000,37.4873,138.978
22.981000,37.4528,139.074
22.982000,37.4181,139.170
22.983000,37.3834,139.267
22.984000,37.3487,139.363
22.985000,37.3140,139.460
22.986000,37.2793,139.556
22.987000,37.2446,139.653
22.988000,37.2098,139.750
22.989000,37.1751,139.846
22.990000,37.1404,139.943
22.991000,37.1057,140.039
22.992000,37.0709,140.136
22.993000,37.0359,140.234
22.994000,37.0009,140.332
22.995000,36.9660,140.429
22.996000,36.9310,140.527
22.997000,36.8960,140.624
22.998000,36.8610,140.722
22.999000,36.8261,140.819
23.000000,36.7911,140.917
23.001000,36.7561,141.014
23.002000,36.7211,141.112
23.003000,36.6859,141.211
23.004000,36.6507,141.309
23.005000,36.6154,141.408
23.006000,36.5802,141.506
23.007000,36.5450,141.605
23.008000,36.5097,141.703
23.009000,36.4745,141.802
23.010000,36.4393,141.900
23.011000,36.4041,141.999
23.012000,36.3688,142.097
23.013000,36.3333,142.197
23.014000,36.2978,142.296
23.015000,36.2623,142.396
23.016000,36.2269,142.495
23.017000,36.1914,142.595
23.018000,36.1559,142.694
23.019000,36.1204,142.794
23.020000,36.0849,142.893
23.021000,36.0494,142.992
23.022000,36.0139,143.092
23.023000,35.9782,143.192
23.024000,35.9424,143.293
23.025000,35.9066,143.393
23.026000,35.8709,143.494
23.027000,35.8351,143.594
23.028000,35.7994,143.695
23.029000,35.7636,143.795
23.030000,35.7278,143.896
23.031000,35.6921,143.996
23.032000,35.6563,144.097
23.033000,35.6203,144.198
23.034000,35.5842,144.300
23.035000,35.5482,144.401
23.036000,35.5122,144.502
23.037000,35.4761,144.604
23.038000,35.4401,144.705
23.039000,35.4041,144.807
23.040000,35.3681,144.908
23.041000,35.3320,145.010
23.042000,35.2959,145.112
23.043000,35.2596,145.214
23.044000,35.2233,145.317
23.045000,35.1870,145.419
23.046000,35.1507,145.521
23.047000,35.1144,145.624
23.048000,35.0781,145.726
23.049000,35.0418,145.829
23.050000,35.0054,145.931
23.051000,34.9691,146.034
23.052000,34.9327,146.137
23.053000,34.8961,146.240
23.054000,34.8595,146.344
23.055000,34.8229,146.448
23.056000,34.7863,146.551
23.057000,34.7497,146.655
23.058000,34.7131,146.758
23.059000,34.6765,146.862
23.060000,34.6399,146.965
23.061000,34.6033,147.069
23.062000,34.5665,147.173
23.063000,34.5296,147.278
23.064000,34.4927,147.382
23.065000,34.4558,147.487
23.066000,34.4190,147.592
23.067000,34.3821,147.696
23.068000,34.3452,147.801
23.069000,34.3083,147.905
23.070000,34.2714,148.010
23.071000,34.2345,148.115
23.072000,34.1973,148.220
23.073000,34.1601,148.326
23.074000,34.1229,148.432
23.075000,34.0857,148.537
23.076000,34.0486,148.643
23.077000,34.0114,148.749
23.078000,33.9742,148.854
23.079000,33.9370,148.960
23.080000,33.8998,149.066
23.081000,33.8624,149.172
23.082000,33.8249,149.279
23.083000,33.7874,149.386
23.084000,33.7500,149.493
23.085000,33.7125,149.600
23.086000,33.6750,149.706
23.087000,33.6375,149.813
23.088000,33.6000,149.920
23.089000,33.5625,150.027
23.090000,33.5249,150.134
23.091000,33.4871,150.242
23.092000,33.4493,150.350
23.093000,33.4115,150.458
23.094000,33.3738,150.565
23.095000,33.3360,150.673
23.096000,33.2982,150.781
23.097000,33.2604,150.889
23.098000,33.2226,150.997
23.099000,33.1833,151.105
23.100000,33.1348,151.214
23.101000,33.0862,151.324
23.102000,33.0377,151.433
23.103000,32.9892,151.542
23.104000,32.9406,151.651
23.105000,32.8921,151.760
23.106000,32.8436,151.869
23.107000,32.7950,151.979
23.108000,32.7465,152.088
