time,train_id,phase,act,speed_limit,current_speed,dist_to_next_station,delay,current_gradient,next_limit_info,next_gradient_info,w_surv,w_conf,w_comp,reason
6150.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,92.19,1352.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,現在は制限速度下で平坦区間を惰行中、遅延なしで安全リスク低く快適走行が重要。省エネは既に最適だが維持を促す。
6180.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,86.85,587.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在は制限速度を大きく下回り遅延もなし、平坦区間で安定走行中。安全リスクは低く快適性を重視しつつ、エネルギー効率も適度に考慮する。したがってSurvivalは低め、Confidenceは高め、Competenceは中程度に設定する。
6210.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,35.13,2137.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.7,現在速度は制限の大幅下回りで超速リスクは低く、安全重視は低め。減速中で回生ブレーキ活用の余地があり、エネルギー効率を重視すべき。乗客の快適性も保ちつつ滑らかな減速が望まれる。
6270.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,76.8,1844.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.5,現在は制限速度100km/hに対し76.8km/hで走行、次駅まで1844m、加速中。勾配0‰、遅延0秒、前方制限なし。安全リスクは低く、乗り心地とエネルギー効率を優先すべき。
6300.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,85.93,1085.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.6,現在は制限速度を大きく下回り平坦勾配・遅延なしで安全リスクは低い。快適な巡航が可能だが加速でエネルギー消費が増えるため、Survivalは低め(0.2)、Confidenceは中程度(0.5)、Competenceはやや高め(0.6)に設定する。
6330.0,T1,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,100.0,95.53,319.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.85,0.4,0.6,駅手前で減速すべきだが加速中で速度が上限に近く、停止安全が最重要。回生ブレーキ活用で省エネも必要だが、乗り心地は次点。
6390.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,17.6,2586.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は駅出発直後の加速フェーズで、速度は制限の約18%にとどまり、勾配・遅延もなく安全リスクは極めて低い。乗客の快適性を優先しつつ、エネルギー効率も適度に考慮する。
6420.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,92.19,2052.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.4,速度は制限以下で遅延なし、勾配平坦のため安全リスク低。惰行で加減速少なく快適性を重視し、エネルギーは回生余地あり。したがってSurvivalは低め(0.2)、Confidenceは中程度(0.5)、Competenceはやや高め(0.4)に設定。
6450.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,86.85,1287.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度を下回り遅延なし、勾配平坦で前方列車もなし。安全リスク低く快適走行を重視し、エネルギー回生は適度に考慮する。したがってSurvivalは低め、Confidenceは高め、Competenceは中程度に設定する。
6480.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,89.13,525.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.6,速度は制限の約90%で安全余裕があり、平坦区間の加速中なので安全リスクは低い。乗り心地とエネルギー効率を同時に高めるため、ConfidenceとCompetenceにやや高めの重みを設定する。
6510.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,26.73,9999.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在は速度が制限の約1/4で平坦区間の減速中で遅延なし。安全リスクは低く快適性と回生エネルギー回収を重視すべき。したがってSurvivalは低め、Confidenceを高く、Competenceは中程度に設定する。
6570.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,80.0,80.0,811.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.5,0.4,制限速度ちょうどで遅延なし、平坦区間の巡航中。安全リスクは低めだが超過防止でSurvivalをやや高く、加速が続くため快適性を重視しConfidenceを中程度、エネルギー消費は増えるが回生機会少ないのでCompetenceは低めに設定する。
6600.0,T1,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,80.0,74.59,210.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.5,0.7,速度は制限内で遅延なしだが、駅手前400m以内の減速フェーズに入り、早期の回生ブレーキが期待できる。安全は確保しつつ、乗り心地の滑らかさとエネルギー回収を重視する。
6660.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,90.0,24.0,1375.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.8,駅出発直後で速度は制限の約1/4、遅延なし・勾配平坦のため安全リスクは低く、乗客の快適性を保ちつつエネルギー効率を高める必要がある。したがってSurvivalは低め、Confidenceは中程度、Competenceは高めに設定する。
6690.0,T1,巡航フェーズ（駅間走行中）,惰行中,90.0,75.56,832.8,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.3,現在は制限速度を大きく下回り勾配も平坦で安全リスクは低い。惰行により加減速が少なく乗り心地は良好だが、エネルギー回生の余地は限定的なので、Survivalを低め、Confidenceを中程度、Competenceをやや低く設定する。
6720.0,T1,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,90.0,76.44,148.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.85,0.35,0.65,駅手前で減速すべきだが加速中で速度は制限内。安全確保が最優先で、滑らかな減速と回生ブレーキ活用も重要。遅延なしでエネルギー効率を上げつつ乗客快適性を保つ必要がある。
6780.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,35.2,1846.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.6,制限速度から遠く、平坦勾配で安全リスクは低い。乗客の快適性とエネルギー効率を重視し、Survivalは低め、ConfidenceとCompetenceを高めに設定する。
6810.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,87.53,1218.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.5,0.3,現在は制限速度以下で平坦区間を加速中。安全リスクは低いが速度超過防止のためSurvivalをやや高め、乗り心地とエネルギー消費のバランスを取るためConfidenceを中程度、加速によるエネルギーコストが大きいのでCompetenceは低めに設定する。
6840.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,97.13,451.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.8,0.5,速度が制限限界に近く安全リスクは低いが、超過防止のためSurvivalをやや高めに設定。巡航フェーズで加速が続くため乗り心地を保つConfidenceを最優先し、エネルギー消費は加速中のためCompetenceは中程度に設定。
6870.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,13.13,2100.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.5,現在速度は制限の13%で安全リスクは低く、遅延もなし。減速中だが急ブレーキは不要で乗り心地を重視すべき。エネルギー回生の余地はあるが優先度は中程度。前方列車なしで安全余裕が大きく、エネルギー効率は中程度に設定。
6930.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,94.4,1713.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.7,0.5,0.4,速度が制限値に近く超過リスクは低いが安全確保が必要。加速中で乗り心地を保ちつつエネルギー消費は抑制したい。
6960.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,97.96,941.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,速度は制限内で安定し、遅延や勾配もなく安全リスクは低い。快適な巡航とエネルギー回収を重視する。
6990.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,86.97,173.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.4,0.8,駅前減速で速度は制限内だが停止精度が必要。回生ブレーキで省エネを重視し、快適性は中程度に設定。
7050.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,35.2,2546.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,現在は加速フェーズで速度は制限の30%程度、勾配平坦・遅延なしのため安全リスクは低く、乗り心地とエネルギー効率を重視し、適度な加速と回生ブレーキ活用を促す。この状況では安全重視は最低限に抑え、効率と快適性を高めるバランスが最適。
7080.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,87.53,1918.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,速度は制限の15%下回り安全リスク低く、快適性確保が重要。エネルギーは加速中で無駄があるため効率も考慮。したがってSurvivalは低め、Confidenceは高め、Competenceは中程度に設定する。
7110.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,97.13,1151.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.6,速度は制限内で遅延なし、勾配も平坦なため安全リスク低。加速中で乗り心地を保ちつつエネルギー効率を意識し、Survivalを低め、ConfidenceとCompetenceを中程度に設定。
7140.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,100.0,95.99,378.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.7,0.6,速度は制限内で遅延なし、減速フェーズで駅へ向かうため安全リスクは低いが乗り心地とエネルギー回生を重視し、Survivalは中程度、ConfidenceとCompetenceを高める。
7200.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,80.0,3.2,1099.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.8,現在速度は制限の5%程度で安全リスクは低く、加速フェーズのため速度超過は懸念なし。エネルギー効率を高めつつ乗り心地も維持すべきなのでSurvivalは低め、ConfidenceとCompetenceを高く設定する。
7230.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,72.04,695.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.8,0.5,現在は制限速度80km/h未満の72km/hで惰行中、遅延0秒・勾配0‰と平坦区間のため安全リスクは低いが、乗客の快適性とエネルギー回生を最大化すべきである。
7260.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,80.0,73.53,92.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.5,0.7,現在速度は制限以下で遅延なし、平坦区間の減速中で安全リスクは低いが乗客快適性を保ちつつ回生ブレーキでエネルギー回収を促す必要があるため、Survivalを中程度(0.6)、Confidenceをやや高め(0.5)、Competenceを高めに(0.7)に設定する。
7320.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,90.0,41.6,1324.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.7,現在は駅出発直後の加速段階で速度は制限の半分以下、遅延なし・勾配平坦のため安全リスクは低く、乗り心地とエネルギー効率を重視する。
7350.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,90.0,90.0,707.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.7,0.5,0.6,速度は制限限界で平坦区間、遅延なし。安全リスクは低く、快適性と省エネのバランスが重要で、加速中のエネルギー消費と乗客の乗り心地を考慮し、重みを調整する。したがって適切に設定する。
7380.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,90.0,61.64,38.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.8,0.3,現在は制限速度以下の平坦区間で遅延なしの減速フェーズ。安全リスクは低く、正確な駅停車と乗客快適性が重要。一方回生機会は短距離で限定的なため、Survivalは中程度、Confidenceを高く、Competenceは低めに設定する。
7440.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,52.8,1779.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.6,加速フェーズで速度は制限の半分以下、リスク低くSurvivalは低め。乗客快適性とエネルギー効率を重視し、ConfidenceとCompetenceを高め、滑らかな加速と省エネを促す。
7470.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,96.97,1072.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,速度は制限内で遅延なし、平坦区間の惰行のため安全リスクは低い。乗客の快適性を保つためConfidenceを高く設定し、エネルギー消費は現状で最適なのでCompetenceは中程度にする。
7500.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,100.0,91.27,304.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.5,速度は制限以下で遅延なし、勾配平坦の減速区間のため安全リスクは低く、乗り心地の維持と回生ブレーキによるエネルギー回収が重要である。したがってSurvivalは低め、ConfidenceとCompetenceをバランスよく高める。
7560.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,16.0,2088.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,現在は駅出発直後の加速段階で速度は制限の1/6程度、勾配も平坦、遅延なし。安全リスクは低くSurvivalを低めに設定し、快適な加速とエネルギー効率を重視してConfidenceとCompetenceを高める。
7590.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,93.12,1565.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.8,0.5,現在は制限速度を下回り平坦区間で惰行中、速度超過リスクは低く安全重視は抑える。一方巡航で乗り心地が重要で、急加減速を避けるためConfidenceを高く設定。エネルギーは既に低消費状態だが、余裕があるので適度なCompetenceを維持。
7620.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,87.71,799.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度を大きく下回り遅延もなく、平坦区間で惰行中のため安全リスクは低い。快適性を最優先しつつ、エネルギー回生の余地があるのでCompetenceは中程度に設定する。
7650.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,68.57,54.8,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.5,0.5,速度は制限以下で遅延なし、駅手前の減速中なので安全リスクは低いが正確停止が必要。乗客の快適性と回生ブレーキでのエネルギー回収を重視し、Survivalをやや高め(0.6)、ConfidenceとCompetenceを同等の0.5に設定する。
7710.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,52.8,2479.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,現在は加速フェーズで速度は制限の半分以下、勾配も平坦のため安全リスクは低い。乗客快適性とエネルギー効率をバランスさせる必要がある。したがってSurvivalは低め(0.2)、Confidenceは中程度(0.5)、Competenceはやや高め(0.7)に設定する。
7740.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,96.97,1772.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.7,0.5,速度は制限内で遅延なし、勾配も平坦なため安全リスクは低くSurvivalを低めに設定。乗り心地重視でConfidenceを高くし、エネルギー効率は普通程度でCompetenceは中程度にする。
7770.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,91.27,1004.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.8,0.6,現在は制限速度100km/hを下回り惰行で走行、遅延0秒・勾配0‰で安全リスクは低い。乗客の快適性を最優先しつつ、エネルギー消費抑制も重要。回生ブレーキの活用余地は小さいが、無駄な加速は避けてエネルギー効率を保つ。
7800.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,100.0,86.0,240.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.8,0.7,速度は制限以下で遅延なし、減速フェーズのため安全リスクは低いが停止精度が必要。乗り心地と回生ブレーキ活用を重視し、Survivalを中程度、ConfidenceとCompetenceを高める。
7860.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,80.0,20.8,1081.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.8,現在は駅出発直後の加速段階で速度は制限の4分の1程度、勾配も平坦、遅延なし。安全リスクは低く、乗客の快適性とエネルギー効率を重視すべきです。したがってSurvivalは低めに、Confidenceは中程度、Competenceは高めに設定します。
7890.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,64.99,590.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度を大きく下回り勾配も平坦で遅延なし。安全リスクは低く快適走行が優先でき、回生機会は少ないためエネルギー回収の余地は小さいが乗客の快適性を最大化すべき。したがってSurvivalを低め(0.2)、Confidenceを高め(0.8)にし、Competenceはやや高め(0.5)に設定する。
7920.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,80.0,51.53,1496.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.3,0.6,速度は制限以下で遅延なし、平坦区間の減速は安全リスク低いが回生ブレーキで省エネが期待できる。乗り心地は急ブレーキで低下するため中程度に設定。
7980.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,90.0,59.2,1247.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.4,現在は駅発車直後の加速段階で速度は制限の約⅔、遅延なし・勾配平坦のため安全リスクは低く、乗客の快適な加速を保ちつつエネルギー消費を抑えるバランスが重要。
8010.0,T1,巡航フェーズ（駅間走行中）,惰行中,90.0,80.8,577.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度以下で遅延0秒、平坦区間の惰行中のため安全リスクは低く、乗客の快適性とエネルギー回収を重視すべきです。よってSurvivalを低め、ConfidenceとCompetenceを高めに設定します。
8040.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,90.0,43.24,1959.8,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,現在速度は制限の半分以下で安全リスクは低く、減速中の回生ブレーキでエネルギー回収が期待できる。乗客の快適性を保つために滑らかな制御を重視し、Survivalは低め、ConfidenceとCompetenceを高く設定する。
8100.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,70.4,1684.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,現在は制限速度から十分離れ、勾配も平坦で遅延なし。安全リスクは低く、快適な加速とエネルギー効率をバランスさせる必要がある。したがってSurvivalは低め、Confidenceを高め、Competenceは中程度に設定する。
8130.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,86.85,932.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.4,現在は制限速度を大きく下回り、勾配も平坦で安全リスクは低い。乗り心地の維持を優先しつつ、エネルギー消費を抑えるために適度な省エネを促す。この状態では安全重視は低めに、快適性と省エネのバランスを取る。
8160.0,T1,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,100.0,89.13,170.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.9,0.2,0.7,駅手前で加速が続き停止距離不足の危険があるため安全重視でSurvivalを高く設定し、回生ブレーキ活用でCompetenceも上げ、急減速は不可避なのでConfidenceは低めにする。
8220.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,33.6,2051.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.7,現在は駅出発直後の加速で速度は制限の30%程度、勾配平坦、遅延なし。安全リスク低くSurvivalは低め、乗客快適性とエネルギー効率を重視しConfidenceとCompetenceを高く設定する。
8250.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,85.93,1430.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,速度は制限以下で遅延なし、勾配平坦のため安全リスクは低く、急ブレーキ不要。快適な加速を維持しつつエネルギー消費を抑えるべき。したがってSurvivalは低め、Confidenceを高め、Competenceは中程度に設定する。
8280.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,95.53,664.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.8,0.5,速度が制限値に近く安全リスクは低いが、現在は力行中で加速が続くため過度な加速はエネルギー効率を下げる。快適走行とエネルギー抑制を両立させる必要があるため、Survivalを0.6、Confidenceを0.8、Competenceを0.5に設定する。総合的にバランスを取る。
8310.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,46.57,2666.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.6,現在速度は制限の半分以下で安全リスクは低く、減速中の回生ブレーキで省エネ効果が期待でき、乗客の快適性を保つことが重要です。したがってSurvivalは低め、ConfidenceとCompetenceを高めに設定します。
8370.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,70.4,2384.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,速度は制限以下で遅延なし、平坦区間の加速なので安全リスク低。乗り心地とエネルギー効率をバランスさせるため、Confidenceを高め、SurvivalとCompetenceは中程度に設定。
8400.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,86.85,1632.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度以下で遅延なし、平坦区間の惰行のため安全リスク低く快適性を重視し、エネルギーは既に最適なので効率は中程度に設定する。
8430.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,89.13,870.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.4,0.3,"現在は制限速度を大きく下回り、勾配も平坦で遅延もなし。安全リスクは低く、加速は許容できるが乗り心地のジャーク抑制とエネルギー効率をバランスさせる必要があるため、Survivalを低め(0.3)、ConfidenceとCompetenceを同程度に高め(0.4,0.3)に設定する。"
8460.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,77.13,111.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.4,0.8,速度は制限以下で遅延なし、危険度低。減速中で回生ブレーキ活用の余地大。急ブレーキで乗り心地低下は許容。Survival低(0.3)、Confidence中(0.4)、Competence高(0.8)に設定。
8520.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,80.0,38.4,1036.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.8,現在は駅出発直後の加速段階で速度は制限の半分以下、遅延なし・勾配平坦のため安全リスクは低く、乗客の快適性を保ちつつエネルギー効率的に加速することが重要。したがってSurvivalは低め、Confidenceは中程度、Competenceは高めに設定する。
8550.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,79.23,478.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.4,現在は制限速度未満で平坦区間を惰行中、遅延なしで安全リスク低く、乗り心地と省エネをバランスさせるためSurvival低め、ConfidenceとCompetenceを中程度に設定する。
8580.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,80.0,33.13,1434.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.5,現在は制限速度から大きく離れ、勾配も平坦で遅延なし。安全リスクは低く、乗り心地を保つため加速のジャーク抑制を重視し、エネルギー無駄を防ぐ程度の効率も考慮する。現在の加速は適度に保ち、過剰なエネルギー消費を抑える。
8640.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,90.0,76.8,1144.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,速度は制限の約85%で安全余裕が大きく、遅延なしの巡航中。乗り心地重視でConfidenceを高め、エネルギーは加速で消費するためCompetenceは中程度、Survivalは低めに設定。
8670.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,90.0,79.64,458.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.5,0.6,現在速度は制限速度以下で安全余裕が大きく、勾配も平坦なため安全リスクは低い。加速中であるが乗客の快適性とエネルギー効率を同時に高める必要があるため、Survivalは中程度、ConfidenceとCompetenceをバランス良く設定する。
8700.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,90.0,21.24,1910.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.5,速度は制限以下で遅延なし、安全リスク低いためSurvivalは低め。減速中のジャーク抑制と乗客快適性を重視しConfidenceを高く設定。回生ブレーキ活用の余地があるためCompetenceも中程度に設定。
8760.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,88.0,1563.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,速度は制限以下で遅延なし、平坦区間の加速なので安全リスクは低く、快適性と省エネを重視。ジャーク抑制のためConfidenceを高め、エネルギー効率を保つためCompetenceも適度に設定し、Survivalは中程度にする。
8790.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,97.13,796.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.5,0.5,現在は速度が制限限界に近く、加速中で超過リスクは低いが安全確保が必要。乗り心地は平坦区間で重要、エネルギーは加速で消費増大するためバランス的にSurvival0.6、Confidence0.5、Competence0.5と設定する。
8820.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,67.13,51.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.7,0.5,速度は制限以下で減速中、リスク低く安全は中程度。乗り心地維持と回生活用を重視。
8880.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,51.2,1986.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.7,加速フェーズで速度は制限の半分以下、遅延なし。安全リスク低く快適性と省エネをバランス重視。
8910.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,97.96,1286.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.7,0.4,速度は制限限界付近だが超過はなく、勾配も平坦で遅延もなし。安全は確保しつつ快適走行を重視し、エネルギー効率は適度に考慮する。
8940.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,92.19,517.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.8,0.5,現在は制限速度以下で遅延なし、勾配も平坦な巡航惰行中。安全リスク低く快適性を重視し、エネルギー節約は適度に評価する。したがってSurvivalは低め、Confidenceは高め、Competenceは中程度に設定する。
8970.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,24.57,2612.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.6,現在速度は制限の約1/4で安全リスクは低く、遅延もなし。減速中だが平坦区間で回生ブレーキ活用の余地があり、乗客快適性を保つためにジャーク抑制を重視すべきです。今後の加速余地が大きく、エネルギー回収と乗客快適性のバランスが重要です。
9030.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,88.0,2263.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,速度は制限以下で遅延なし、平坦区間の加速中のため安全リスク低。乗り心地とエネルギー効率を重視し、Survivalは中程度、ConfidenceとCompetenceをやや高く設定。
9060.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,97.13,1496.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.7,0.4,0.5,速度が制限値に近く超過リスクは低いが安全確保が必要。快適な加速を維持しつつエネルギー効率も重視する。
9090.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,95.99,724.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,現在は制限速度未満で平坦区間を惰行中、遅延なしで安全リスクは低く、乗り心地重視と省エネ効果を期待できるため、Survivalを低め、ConfidenceとCompetenceを高めに設定する。特に急加減速や勾配変化が無く、エネルギー回生の余地は限定的だが、快適走行を維持したい。
