time,train_id,phase,act,speed_limit,current_speed,dist_to_next_station,delay,current_gradient,next_limit_info,next_gradient_info,w_surv,w_conf,w_comp,reason
8100.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,6.4,2198.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.8,現在は駅出発直後の加速段階で速度は制限の大幅下回り、勾配も平坦なため安全リスクは低い。乗客の快適性とエネルギー効率を高めるため、ConfidenceとCompetenceを高く設定する。
8130.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,98.98,1745.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,制限速度下回りで勾配も平坦、遅延なしの巡航中。安全リスクは低く、乗客の快適性を最優先しつつ、回生ブレーキ活用の余地は限定的なためエネルギー効率は中程度に設定する。
8160.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,93.12,975.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.8,0.4,巡航中で速度は制限限界に近く、遅延なし。安全リスクは低いが速度超過防止が必要。乗り心地重視で急加減速は避け、回生余地は小さい。次駅まで975mあり、余裕があるため速度維持とエネルギー効率のバランスを取る。
8190.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,100.0,87.71,209.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.7,速度は制限以下で遅延なし、減速フェーズのため安全リスク低くSurvivalを低めに設定。乗り心地維持と回生ブレーキ活用が重要なのでConfidenceとCompetenceを高める。
8250.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,28.8,2264.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.8,現在は駅発車直後の加速段階で速度は制限の30%程度、勾配も平坦で安全リスクは低い。乗客の快適性とエネルギー効率を重視し、Survivalは最小、ConfidenceとCompetenceを高める。
8280.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,86.0,1665.8,0.0,0.0,この先制限速度なし,165m先に上り勾配10.0‰あり,0.6,0.7,0.5,現在は制限速度以下で平坦区間、遅延なし。上り勾配が近くエネルギー回生の余地あり。安全は確保できるが快適性と省エネを重視。
8310.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,99.18,900.4,0.0,10.0,この先制限速度なし,この先目立った勾配なし,0.7,0.5,0.4,速度が制限値に接近し下り勾配で超過リスクはあるが、遅延なしで安全余裕が残る。快適性を保ちつつエネルギー効率も考慮し、Survivalをやや高め、ConfidenceとCompetenceをバランス良く設定する。
8340.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,83.13,136.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.5,0.4,現在速度は制限以下で遅延なし、駅へ減速中のため安全リスクは低いが停止必須。乗り心地を保ちつつ回生ブレーキでエネルギー回収を促す必要がある。したがってSurvivalは0.6、Confidenceは0.5、Competenceは0.4に設定する。
8400.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,36.8,2141.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,現在は駅出発直後の加速段階で速度は制限の3割程度、勾配平坦・遅延なし。安全リスクは低く、快適な加速とエネルギー効率を重視すべき。
8430.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,89.13,1506.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,現在は制限速度を大きく下回り勾配も平坦で安全リスク低く、快適走行が重要。エネルギー効率を上げつつ加速を続けるためCompetenceを高め、Survivalは低めに設定する。
8460.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,98.73,737.5,0.0,0.0,この先制限速度なし,437m先に上り勾配20.0‰あり,0.85,0.3,0.6,速度が制限限界に近く加速中で超過リスク大。安全を最優先しつつ、上り勾配でのエネルギー回復機会を考慮し、快適性はやや抑える。今後の上りでブレーキ回生が期待できるため効率も重視する。
8490.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,59.2,14.9,0.0,20.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,速度は制限以下で遅延なし、安全リスク低。減速中の乗り心地重視し、回生活用も適度に。
8550.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,59.2,1647.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,現在は制限速度から十分離れ、勾配も平坦で安全リスク低。乗客快適性とエネルギー効率を重視し、加速の滑らかさを優先する。したがってSurvivalは低め、ConfidenceとCompetenceを中程度に設定する。
8580.0,T1,巡航フェーズ（駅間走行中）,惰行中,65.0,50.8,1081.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.5,現在は制限速度を大きく下回り勾配も平坦で遅延なし。安全リスクは低く、快適な巡航を維持しつつエネルギー回生の余地があるため、Survivalを低め、Confidenceを高め、Competenceは中程度に設定する。
8610.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,59.8,599.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,速度は制限の約60%で安全余裕が大きく、遅延なし。乗客快適性を重視し、エネルギー効率は適度に考慮。
8640.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,43.79,1861.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.5,速度は制限の半分以下で遅延なし、平坦区間のため安全リスクは低い。減速中の回生でエネルギー回収を促し、乗客の快適性を保つ必要がある。したがってSurvival0.2、Confidence0.6、Competence0.5と設定する。
8700.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,95.0,70.4,1584.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.7,現在は制限速度95km/hに対し70.4km/hと十分余裕があり、勾配0‰、遅延0秒で安全リスクは低い。したがってSurvivalは低めに抑え、乗客の快適性とエネルギー効率を高めるためにConfidenceとCompetenceを高める。
8730.0,T1,巡航フェーズ（駅間走行中）,惰行中,95.0,81.1,865.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,1.0,1.0,1.0,エラー発生: Expecting value: line 5 column 13 (char 149)
8760.0,T1,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,95.0,82.75,143.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.6,0.5,速度は制限内で遅延なし、平坦区間の減速フェーズのため安全リスクは低いが、駅止まりの正確な停止と乗客快適性が重要。回生ブレーキでエネルギー回収も期待できる。
8820.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,35.2,2146.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.4,0.8,現在は加速フェーズで速度は制限の30%程度、勾配平坦・遅延なしのため安全リスクは低く、乗り心地は普通に保ちつつエネルギー効率的な加速を促す必要がある。
8850.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,87.53,1518.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,現在は制限速度を下回り平坦区間で加速中、遅延なしで安全リスクは低く、乗客の快適性とエネルギー効率を高めることが重要です。
8880.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,97.13,751.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.7,0.5,0.5,現在は制限速度に僅かに近く、遅延なしで巡航中。安全リスクは低いが超過防止のためSurvivalをやや高め、加速中の乗り心地と効率を考慮しConfidenceとCompetenceは中程度に設定する。
8910.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,59.93,18.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.5,0.6,現在は制限速度を大幅に下回り安全リスクは低いが、駅停車の正確な停止と回生ブレーキによるエネルギー回収が重要である。乗り心地を保ちつつ効率を高めるため、Survivalを中程度、ConfidenceとCompetenceをやや高めに設定する。
8970.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,57.6,2156.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.8,現在は駅出発直後の加速フェーズで速度は制限の約半分、遅延なし・勾配平坦のため安全リスクは低く、乗り心地とエネルギー効率を重視すべきです。Survival低、Confidence中、Competence高と設定します。
9000.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,93.43,1433.3,0.0,10.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在速度は制限以下で遅延なし、下り勾配により加速リスクは低い。安全リスクは小さいが、乗客快適性を保つために平滑走行を重視し、エネルギー回生の余地もあるため省エネも考慮する。したがってSurvivalは低め、Confidenceは高め、Competenceは中程度に設定する。
9030.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,84.33,669.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度を大きく下回り勾配も平坦で遅延なし、危険度低く安全重視は低め。快適な巡航が続くため快適性を高く設定し、エネルギー効率は既に最適に近いが若干の回生余地あり。
9060.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,47.13,2273.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,現在速度は制限の半分以下で遅延もなく平坦路上。安全リスクは低く、減速中の回生ブレーキ活用と乗客快適性を重視し、Survivalを低め(0.3)、Confidenceを高め(0.6)、Competenceを中程度(0.5)に設定する。
9120.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,65.6,2013.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,現在速度は制限の約66%で安全余裕が大きく、遅延もなし。快適な巡航が可能なため快適性を重視し、エネルギー効率向上のため効率性をやや高く設定し、安全性は低めに設定する。また、先行列車の影響もなくエネルギー回収の機会が少ないため、効率性をやや高めに設定する。
9150.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,89.47,1269.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度以下で平坦区間を惰行中、遅延なしで安全リスク低く、乗り心地と省エネを重視するためSurvivalを低め、Confidenceを高く、Competenceは中程度に設定する。
9180.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,84.33,506.7,0.0,0.0,この先制限速度なし,206m先に上り勾配20.0‰あり,0.6,0.7,0.5,現在は制限速度以下で平坦区間、遅延なし。上り勾配が近くなるため安全は確保しつつ快適走行とエネルギー回生を重視し、Survivalを中程度、Confidenceを高め、Competenceをやや高めに設定する。
9210.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,23.2,9999.0,0.0,20.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,速度は制限の大幅下回りで安全リスクは低く、急ブレーキは快適性を損なうためConfidenceを高く設定し、回生でエネルギー回収を期待できるが過度な重視は不要なのでCompetenceは中程度、Survivalは低めにする。
9270.0,T1,制限速度接近フェーズ（500m以内に制限速度があり、かつ現在速度が制限速度を超えている）,力行（加速）中,100.0,88.0,1463.9,0.0,0.0,163m先に制限速度65.0km/hあり,この先目立った勾配なし,0.88,0.32,0.74,制限速度100km/h未満だが163m先に65km/h区間があり、減速が必須。安全確保を最優先しつつ、回生ブレーキでエネルギー回収と乗り心地の滑らかさをバランスさせる。
9300.0,T1,巡航フェーズ（駅間走行中）,惰行中,65.0,61.48,934.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度65km/h未満で61.5km/hの惰行走行、遅延0秒、勾配・前方制限なし。安全リスクは低く、乗り心地は滑らかでジャークがほぼ無いためConfidenceを高く設定し、エネルギーは慣性走行で消費が少ないが回生余地も限定的なのでCompetenceは中程度、Survivalは最小限に抑える。
9330.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,88.6,414.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.5,速度は制限の約88%で安全余裕が大きく、遅延なし。快適な加速を維持しつつエネルギー効率も考慮し、Survival低め、Confidence高め、Competenceは中程度に設定。
9390.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,95.0,3.2,1799.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.4,0.8,現在は駅発車直後の加速段階で速度は制限の遠く、勾配も平坦なため安全リスクは低く、Survivalは低めに設定。乗客の快適性を保ちつつ効率的に加速する必要があるのでCompetenceを高く、Confidenceは中程度に設定。
9420.0,T1,巡航フェーズ（駅間走行中）,惰行中,95.0,93.1,1373.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,速度は制限内で遅延なし、平坦区間の惰行のため安全リスク低。乗り心地を重視し快適性を高く設定、エネルギー効率は適度に評価し、Survivalは低め、Confidenceは高め、Competenceは中程度に設定する。
9450.0,T1,巡航フェーズ（駅間走行中）,惰行中,95.0,89.45,645.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,現在は制限速度下で惰行中、遅延なし・勾配平坦のため安全リスクは低く、快適な巡航を優先すべき。エネルギー回生の余地もあるので、Survivalを低め(0.3)、Confidenceを高め(0.6)、Competenceは中程度(0.5)に設定する。
9480.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,95.0,46.75,2281.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在速度は制限の半分以下で勾配も平坦、遅延なしの巡航中に減速しているため安全リスクは低く、乗客の快適性を重視すべきです。一方、回生ブレーキでエネルギー回収の余地があるため効率も適度に考慮します。
9540.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,64.0,2022.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.7,0.5,現在は駅発車直後の加速フェーズで速度は制限の約6割、遅延なし・勾配平坦のため安全リスクは低い。乗客の快適性を保ちつつエネルギー効率も考慮し、Survivalを中程度、Confidenceを高め、Competenceをやや低めに設定する。
9570.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,90.36,1281.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.8,0.6,現在は制限速度以下で遅延なし、平坦区間の惰行中のため安全リスクは低く、乗り心地と省エネを重視すべき。したがってSurvivalは低め、ConfidenceとCompetenceを高めに設定する。
9600.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,85.16,518.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在は制限速度を大きく下回り遅延もなし、平坦区間で惰行中のため安全リスクは低く、乗り心地とエネルギー効率を重視して重みを設定する。したがってSurvivalは低め、Confidenceは高め、Competenceは中程度に設定する。
9630.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,23.93,2313.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.4,0.7,速度が制限以下で遅く、危険は少ないためSurvivalは低め。減速中の乗り心地を保ちつつ、回生ブレーキでエネルギー回収を促すためCompetenceを高く設定し、Confidenceは中程度に。
9690.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,86.4,1976.0,0.0,0.0,この先制限速度なし,476m先に上り勾配10.0‰あり,0.3,0.5,0.7,現在速度は制限以下で遅延なし、安全リスクは低いが上り勾配が近くエネルギー回生の余地がある。快適性を保ちつつ効率を重視し、Survivalを低め、ConfidenceとCompetenceを高める。
9720.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,98.47,1208.4,0.0,10.0,この先制限速度なし,この先目立った勾配なし,0.8,0.5,0.3,速度が制限限界に近く上り勾配で安全余裕あり、遅延なしで快適走行が可能。加速中のためエネルギー効率は二次的とし、Survivalを高め、Comfortを中程度、Competenceを低めに設定する。
9750.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,92.19,434.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.8,0.5,現在は制限速度100km/h未満の92.2km/hで平坦区間を惰行中。安全リスクは低く、乗客の快適性を最大化すべき。省エネ効果は期待できるが、緊急性は低い。
9780.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,11.13,2200.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.5,現在速度は制限の10%以下で安全リスクは低く、減速中のジャーク抑制が乗客快適性に重要。エネルギー回生は可能だが緊急性は低い。次駅まで2.2kmあり、遅延なしで計画通り。したがって安全重視は最小、快適性を高めつつエネルギー回収を適度に促す。
9840.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,94.4,1813.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.7,0.5,速度は制限限界に近く安全リスクは低いが、加速中で乗り心地を保つ必要がある。省エネは重要だが緊急性は低い。
9870.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,97.96,1041.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.7,0.5,速度は制限内で遅延なし、平坦区間の惰行のため安全リスク低く快適性と省エネをバランス重視。
9900.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,100.0,91.55,271.9,0.0,20.0,この先制限速度なし,この先目立った勾配なし,0.9,0.2,0.7,制限速度に近く超過リスクが高く、下り勾配で加速傾向。減速フェーズで回生ブレーキ活用の余地あり。乗客快適性は次駅停車前のため二次的。したがって安全重視でSurvivalを高く、エネルギー効率を促すためCompetenceも高め、急激な加減速は不可避なのでConfidenceは低めに設定する。
9960.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,20.8,1781.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.4,0.6,駅出発直後の加速フェーズで速度は制限の約1/5に留まり、勾配も平坦なため安全リスクは低い。乗客の快適性を保ちつつエネルギー効率的に加速する必要があるので、Survivalを低め、ConfidenceとCompetenceをそれぞれ中程度とやや高めに設定する。
9990.0,T1,巡航フェーズ（駅間走行中）,惰行中,65.0,63.41,1271.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,現在は制限速度未満で平坦区間を惰行中、遅延なし安全リスク低く、乗り心地は滑らか。エネルギー消費も最小化できるためSurvival0.4、Confidence0.6、Competence0.5とする。
10020.0,T1,巡航フェーズ（駅間走行中）,惰行中,65.0,52.07,792.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在は制限速度を大きく下回り、勾配も平坦で安全リスクは低い。惰行で乗り心地は良好なためConfidenceを高め、エネルギーはほぼ消費ゼロだが若干の効率向上余地があるのでCompetenceは中程度に設定する。
10050.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,88.19,176.8,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.3,0.8,駅前減速で速度超過なし。安全は重要だが緊急性低く、回生ブレーキ活用で省エネを重視し、急ブレーキの快適性は二次的に抑える。
10110.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,95.0,32.0,1755.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,現在は駅発車直後の加速段階で速度は制限の30%程度、遅延なし・勾配平坦のため安全リスクは低く、乗り心地とエネルギー効率をバランスさせる必要がある。回生ブレーキの活用はまだ少なく、加速効率を高めつつジャーク抑制が望ましい。
10140.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,95.0,82.75,1160.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.6,速度は制限以下で遅延なし、平坦区間のため安全リスクは低い。快適な加速を保ちつつエネルギー効率を向上させる必要があるため、Survivalは低め(0.3)、Confidenceは中程度(0.5)、Competenceはやや高め(0.6)に設定する。
10170.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,95.0,89.15,434.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.6,0.8,速度は制限下限に遠く安全リスク低く、加速中で快適性確保が重要。エネルギー効率を高めるためCompetenceを高める。
10200.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,95.0,14.35,2203.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,速度は制限の大幅下回りで安全リスク低く、減速中でも急ブレーキ不要。乗客快適性と回生ブレーキでのエネルギー回収を重視し、Survival低め、Confidence高め、Competence中程度に設定する。
10260.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,92.8,1826.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在は制限速度100km/hに対し92.8km/hで走行し、遅延0秒、勾配平坦、前方制限なし。安全リスクは低く、速度超過の懸念は少ないが、乗客の快適性とエネルギー効率の最適化が重要なため、快適性を最優先しつつ効率性も適度に重視し、安全は最低限の重みとする。
10290.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,98.98,1055.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.8,0.5,現在は惰行で速度は制限限界付近だが超過はなく安全リスク低。乗り心地は安定しているためConfidenceを高く、エネルギーは既に最適化済みでCompetenceは中程度に設定。
10320.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,100.0,93.12,284.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.6,0.7,速度は制限内で遅延なし、減速フェーズで惰行中のため安全リスクは低く、乗り心地と回生ブレーキ活用を重視し、Survivalを中程度、ConfidenceとCompetenceを高めに設定する。
10380.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,19.2,2284.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.8,駅出発直後の加速で速度は制限の約5割以下、勾配平坦・遅延なし。安全リスクは低く、エネルギー効率と滑らかな加速が重要なためSurvivalを低く、ConfidenceとCompetenceを高めに設定する。
10410.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,91.27,1739.6,0.0,0.0,この先制限速度なし,239m先に上り勾配10.0‰あり,0.3,0.6,0.5,現在速度は制限以下で遅延なし、勾配は平坦。安全リスクは低く快適走行を重視し、上り勾配でのエネルギー回収を考慮して効率も中程度に設定する。
10440.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,89.58,979.1,0.0,10.0,この先制限速度なし,この先目立った勾配なし,0.5,0.7,0.6,速度は制限下で余裕があり安全リスク低いが、下り勾配でエネルギー回生の余地あり。快適な加速を維持しつつ省エネを促す。遅延は0秒でダイヤ遵守、先行列車なしで速度上昇余地はあるが、過度な加速は避け安全と省エネのバランスを取る。
10470.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,95.13,210.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.9,0.2,0.7,速度は制限限界に近く減速中で安全リスクが最重要。回生ブレーキ活用でエネルギー効率も必要。乗り心地は急ブレーキ不可避で低めに。遅延はなしでダイヤ余裕があるため、快適性は二次的。
10530.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,27.2,2167.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.6,0.4,加速フェーズで速度は制限の30%程度、勾配平坦・遅延なしのため安全リスクは低い。乗客快適性とエネルギー効率をバランスさせる必要がある。
10560.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,86.85,1577.8,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.3,制限速度を大きく下回り遅延なし、平坦区間で安全リスク低いためSurvivalは低め。乗客快適性を保つためConfidenceを高く設定し、エネルギー効率は現状の惰行で十分なのでCompetenceは中程度に。
10590.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,89.13,815.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.6,速度は制限の10%下で安全余裕が大きく、遅延もなし。快適な巡航を維持しつつエネルギー効率を高めるため、Survivalを低め、ConfidenceとCompetenceを中程度に設定する。
10620.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,67.6,67.0,0.0,20.0,この先制限速度なし,この先目立った勾配なし,0.85,0.15,0.6,駅手前で残距離67m、速度67.6km/hと停止が迫るため安全が最優先。回生ブレーキでエネルギー回収が可能だが、急ブレーキは不可避で乗り心地は二次的。
10680.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,49.6,1693.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,現在は加速段階で速度は制限の半分以下、勾配・遅延なし。安全リスクは低く、乗客の快適性とエネルギー効率をバランスさせる必要がある。
10710.0,T1,巡航フェーズ（駅間走行中）,惰行中,65.0,53.69,1125.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在は制限速度65km/hに対し53.7km/hで走行し、勾配0‰、遅延0秒と安全リスクは極めて低い。乗り心地の維持とエネルギー効率向上を優先すべき。
10740.0,T1,巡航フェーズ（駅間走行中）,惰行中,65.0,63.21,650.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.7,0.5,現在は制限速度未満で遅延なし、勾配も平坦な巡航中。安全リスクは低く快適走行を重視し、エネルギー効率は適度に考慮するが、回生ブレーキの余地は少ない。したがってSurvivalは低め、Confidenceは高め、Competenceは中程度に設定する。
10770.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,52.19,1.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.4,速度は制限の半分以下で遅延なし、危険度低くSurvivalは低め。減速中の乗り心地が重要でConfidenceを高く設定し、回生ブレーキの余地は小さいが一定の省エネ効果を期待してCompetenceは中程度にする。
10830.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,95.0,60.8,1639.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.7,0.5,0.3,駅出発直後の加速で速度は制限の約64%に留まり安全リスクは低いが、超過防止のためSurvivalをやや高く設定。加速は比較的滑らかで乗り心地を重視しConfidenceを中程度に。エネルギーは消費が主で回生機会少ないためCompetenceは低めに。
10860.0,T1,巡航フェーズ（駅間走行中）,惰行中,95.0,85.98,935.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.4,制限速度から十分離れ、勾配も平坦で遅延なし。安全リスク低く快適な巡航が可能なためConfidenceを高め、エネルギー効率は現状の惰行で十分なのでCompetenceは中程度、Survivalは最小に設定する。
10890.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,95.0,82.69,210.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.6,0.7,速度は制限以下で遅延なし、駅手前の減速フェーズのため安全リスクは低いが、確実に停止する必要がある。乗客の快適性を維持しつつ、回生ブレーキでエネルギー回収を最大化すべき。
10950.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,25.6,2171.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.1,0.6,0.7,現在は駅出発直後の加速フェーズで、速度は制限の約25%に留まり、勾配・遅延もなく安全リスクは低い。したがって安全重視は最小にし、乗り心地とエネルギー効率を高く評価すべき。
10980.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,87.71,1589.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在は制限速度以下で遅延なし、平坦区間の惰行中のため安全リスクは低く、乗り心地とエネルギー節約を重視し、Survivalを低め、ConfidenceとCompetenceを高める。
11010.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,87.53,828.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,速度は制限以下で遅延なし、平坦区間の加速中のため安全リスクは低くSurvivalを抑え、乗り心地と省エネを重視しConfidenceとCompetenceを高める。
