time,train_id,phase,act,speed_limit,current_speed,dist_to_next_station,delay,current_gradient,next_limit_info,next_gradient_info,w_surv,w_conf,w_comp,reason
4770.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,95.0,91.25,253.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.7,0.5,現在は駅前減速区間で速度は制限内だが停止まで残り250mと安全停止が必要。乗り心地を保ちつつ回生ブレーキでエネルギー回収を促すため、快適性を最優先し、次いで安全性、効率性の順に重みを設定する的に行います。
4830.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,24.0,2075.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,現在は駅発車直後の加速段階で速度は制限の25%程度、勾配も平坦、遅延なし。安全リスクは低く、快適な加速とエネルギー効率を重視すべき。したがってSurvivalは低め0.2、Confidenceは中程度0.5、Competenceは高め0.7に設定する。
4860.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,88.58,1502.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.7,0.5,制限速度を大きく下回り勾配もなく速度超過リスクは低い。惰行で快適性が高く、エネルギー消費は最小だが回生機会は少ないため、快適性を最重視しつつ安全と効率は中程度に設定する。
4890.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,88.58,732.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在は制限速度以下で平坦区間、遅延なしの巡航状態のため安全リスクは低く、乗り心地の維持とエネルギー回生による省エネ効果を最大化すべきです。
4920.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,57.13,12.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,速度は制限以下で遅延なし、減速フェーズで停止が必要。安全リスクは低いが正確停止と回生ブレーキ活用が重要なためSurvival低め、Comfortは滑らかな停止のため中程度、Competenceはエネルギー回収と効率重視で高めに設定。
4980.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,54.4,1971.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.8,0.6,現在は加速フェーズで速度は制限の半分以下、勾配も平坦のため安全リスクは低く、乗り心地を保ちつつエネルギー効率を高めることが重要。したがって安全重視は中程度、快適性は高く、エネルギー効率を意識したバランスの重みを設定する。
5010.0,T1,制限速度接近フェーズ（500m以内に制限速度があり、かつ現在速度が制限速度を超えている）,惰行中,100.0,95.99,1259.5,0.0,0.0,459m先に制限速度75.0km/hあり,この先目立った勾配なし,0.85,0.15,0.6,制限速度96km/hで限界に近く、超過リスクが高く安全が最優先。遅延なしで回生減速の余地があり省エネを促す。前方459mで75km/hへ減速必要、急ブレーキは不可避。乗り心地は二次的。
5040.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,60.96,582.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度を大きく下回り勾配も平坦で安全リスクは低い。乗客の快適性を重視しつつ、エネルギー効率も適度に確保するため、Survivalを低め、Confidenceを高め、Competenceは中程度に設定する。遅延がなく回復運転の必要もないため、安全重みは最小に。
5070.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,75.0,57.54,19.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.3,0.8,速度は制限以下で遅延なし、安全リスク低いためSurvivalは中程度。回生ブレーキでエネルギー回収できるのでCompetenceを高く設定。乗客快適性確保のためConfidenceはやや低め。
5130.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,54.4,1871.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,加速フェーズで速度は制限の半分以下、勾配平坦のため安全リスクは低い。乗客快適性とエネルギー効率を重視し、Survivalは低め、ConfidenceとCompetenceを高めに設定する。
5160.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,95.99,1159.5,0.0,0.0,この先制限速度なし,59m先に下り勾配10.0‰あり,0.6,0.5,0.4,現在速度は制限限界付近だが超過はなく、遅延もなし。巡航中で乗客快適性を重視しつつ、59m先の下り勾配でエネルギー回生の余地があるため、安全は中程度、快適と効率をバランスさせる。最適な重み設定を行う。
5190.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,100.0,94.06,390.3,0.0,0.0,490m先に制限速度75.0km/hあり,この先目立った勾配なし,0.85,0.15,0.6,減速フェーズで速度は制限限界に近く、遅延なし。先行速度低下が必要で回生ブレーキ活用の余地あり。安全を最優先しつつエネルギー回収も重視。
5250.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,75.0,3.2,1799.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.6,現在は駅出発直後の加速段階で速度は制限の大幅下回り、勾配も平坦。安全リスクは低く、乗客の快適な加速とエネルギー回生による省エネを重視すべきです。このためSurvivalは0.2、Confidenceは0.8、Competenceは0.6と設定し、快適さと効率をバランスさせます。
5280.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,65.14,1408.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,速度は制限75km/h以下の65.1km/hで遅延0秒、勾配0‰、前方制限なしの平坦区間の惰行のため安全リスクは低く、乗客快適性とエネルギー回生の余地を最大化すべき。
5310.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,70.2,847.8,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,制限速度未満で遅延なし、平坦区間の惰行中のため安全リスクは低く、快適性と省エネを重視しSurvivalを低め、Confidenceを高め、Competenceは中程度に設定する。
5340.0,T1,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,75.0,74.33,292.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.85,0.3,0.75,現在速度が制限限界に近く、駅手前で加速状態のため超過リスクが高く安全が最重要。減速で回生ブレーキ活用が可能なので効率も重視。乗り心地は安定させる程度で良い。したがってSurvivalを高く、Competenceも高め、Confidenceは低めに設定する。
5400.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,95.0,4.8,2399.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.7,現在は駅出発直後の加速段階で速度は制限の5%程度、勾配も平坦、遅延なし。安全リスクは低くSurvivalを低めに設定し、乗客の快適性とエネルギー効率を重視してConfidenceとCompetenceを高める。
5430.0,T1,巡航フェーズ（駅間走行中）,惰行中,95.0,92.17,1961.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.7,0.5,現在は制限速度未満で平坦区間を惰行中。安全リスクは低く、乗客の快適性を優先すべきである。一方、エネルギー消費はすでに最小化されているため、効率は中程度に設定する。
5460.0,T1,巡航フェーズ（駅間走行中）,惰行中,95.0,88.57,1232.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度未満で遅延0秒、勾配平坦の巡航中。安全リスク低く快適性を重視でき、エネルギー回生の余地あり。Survivalは低め、Confidenceは高め、Competenceは中程度に設定。
5490.0,T1,巡航フェーズ（駅間走行中）,惰行中,95.0,85.15,506.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.5,現在は制限速度以下で遅延なし、平坦区間の惰行中のため安全リスクは低く、乗り心地と省エネを重視し、Survivalを最小、ConfidenceとCompetenceを高める。
5520.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,95.0,25.92,2116.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.7,速度は制限の約27%で安全余裕が大きく、遅延もなし。減速中の回生ブレーキでエネルギー回収を促し、乗客の快適性確保のためジャーク抑制を重視する。
5580.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,86.4,1776.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.8,現在は制限速度100km/hに対し86.4km/hで平坦区間を走行、遅延0秒で安全リスクは低い。快適性確保とエネルギー効率を重視し、Survivalは低め、Confidenceは中程度、Competenceは高めに設定する。
5610.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,86.08,1005.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.7,0.5,速度は制限以下で遅延なし、平坦区間の加速中。安全は確保しつつ快適性を重視し、エネルギー効率は適度に考慮。
5640.0,T1,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,100.0,95.53,239.8,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.85,0.6,0.55,速度は制限限界に近く駅前減速が必要で安全が最重要。乗客快適な減速とジャーク抑制も必要。回生ブレーキでエネルギー回収の余地あり。遅延はなく余裕があるため、スムーズな制御と省エネを同時に促す。
5700.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,20.8,2081.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,現在は加速フェーズで速度は制限の30%程度、遅延なし・勾配平坦のため安全リスク低く、乗り心地とエネルギー効率を重視。
5730.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,90.36,1527.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.8,0.5,現在は制限速度以下で平坦区間を惰行中、遅延なしで安全リスクは極めて低く、乗客の快適性を最大化すべき。エネルギーは余裕があるため、効率は中程度に設定する。
5760.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,74.18,778.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,速度は制限限界付近だが超過せず、勾配も平坦で安全リスクは低い。惰行中で乗り心地は良好、エネルギーは最小消費状態のため、快適性をやや高く、効率性も適度に重視する。
5790.0,T1,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,75.0,64.73,221.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.5,0.8,速度は制限以下で遅延なしだが、駅手前の減速フェーズで加速が続くと安全リスクが増す。乗り心地を保ちつつ回生ブレーキでエネルギー回収を促す必要があるため、Survivalを中程度、Confidenceをやや高め、Competenceを高く設定する。
5850.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,20.8,1981.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,駅出発直後の加速フェーズで速度は制限の30%程度、遅延なし・勾配平坦のため安全リスクは低く、乗客の快適性を保ちつつエネルギー効率的な加速を促す必要がある。また、先行列車が不在で速度上限がないため、過度な制御介入は不要である。
5880.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,90.36,1427.0,0.0,0.0,この先制限速度なし,327m先に下り勾配10.0‰あり,0.5,0.7,0.6,現在速度は制限内で遅延なし、勾配は平坦だが327m先に下り勾配があり、速度超過リスクは低く安全重視は中程度。乗り心地を重視し快適性を高め、下り勾配でエネルギー回収の余地があるため効率性もやや高めに設定する。
5910.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,88.2,659.9,0.0,-10.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,現在は下り勾配で制限速度以下の巡航中。安全リスクは低く快適性を重視しつつ、エネルギー回収の余地もあるため、Survival0.4、Confidence0.6、Competence0.5と設定する。
5940.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,46.33,1871.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在速度は制限の半分以下で遅延もなく、勾配も平坦なため安全リスクは低い。減速中の回生ブレーキでエネルギー回収が期待でき、乗客の快適性を保つことが重要なので、Survivalを低め(0.2)、Confidenceを高め(0.7)、Competenceを中程度(0.5)に設定する。
6000.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,75.0,65.6,1613.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,現在は制限速度を下回り平坦区間で加速中。安全リスクは低く、乗り心地とエネルギー効率を重視すべき。次駅までの距離が十分あり、過度な加速は不要なので、快適性と省エネを高めつつ安全は最低限確保する。
6030.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,62.19,1046.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度以下で平坦区間を惰行中、速度超過リスクはほぼなし。乗客の快適さを最大化しつつ、エネルギーは既に最小消費のため効率は中程度に設定。
6060.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,66.99,482.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在は制限速度を下回り遅延もなく勾配も平坦で安全リスクが低い。乗り心地を重視しつつ、エネルギー効率も適度に考慮する。
6090.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,75.0,39.13,2456.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.7,現在は制限速度を大きく下回り遅延もなく、勾配も平坦なため安全リスクは低い。ブレーキ中だがジャークは最小化すべきで快適性を中程度に保ち、回生ブレーキでエネルギー回収の余地があるため効率重視とする。
6150.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,95.0,67.2,2204.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度95km/hに対し67km/hで余裕があり、勾配も平坦で安全リスクは低い。乗客の快適性を重視し、加速中のジャーク抑制が重要。エネルギー効率は普通程度とし、バランスを取る。
6180.0,T1,巡航フェーズ（駅間走行中）,惰行中,95.0,82.69,1488.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,速度は制限の約87%で安全余裕が大きく、遅延もなし。快適な巡航を維持しつつ省エネを促すため、Confidenceを高く、Survivalは低め、Competenceは中程度に設定する。
6210.0,T1,巡航フェーズ（駅間走行中）,惰行中,95.0,79.55,765.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.7,0.5,現在速度は制限の約84%で安全余裕が大きく、遅延もなし。快適性を重視しつつ、エネルギー効率も適度に促す。したがってSurvivalは低め(0.3)、Confidenceは高め(0.7)、Competenceは中程度(0.5)に設定する。
6240.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,95.0,64.32,52.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.7,0.3,現在速度は制限以下で遅延なし、平坦区間の減速中で安全リスクは低いが乗客の快適性確保が重要。回生余地は短距離のため限定的。したがってSurvivalは中程度(0.5)、Confidenceを高め(0.7)てジャーク抑制、Competenceは低め(0.3)に設定する。
6300.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,52.8,1979.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.4,0.8,駅出発直後の加速段階で速度は制限の半分以下、遅延・勾配なしのため安全リスクは低く、乗客快適性とエネルギー効率を同時に高めることが重要。
6330.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,90.96,1272.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度以下で平坦区間を惰行中、遅延なしで安全リスクは低く、乗り心地を最大化すべき。エネルギーは回生ブレーキ活用余地があるため効率も考慮し、Survivalは低め、Confidenceは高め、Competenceは中程度に設定する。
6360.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,96.97,503.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.8,0.5,現在は制限速度未満で惰行中、危険は低く安全重視は低め。乗り心地重視で快適性を高く設定し、エネルギー節約のため効率も中程度に配分する。
6390.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,21.13,2114.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,速度は制限の約1/5で安全余裕が大きく、遅延もなし。減速中だが回生ブレーキで省エネを期待し、乗り心地は維持したい。したがってSurvivalは低め、Confidenceは高く、Competenceは中程度に設定する。
6450.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,83.2,1799.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.7,0.7,速度は制限以下で遅延なし、平坦区間の加速中のため安全リスクは低く、乗客の快適性とエネルギー効率を同等に重視し、Survivalを中程度、ConfidenceとCompetenceをやや高めに設定する。
6480.0,T1,制限速度接近フェーズ（500m以内に制限速度があり、かつ現在速度が制限速度を超えている）,力行（加速）中,100.0,92.33,1035.7,0.0,0.0,235m先に制限速度75.0km/hあり,この先目立った勾配なし,0.85,0.3,0.6,制限速度100km/hを超えていないが、235m先の75km/h区間へ向かうため減速が必須。安全確保が最優先で、回生ブレーキ活用でエネルギー効率も重要。乗り心地はやむを得ず低めに設定。
6510.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,70.86,410.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度未満で安定走行、遅延なし・勾配も平坦のため安全リスク低く、快適性を重視しつつ省エネも適度に促す。したがってSurvivalは低め、Confidenceは高め、Competenceは中程度に設定する。
6540.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,75.0,25.14,9999.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在は巡航区間で速度は制限の3分の1程度、勾配も平坦で安全リスクは低い。減速中だが回生ブレーキでエネルギー回収の余地があり、乗客の快適性を保つために加減速の滑らかさを重視すべきである。適切に調整する。
6600.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,83.2,1699.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.7,0.3,速度は制限以下で遅延なし、平坦区間の巡航中の加速なので安全リスク低くSurvivalは中程度、乗り心地重視でConfidenceを高め、エネルギー効率は加速期のためやや低めに設定。
6630.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,91.28,935.5,0.0,-10.0,この先制限速度なし,この先目立った勾配なし,0.6,0.7,0.4,速度は制限内で下り勾配が続くが、超過リスクは低く快適走行を重視し、エネルギー効率は次点とする。
6660.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,88.33,167.7,0.0,0.0,267m先に制限速度75.0km/hあり,この先目立った勾配なし,0.85,0.15,0.6,現在は駅手前減速中で速度は制限内だが制限速度75km/hが近く、ブレーキで回生が期待できる。安全を最優先しつつエネルギー回収を重視し、乗り心地は許容できる程度に。先行列車は遠く、急ブレーキは必要ないが回生ブレーキでエネルギー回収が可能。
6720.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,75.0,32.0,1755.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.6,0.4,現在は加速フェーズで速度は制限の半分以下、勾配も平坦のため安全リスクは低い。乗り心地とエネルギー効率をバランスさせる。
6750.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,75.0,74.33,1246.8,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.8,0.5,現在は加速中で速度は上限に近いが余裕があり、急ブレーキは不要。したがって安全重視は中程度、快適性を高く、エネルギー効率はやや重視する。
6780.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,75.0,61.53,686.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,現在は制限速度を大きく下回り勾配も平坦で安全リスクは低い。乗り心地を保ちつつエネルギー効率的に加速すべきなのでSurvivalを低め、ConfidenceとCompetenceを高めに設定する。
6810.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,75.0,63.94,118.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.8,0.5,現在は駅手前減速フェーズで速度は制限以下、遅延なし・勾配平坦のため安全リスクは低く、乗客快適性を重視すべき。回生ブレーキでエネルギー回収の余地はあるが、過度な省エネは停車精度を損なう可能性がある。
6870.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,95.0,33.6,2351.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,駅出発直後の加速フェーズで速度は制限の30%程度、遅延なし・勾配平坦のため安全リスクは低く、乗客の快適性を保ちつつエネルギー効率を高めることが重要。また、加速中はエネルギー消費が大きくなるため、無駄な出力を抑えて効率的に目標速度に到達させる必要がある。
6900.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,95.0,84.35,1748.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,現在は制限速度から十分離れ、勾配も平坦で遅延なし。安全リスクは低く、乗り心地とエネルギー効率を重視すべき。したがってSurvivalは低め、Confidenceを高め、Competenceは適度に設定する。
6930.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,95.0,90.75,1021.8,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.6,速度は制限下限内で余裕があり安全リスク低。加速中で乗り心地を保ちつつ、エネルギー効率的加速を促すため、Survivalを低め、ConfidenceとCompetenceを中程度に設定。
6960.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,95.0,94.04,291.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.8,0.5,速度は制限限界付近だが超過はなく、遅延もなし。減速フェーズで乗り心地を保ちつつ回生ブレーキで省エネを活用すべきなので、安全重みは中程度、快適重みを高く、効率重みはやや高めに設定する。
7020.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,19.2,2084.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.8,現在は駅出発直後の加速段階で速度は制限の約20%しかなく、勾配も平坦、遅延なし。安全リスクは低く、乗り心地とエネルギー効率を重視すべき。したがってSurvivalは低め、Confidenceは中程度、Competenceは高めに設定する。
7050.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,91.27,1539.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在は制限速度以下で平坦区間の惰行中。安全リスクは低く、遅延なしで目標位置に近く、急加減速は不要。快適性を重視しつつ、エネルギー回生余地は少ないため、Survivalは低め、Confidenceは高め、Competenceはやや高めに設定。適切なバランスで学習させる。
7080.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,91.27,769.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,速度は制限以下で遅延なし、勾配平坦の巡航中。安全リスクは低く、乗客の快適性を優先しつつ、エネルギー消費の最適化も適度に考慮する。
7110.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,63.13,37.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.7,0.3,0.6,駅手前減速中で速度は制限内だが正確な停止が必要。安全を最優先しつつ回生ブレーキで省エネ、乗り心地は次点。
7170.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,49.6,1993.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,現在は制限速度の半分以下で加速中、速度超過リスク低く安全重視は中程度。乗客快適性確保のため加速平滑化を重視しConfidenceを高め、エネルギー効率も加速段階で重要なためCompetenceをやや高く設定する。
7200.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,98.98,1300.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.4,速度は制限内で遅延なし、勾配平坦の巡航中。安全リスク低く快適性を重視し、エネルギーは回生余地が小さいため効率は中程度に設定。したがってSurvivalを0.2、Confidenceを0.6、Competenceを0.4にする。
7230.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,62.67,607.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在は制限速度を大きく下回り勾配も平坦で安全リスク低く、乗り心地維持が重要。エネルギーは回生余地ありつつも急減速不要なので、Survival低め、Confidence高め、Competenceは中程度に設定する。
7260.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,75.0,63.54,45.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.4,0.7,現在速度は制限以下で遅延なし、ブレーキ減速中だが駅まで距離が短く安全リスクは低い。乗り心地を保ちつつ回生ブレーキでエネルギー回収を重視する。また、速度超過の危険がないためSurvivalは中程度、快適性と効率性を高める。
7320.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,49.6,1893.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.8,現在は加速フェーズで速度は制限の半分以下、勾配も平坦なため安全リスクは低い。乗客快適性を保ちつつエネルギー効率的に加速する必要がある。したがって安全重視は中程度、快適性はやや高く、エネルギー効率を最大化するために能力重視を高める。
7350.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,98.98,1200.1,0.0,0.0,この先制限速度なし,100m先に下り勾配10.0‰あり,0.6,0.8,0.5,現在は制限速度未満で惰行中、安全リスクは低く快適性を優先すべき。下り勾配が近く回生ブレーキで省エネの余地があるため、効率性も一定程度考慮する。
7380.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,96.97,430.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.8,0.5,速度は制限速度下限に近く安全リスクは低いが、巡航フェーズで乗客快適性を重視すべき。エネルギーは惰行で既に最小化されているため、効率は適度に維持する程度で良い。
7410.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,10.33,1800.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.4,0.7,速度は制限以下で遅延なし、安全リスクは低い。減速中に回生ブレーキでエネルギー回収できるため効率を重視し、乗り心地は普通程度とし、Survivalは低め、Confidenceは中程度、Competenceは高めに設定する。
7470.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,66.99,1436.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,速度は制限以下で遅延なし、平坦区間の惰行のため安全リスク低く快適性を重視し、エネルギー回生の余地もあるが大きくは期待できない。
7500.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,72.21,877.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.5,0.3,速度は制限値に近いが超過なし、平坦区間で遅延0秒のため安全リスクは低い。快適な巡航を維持しつつ省エネを促すバランスで、Survival0.4、Confidence0.5、Competence0.3と設定する。
7530.0,T1,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,75.0,69.53,322.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.7,現在は制限速度未満で平坦区間の減速フェーズのため安全リスクは低く、乗り心地と回生ブレーキによる省エネを重視し、Survivalを低め、ConfidenceとCompetenceを高める。
7620.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,95.0,95.0,2000.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.5,0.3,現在速度は制限速度と同等で超過リスクは低く、安全性は中程度に重視。加速中で乗り心地の変化があるため快適性をやや高く設定し、エネルギー消費は増えるため効率は低めに設定。
7650.0,T1,巡航フェーズ（駅間走行中）,惰行中,95.0,91.25,1270.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.7,0.5,速度は制限下で余裕があり安全リスク低。惰行で加減速少なく快適性を優先すべき。省エネは維持が重要だが緊急性は低く中程度に設定。したがってSurvival0.3、Confidence0.7、Competence0.5とする。この配分で安全確保と乗客快適性を保ちつつ、エネルギー効率も適度に促進できる。
7680.0,T1,巡航フェーズ（駅間走行中）,惰行中,95.0,87.7,542.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.5,現在は制限速度以下で平坦区間を惰行中、遅延なしで安全リスク低く、乗り心地と省エネを重視すべき。
