time,train_id,group_phase,group_notch,current_speed,signal_speed,speed_limit,dist_to_next_station,req_stop_dist,delta_stop,delay,f_exist,f_distance,rule_expected,rule_reason,llm_reward,nn_output,reason
205,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.1,0.0,1.1,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了フェーズで停止位置誤差が1.1mと規定範囲内（≤3m）であり、安全違反やノコギリ運転はなく、0.8点とした。
222,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.15,0.0,1.15,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.15mで許容範囲内かつ速度0で制限速度・CBTC信号を遵守しているため高評価とし、reward 0.8とする。
232,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.2,0.0,1.2,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.2mで許容範囲内、速度・信号遵守、ノコギリ運転なしのためreward 0.8とした。
233,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.2,0.0,1.2,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了フェーズで停止位置誤差が1.2mで許容範囲(1‑3m)内のため0.8点とした。
234,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.2,0.0,1.2,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.2 mで許容範囲内、速度・信号遵守も問題なく、ノコギリ運転なしのためreward 0.8とした。
235,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.2,0.0,1.2,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で停止位置が1.2m離れており、惰行は停止に不適切なため、停止位置誤差に基づく0.8点とした。
238,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.2,0.0,1.2,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が1.2mで許容範囲内かつ安全違反なし、他項目で減点要因が無いため0.8とした。
245,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.25,0.0,1.25,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差1.2mは許容範囲内で安全違反なし、ノコギリ運転もなくエネルギー無駄もないため0.8とした。
247,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.25,0.0,1.25,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.2mで0.8点と評価され、速度超過や信号違反など安全上の問題はなく、他の項目でも減点要因がないため。
248,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.25,0.0,1.25,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/hにも関わらず惰行を継続しているためフェーズ適合性が欠如し、評価を0.8とした。
252,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.25,0.0,1.25,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差1.2mは許容範囲内であり、他に違反がないため0.8と評価した。
253,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.25,0.0,1.25,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差が1.2 mであるため、駅停車完了フェーズの基準に従い0.8のrewardとした。
255,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.25,0.0,1.25,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,速度は制限・信号内で完全停止し、停止位置誤差は1.2mで許容範囲内。ノコギリ運転はなく、運転操作に安全上の問題はないが、停止後の惰行継続はエネルギー的に無意味なため若干減点。
259,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.3,0.0,1.3,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が1.3 m離れており、CBTC信号が0 km/hでないため駅停車完了フェーズの基準で0.8点とした。
261,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.3,0.0,1.3,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了フェーズで速度0かつ停止位置誤差1.3mは許容範囲内で、操作は安全かつ適切と判断し0.8とした。
263,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.3,0.0,1.3,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.3mで許容範囲内（0.8点）であり、安全違反やノコギリ運転はなく、現在のブレーキ操作は適切と判断したため。
264,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.3,0.0,1.3,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差1.3mは許容範囲内で違反なし、ノコギリ運転もなく評価は0.8とした。
267,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.3,0.0,1.3,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が1.3m離れており、誤差が1〜3mの範囲のため0.8点とした。
270,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.3,0.0,1.3,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.3mで評価基準の0.8点、他は安全上問題なく、惰行は不適切だが大きく減点しないため0.8とした。
271,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.3,0.0,1.3,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了フェーズで停止位置が1.3 m手前にあり、距離誤差が1‑3 mのため0.8点とした。
275,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.35,0.0,1.35,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了フェーズで停止位置誤差が1.35 m（1‑3 m）であり、CBTC・制限速度を遵守しているため、適切なブレーキ保持と判断し0.8点とした。
277,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.35,0.0,1.35,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置の誤差が1.4mで許容範囲内（1‑3m）だが完全一致ではないため、全体評価は0.8とした。
279,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.35,0.0,1.35,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了フェーズで停止位置が1.4 m前方にあり許容範囲内のため、ブレーキ保持は適切と判断し0.8の評価とした。
286,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.35,0.0,1.35,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.4mで許容範囲内（0.8点）かつ速度0で適切に停止しているため、評価は0.8とした。
291,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.4,0.0,1.4,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が1.4 m離れているが許容範囲内で、速度・CBTC違反なし、ノコギリ運転もなく適切な操作と判断した。
293,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.4,0.0,1.4,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/hのままブレーキを継続しているが安全上の問題はなく、制限速度・CBTCも遵守。停止位置が1.4 m離れているため評価は0.8点とした。
294,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.4,0.0,1.4,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.4mで許容範囲内、他に安全上の問題がなく適切な操作と判断したため。
295,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.4,0.0,1.4,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、ブレーキ保持は適切で制限速度・CBTC違反なし、停止位置誤差1.4mは許容範囲内のため0.8とした。
297,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.4,0.0,1.4,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.4mで許容範囲内、速度・信号違反なし、ノコギリ運転でもなく、惰行は停止状態で問題ないためreward 0.8とした。
301,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.4,0.0,1.4,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で停止位置誤差1.4mは許容範囲内、他に安全違反やノコギリ運転はなく、適切と判断した。
302,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.4,0.0,1.4,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が1.4 m前に残り完全停止していないが、速度・信号超過なしで安全上の違反はなく、評価は0.8点とした。
311,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.45,0.0,1.45,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,制限速度・CBTCを遵守し、停止位置は1.4 mの誤差で許容範囲内。ブレーキ保持は停止保持として適切で、ノコギリ運転はなし。
312,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.45,0.0,1.45,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.4mで許容範囲内かつ速度・信号超過なしのため高評価とし、他項目に問題なし。
313,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.45,0.0,1.45,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差1.4mは許容範囲内、速度・信号違反なし、ノコギリ運転でもなく適切と判断した。
323,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.5,0.0,1.5,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、ブレーキ保持は適切で制限速度・CBTC超過なし、停止位置誤差1.5mは許容範囲のため0.8点とした。
325,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.5,0.0,1.5,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/hだが、駅位置から1.5 m離れており、許容範囲(≤1 m)を超えているため、停止位置誤差に基づき0.8のrewardとした。
326,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.5,0.0,1.5,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が1.5m手前で停止しているが、速度・信号違反なし、ノコギリ運転もなく、誤差は評価基準で0.8点となる。
327,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.5,0.0,1.5,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、ブレーキは不要だが安全上問題はなく、停止位置が1.5 m手前で許容誤差を超えるため、評価は0.8点とした。
328,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.5,0.0,1.5,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が1.5 m手前で速度0のまま惰行を続けており、駅停車完了フェーズとして適切な停止位置に達していないため、評価は0.8とした。
330,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.5,0.0,1.5,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,現在は駅停車完了で速度0km/h、停止位置は1.5 mの誤差となり評価表の0.8点に該当し、速度超過や信号無視等の違反はなく、ノコギリ運転でもないため0.8とした。
331,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.5,0.0,1.5,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で停止位置が1.5m離れており、許容誤差(1‑3m)内のため0.8点とした。
369,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.0,0.0,2.0,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了でブレーキ保持は適切で、停止位置は2mの誤差で許容範囲内のため0.8とした。
374,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.0,0.0,2.0,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差2mは許容範囲内（0.8点）であり、速度・信号超過なし、ノコギリ運転もなく評価は高く、rewardは0.8とする。
377,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.0,0.0,2.0,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が2mの誤差で許容範囲内、制限速度・CBTC遵守、ノコギリ運転等の違反なしと判断し0.8とした。
381,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.0,0.0,2.0,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が2m離れており許容範囲内（0.8点）で、他に速度超過やノコギリ運転はなく安全かつ適切な停止と判断したため。
385,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.6,0.0,2.6,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が2.6m手前で止まったままで、駅停車完了の位置誤差により0.8点とした。
389,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.6,0.0,2.6,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了フェーズで速度0km/h、停止位置が2.6m離れているため0.8点とし、制限速度超過やCBTC違反、ノコギリ運転等の問題はなく、評価はこの停止誤差に基づく。
390,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.6,0.0,2.6,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差2.6mは許容範囲内であり、制限速度・CBTC違反なし、ノコギリ運転もなく評価は高く0.8とした。
391,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.6,0.0,2.6,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、ブレーキ保持は適切であり、速度・CBTC制限を遵守、停止位置は2.6mの許容範囲内のため高評価。
392,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.6,0.0,2.6,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/hだが、駅位置から2.6m手前に止まっており、許容誤差を超えるため0.8点とした。
393,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.6,0.0,2.6,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が2.6mで許容範囲内（1‑3m）かつ安全・速度違反がなく、他の項目で減点要因がないため0.8とした。
397,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.6,0.0,2.6,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が2.6 m手前で許容誤差（1‑3 m）内だが、駅前で停止しているため0.8点とした。
398,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.6,0.0,2.6,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,速度0km/hで安全に停止し、停止位置誤差2.6mは3m以内の基準を満たすため高評価とし、rewardは0.8とした。
388,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.5,70.0,70.0,2.5,1.623696747846627,0.8763032521533729,0.0,0.0,2000.0,0.8〜1.0,ブレーキ中、|delta_stop|<=5m → 0.8〜1.0,1.0,0.7,ブレーキが適切に掛かりdelta_stopが0.88mで停止位置が許容範囲内、速度も制限内のため高評価。
389,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.5,70.0,70.0,2.5,1.623696747846627,0.8763032521533729,10.0,0.0,2000.0,0.8〜1.0,ブレーキ中、|delta_stop|<=5m → 0.8〜1.0,1.0,0.7,ブレーキで適切に減速し停止位置誤差0.88mで高評価、ノコギリ運転なし、安全違反もなく最高点とした。
400,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-1.0,0.0,-1.0,5.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,制限速度・CBTCを守り、停止位置は許容範囲内で、ノコギリ運転や列車間隔の問題もなく、現在のブレーキ操作は適切と判断した。
404,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-2.4,0.0,-2.4,5.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が2.4mで許容範囲内、速度・信号遵守、ノコギリ運転なしのためブレーキ継続は安全で適切と判断し0.8とした。
405,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-2.4,0.0,-2.4,5.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が2.4m過走し許容範囲内だが誤差があるため0.8点とした。
406,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-3.0,0.0,-3.0,5.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で停止位置誤差3mは許容範囲内、速度・信号超過なし、ノコギリ運転等の問題もなく高評価とした。
322,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.5,70.0,70.0,0.5,1.0872048622803328,-0.5872048622803328,0.0,0.0,2000.0,0.4〜0.7,ブレーキなし、-2m<delta_stop<0m → やや減点,0.5,0.3,次駅減速フェーズでブレーキせず惰行を続けたため、停止位置が-0.59mの誤差となり適切な減速が行われていない点が評価を下げた。
329,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.5,70.0,70.0,1.0,1.0872048622803328,-0.08720486228033275,0.0,0.0,2000.0,0.4〜0.7,ブレーキなし、-2m<delta_stop<0m → やや減点,0.7,0.2,delta_stopが-0.09mでブレーキ未実施のためやや減点し、rewardを0.7とした。
330,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.5,70.0,70.0,1.0,1.0872048622803328,-0.08720486228033275,0.0,0.0,2000.0,0.4〜0.7,ブレーキなし、-2m<delta_stop<0m → やや減点,0.5,0.3,停止位置が負のΔでブレーキ未実施、次駅減速フェーズに不適切な惰行のため中程度の減点とし0.5とした。
331,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.5,70.0,70.0,1.0,1.0872048622803328,-0.08720486228033275,0.0,0.0,2000.0,0.4〜0.7,ブレーキなし、-2m<delta_stop<0m → やや減点,0.5,0.3,次駅減速フェーズでブレーキをかけず惰行を続け、delta_stop が負であるため停止位置達成が不適切と判断し、やや減点とした。
387,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,6.0,70.0,70.0,0.5,1.9320896692087235,-1.4320896692087235,0.0,0.0,2000.0,0.4〜0.7,ブレーキなし、-2m<delta_stop<0m → やや減点,0.5,0.3,次駅減速フェーズでブレーキ未実施、delta_stopが負で停止位置達成が不確実なため中程度減点とし0.5とした。
177.1,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,34.07,32.2,70.0,98.6,54.84560109654108,43.75439890345891,0.0,1.0,99.0,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,0.9,0.0,先行列車が停車しているため駅間停車防止モード。CBTC信号を遵守しブレーキで減速、停止余裕も確保しているので高評価。
161.69999999999916,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.56,0.0,70.0,0.0,0.1307461461369638,-0.1307461461369638,0.0,1.0,0.0,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,1.0,0.0,先行列車が次駅で延着中の駅間停車防止モードで、CBTC0km/hに合わせた減速操作は正当で、停止位置も許容誤差内に収まっているため高評価。
175.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,40.31,38.7,70.0,120.3,76.55887496173588,43.741125038264116,0.0,1.0,120.6,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,0.9,0.6,先行列車が停車しているため駅間停車防止モード。CBTC信号に合わせたブレーキで減速し、停止位置も確保できているため高評価。
171.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,42.67,50.3,70.0,168.0,85.68797060636582,82.31202939363418,0.0,1.0,168.3,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,0.9,0.6,先行列車が停車中でCBTC信号内にあり、delta_stopが正のため加速は安全であり、定時到着に支障がなくエネルギーロスも最小と判断した。
168.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,46.59,70.0,70.0,303.6,105.86884751871102,197.731152481289,0.0,1.0,304.0,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,0.9,0.4,先行列車が次駅で停車中の駅間停車防止モードで、target_speed_no_stop以下の加速を維持しCBTC・制限速度を遵守、停止余裕距離も十分で安全かつエネルギー効率的。
179.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,48.85,70.0,70.0,107.0,111.95063196745184,-4.950631967451841,0.0,0.0,2000.0,0.8〜1.0,ブレーキ中、|delta_stop|<=5m → 0.8〜1.0,0.9,0.0,次駅減速フェーズでブレーキ中、delta_stop‑4.95 mは許容範囲内で安全に停止でき、速度・信号超過なし、ノコギリ運転でも合理的な減速転換のため減点なし。
239.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,59.78,70.0,70.0,384.1,172.95808188191842,211.1419181180816,60.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,0.9,0.4,遅延回復モードで制限速度未満かつCBTC遵守、加速は必要速度(70km/h)に向けた適切な力行で、停止余裕も十分なため高評価。
233.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,66.16,70.0,70.0,359.3,210.9643483302932,148.3356516697068,54.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,0.9,0.6,遅延回復モードで制限速度付近まで加速が必要。現在の力行は速度・CBTC制限を守り、delta_stopが正で加速は許容されるため高評価。
187.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,60.04,70.0,70.0,318.8,174.43714830612072,144.3628516938793,8.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,0.9,0.6,遅延回復モードで制限速度未満の力行が適切で、速度・CBTC・停止位置すべて遵守し、ノコギリ運転もなく高評価。
229.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,57.94,70.0,70.0,200.9,162.66184613618455,38.238153863815455,50.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,0.9,0.7,遅延回復モードで制限速度未満の力行は遅延回復に適切で、現在速度は余裕があり安全に減速できるため高評価。
225.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,55.57,70.0,70.0,316.7,149.84354427082897,166.85645572917102,46.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,0.9,0.6,遅延回復モードで制限速度未満の加速を継続し、CBTC・速度制限を遵守、ノコギリ運転なしで停止位置も確保できているため高評価。
190.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,50.73,70.0,70.0,227.3,125.23258467248368,102.06741532751633,11.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,0.9,0.5,遅延回復モードで制限速度未満の力行を継続し、CBTC・制限速度を遵守、残距離で十分にブレーキ開始可能なため高評価。
239.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,64.26,70.0,70.0,258.1,199.2743823497298,58.82561765027023,60.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,0.9,0.5,遅延回復モードで速度制限未達のため加速は適切、CBTC信号を遵守し、停止余裕距離が十分にあるため高評価。
193.2999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,29.56,70.0,70.0,35.9,41.363632123512296,-5.463632123512298,13.4,0.0,2000.0,0.0,ブレーキ中、delta_stop<-5m（オーバーラン確実）→ 0.0,0.0,0.9,ブレーキ中にdelta_stopが-5.46mでオーバーランが確実と判定され、即0.0ルールが適用されたため。
210.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,57.09,70.0,70.0,241.5,158.00694647390665,83.49305352609335,31.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,0.8,0.6,遅延回復モードで制限速度未満の力行は遅延縮小に適切だが、次駅減速フェーズで加速し余裕距離が減少している点が減点要因となった。
200.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,52.44,70.0,70.0,393.9,133.6861724110124,260.21382758898756,21.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,0.9,0.6,遅延回復モードで制限速度未満の加速が適切で、速度・CBTC遵守、停止位置も問題なく、ノコギリ運転なしと評価し高評価。
226.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,65.78,70.0,70.0,379.4,208.60132205109537,170.7986779489046,47.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,0.9,0.6,遅延回復モードで制限速度未満の力行を継続し、CBTC・速度上限を遵守、停止位置も確保できるため高評価。
232.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,66.65,70.0,70.0,268.9,214.02983210937157,54.87016789062841,53.0,0.0,2000.0,0.1〜0.2,ブレーキ中、delta_stop>30m（大幅手前停止確実）→ 0.1〜0.2,0.2,0.0,遅延回復モードで必要速度付近まで加速すべきところ、早期ブレーキと短時間のノコギリ運転により速度低下が生じ、遅延回復が阻害されたため。
180.89999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,43.17,70.0,70.0,82.8,87.68625873394453,-4.88625873394453,1.0,0.0,2000.0,0.8〜1.0,ブレーキ中、|delta_stop|<=5m → 0.8〜1.0,0.9,0.0,次駅減速フェーズでブレーキが適切にかかり、delta_stopが5m以内の許容範囲内であるため高評価とした。
13,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.0,70.0,70.0,14.1,11.121457305128866,2.978542694871134,15.0,0.0,2000.0,0.8〜1.0,ブレーキ中、|delta_stop|<=5m → 0.8〜1.0,0.9,0.7,ブレーキが適切に作動し、delta_stopが2.98mで停止位置が許容範囲内、速度超過やノコギリ運転はなく評価は高い。
