time,train_id,group_phase,group_notch,current_speed,signal_speed,speed_limit,dist_to_next_station,req_stop_dist,delta_stop,delay,f_exist,f_distance,rule_expected,rule_reason,llm_reward,nn_output,reason
238.19999999999555,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.4061908029419155,70.0,70.0,2.28638787811164,0.0078771613641111,2.2785107167475287,0.0,0.0,2000.0,0.5〜0.7,ブレーキ中、2m<|delta_stop|<=5m → 0.5〜0.7,0.0,0.0,保持時間0.1秒で惰行→減速への反転がノコギリ運転と判定され、上限0.0点となったためrewardは0.0。
238.29999999999555,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.2788734396518905,70.0,70.0,2.2770499501305608,0.0037130917256833,2.2733368584048774,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車不在にも関わらず低速0.3km/hのまま惰行を続けたため、即reward0.0ルールの「ちんたら運転」に該当し0点とした。
238.39999999999557,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.237963185516574,70.0,70.0,2.269928490978401,0.0027036152642855,2.2672248757141156,0.0,0.0,2000.0,0.5〜0.7,ブレーキ中、2m<|delta_stop|<=5m → 0.5〜0.7,0.0,0.0,ブレーキ直前に惰行が0.1秒だけ続き、保持時間が7秒未満で反転操作とみなされたため、ノコギリ運転と判定しreward上限が0.0点となった。
238.49999999999557,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.110659311167147,70.0,70.0,2.265263346078683,0.0005846673108695,2.2646786787678135,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車なしにも関わらず低速惰行が続き、即reward0.0ルールのちんたら運転に該当したため0.0とした。
238.59999999999556,Train11,駅停車完了（速度0km/h）,力行（加速）中,0.0697624798231129,70.0,70.0,2.26281429646491,0.0002323695015106,2.2625819269633993,0.0,0.0,2000.0,0.7,停止誤差1〜3m → 0.7,0.0,0.0,駅停車完了で加速し、保持時間が7秒未満のノコギリ運転と判定され、エネルギー無駄であるためrewardは0.0とした。
238.69999999999555,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.3538340110715497,70.0,70.0,2.256532995328797,0.0059774123867993,2.2505555829419976,0.0,0.0,2000.0,0.5〜0.7,ブレーキ中、2m<|delta_stop|<=5m → 0.5〜0.7,0.0,0.0,0.1秒で力行→ブレーキへの反転が条件を満たしノコギリ運転と判定、上限0.0点のためrewardは0.0となる。
238.79999999999552,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.2265208591576758,70.0,70.0,2.248649358275401,0.0024498665129335,2.2461994917624675,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車なしの状態で速度0.2km/hのまま惰行を続けたため、ちんたら運転と判定され即時0点となった。
238.89999999999552,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.1856147958079492,70.0,70.0,2.2429820734295447,0.0016449535231286,2.241337119906416,0.0,0.0,2000.0,0.5〜0.7,ブレーキ中、2m<|delta_stop|<=5m → 0.5〜0.7,0.8,0.0,delta_stopが2.24mで許容範囲±2mを超えているためブレーキ開始がやや遅れ、評価をやや減点しrewardは0.8とした。
238.9999999999955,Train11,駅停車完了（速度0km/h）,惰行中,0.058315093638232,70.0,70.0,2.23977098665884,0.0001623670640051,2.239608619594835,0.0,0.0,2000.0,0.7,停止誤差1〜3m → 0.7,0.0,0.0,駅停車完了で停止位置が1m超過し即reward0.0ルールに該当するため、評価は0.0とした。
239.0999999999955,Train11,駅停車完了（速度0km/h）,力行（加速）中,0.0174224138958672,70.0,70.0,2.2387758796433843,1.4492891857286273e-05,2.238761386751527,0.0,0.0,2000.0,0.7,停止誤差1〜3m → 0.7,0.0,0.0,ノコギリ運転と駅停車完了状態での不必要な加速はエネルギー無駄であり、ノコギリ運転の上限0.0点が適用されるためrewardは0.0となります。
239.1999999999955,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.3017724042453542,70.0,70.0,2.2339442117349506,0.0043478849179999,2.2295963268169507,0.0,0.0,2000.0,0.5〜0.7,ブレーキ中、2m<|delta_stop|<=5m → 0.5〜0.7,0.0,0.0,0.1秒の力行→ブレーキへの短時間反転がノコギリ運転と判定され、持続時間が2秒未満のためreward上限は0.0点となった。
239.2999999999955,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1744634280744835,70.0,70.0,2.2275066665642385,0.0014532419054665,2.226053424658772,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,低速0.2km/hで惰行を続け、先行列車なしでちんたら運転と判定し即0点ルールが適用されたため。
239.3999999999955,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.1335615199961409,70.0,70.0,2.2232853579602363,0.0008517148864979,2.2224336430737384,0.0,0.0,2000.0,0.5〜0.7,ブレーキ中、2m<|delta_stop|<=5m → 0.5〜0.7,0.0,0.0,惰行からブレーキへの短時間切替がノコギリ運転と判定され、持続時間が2秒未満のためreward上限が0.0となった。
239.49999999999548,Train11,駅停車完了（速度0km/h）,惰行中,0.006265954599664,70.0,70.0,2.221520132252408,1.8746212856856309e-06,2.2215182576311223,0.0,0.0,2000.0,0.7,停止誤差1〜3m → 0.7,0.0,0.0,駅停車完了で停止位置が1m超過しCBTC信号0でないため即時0点規則に該当し、さらにノコギリ運転も判定されたため、rewardは0.0とした。
124.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,41.355270001484925,70.0,70.0,361.9968354125973,83.64234513373842,278.35449027885886,0.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,0.0,0.0,前ブレーキから1秒で惰行へ切替し、保持時間が7秒未満かつ逆転操作であり、prev_notch_durationが2秒未満のためノコギリ運転と判定され、reward上限0.0点となった。
126.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,40.61793358887786,70.0,70.0,339.2277015310548,80.71600354975136,258.5116979813034,0.0,0.0,2000.0,0.1,ブレーキ中、delta_stop>15m（大幅手前停止確実）→ 0.1,0.0,0.0,ブレーキが停止位置まで258m余裕あるのに早すぎて停止距離超過となり、大幅減点となるためrewardは0.0とした。
127.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,39.38777276340676,70.0,70.0,328.1175787658377,75.9467439006044,252.1708348652333,0.0,0.0,2000.0,0.1,ブレーキ中、delta_stop>15m（大幅手前停止確実）→ 0.1,0.0,0.0,次駅減速フェーズでdelta_stopが252mと大きく、ブレーキをかけても停止位置が遠すぎるため大幅減点し、さらに2秒未満のノコギリ運転が判定された。
129.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,36.93664276410138,70.0,70.0,306.9203148820527,66.8666369720442,240.0536779100085,0.0,0.0,2000.0,0.1,ブレーキ中、delta_stop>15m（大幅手前停止確実）→ 0.1,0.2,0.0,ノコギリ運転（惰行→減速、保持時間2秒）とブレーキ開始が早すぎるためエネルギー無駄と評価し、上限0.3点を下回る0.2点とした。
131.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,35.36028616219792,70.0,70.0,286.96037086591986,61.32576534870157,225.6346055172183,0.0,0.0,2000.0,0.1,ブレーキ中、delta_stop>15m（大幅手前停止確実）→ 0.1,0.0,0.0,ブレーキへの切替が1秒の惰行から1秒の減速へと、保持時間が7秒未満かつ合理的根拠がなく、ノコギリ運転（prev_notch_duration 1秒）に該当し上限0.0点となる。
132.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,34.1428633924269,70.0,70.0,277.30891163044544,57.207178780881215,220.10173284956423,0.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,0.0,0.0,ブレーキ→惰行への短時間切替が条件を満たすノコギリ運転と判定され、prev_notch_durationが2秒未満のためreward上限は0.0点となった。
133.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,33.79125198078038,70.0,70.0,267.8741247033969,56.04378002286701,211.8303446805299,0.0,0.0,2000.0,0.1,ブレーキ中、delta_stop>15m（大幅手前停止確実）→ 0.1,0.0,0.0,ブレーキが停止位置まで遠く、必要以上に減速しているためノコギリ運転とみなし、エネルギー無駄と評価しrewardを0.0とした。
134.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,32.57739714315603,70.0,70.0,258.6580056773222,52.1175536929981,206.54045198432408,0.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,0.0,0.0,ブレーキ→惰行への短時間切替が合理的根拠なく行われ、ノコギリ運転と判定され上限0.0点となった。
135.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,32.22929177919755,70.0,70.0,249.65757792969256,51.017427434597714,198.64015049509484,0.0,0.0,2000.0,0.1,ブレーキ中、delta_stop>15m（大幅手前停止確実）→ 0.1,0.0,0.0,次駅減速フェーズで必要ブレーキ距離より遠くでブレーキを開始し、早すぎる減速とノコギリ運転（保持時間2秒未満）により評価上限が0点となった。
136.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,31.01888217119402,70.0,70.0,240.87485135707,47.281906142977775,193.59294521409225,0.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,0.0,0.8,前ブレーキから1秒で惰行へ切り替えたため、保持時間が7秒未満のノコギリ運転と判定され、上限0.0点となり、結果としてrewardは0.0とした。
137.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,30.674161137885225,70.0,70.0,232.30686897221275,46.243583527917984,186.06328544429476,0.0,0.0,2000.0,0.1,ブレーキ中、delta_stop>15m（大幅手前停止確実）→ 0.1,0.0,0.0,保持時間が7秒未満で惰行→減速への不合理な切替がノコギリ運転と判定され、上限0.0点となるためrewardは0.0。
138.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,29.467076005784964,70.0,70.0,223.95565471713752,42.69717655465065,181.25847816248688,0.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,0.0,0.7,ブレーキ→惰行への切替が1秒未満で反転しノコギリ運転と判定、上限0.0点のため他評価を上回りreward=0.0とした。
139.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,29.125619494498896,70.0,70.0,215.81827096287756,41.71925085165799,174.09902011121957,0.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,0.0,0.8,前の減速ノッチから保持時間1秒、続く惰行が2秒未満で切り替わりノコギリ運転と判定されたため、reward上限が0.0点となった。
140.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,28.784867205769817,70.0,70.0,207.77563730129245,40.7544656839234,167.02117161736905,0.0,0.0,2000.0,0.1,ブレーキ中、delta_stop>15m（大幅手前停止確実）→ 0.1,0.2,0.0,ブレーキが必要距離よりはるか前に開始され、ノコギリ運転となってエネルギーと定時性が損なわれたため低評価とした。
143.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,26.83167112983407,70.0,70.0,184.82130436340327,34.116606531209555,150.70469783219372,0.0,0.0,2000.0,0.1,ブレーキ中、delta_stop>15m（大幅手前停止確実）→ 0.1,0.0,0.0,減速フェーズでdelta_stopが150mと遠く、不要なブレーキとノコギリ運転により停止位置達成が不適切であるためrewardは0.0とした。
144.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,25.52308428926657,70.0,70.0,177.55168666777266,30.88512133780756,146.6665653299651,0.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,0.0,0.0,保持時間が1秒で7秒未満、減速→惰行への短時間切替に合理的根拠がなくノコギリ運転と判定され、上限0.0点とした。
145.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,25.0801865876465,70.0,70.0,170.52408918648254,29.827391264034304,140.69669792244824,0.0,0.0,2000.0,0.1,ブレーキ中、delta_stop>15m（大幅手前停止確実）→ 0.1,0.0,0.0,次駅減速フェーズでdelta_stopが正のままブレーキを開始し、保持時間が7秒未満の惰行から減速への不合理な切替がノコギリ運転と判定され、reward上限が0.0となったため0.0とした。
146.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,23.77492000104992,70.0,70.0,163.74052675542217,26.816170899395868,136.9243558560263,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車なしの低速惰行はちんたら運転とみなされ即0点、さらに2秒未満のノコギリ運転でも報酬上限は0.0となるため。
147.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,23.33526921476467,70.0,70.0,157.1980740751151,25.83759405470458,131.36048002041053,0.0,0.0,2000.0,0.1,ブレーキ中、delta_stop>15m（大幅手前停止確実）→ 0.1,0.0,0.0,ブレーキへの切替が7秒未満で反転し、合理的理由がなくノコギリ運転と判定されたためrewardは0.0とした。
148.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,22.03317735209406,70.0,70.0,150.89876313592754,23.04506443185077,127.85369870407678,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,先行列車なしで低速22km/hの惰行がちんたら運転と判定され、即reward0.0ルールに該当したため0.0とした。
149.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,21.596628954178257,70.0,70.0,144.83969176196965,22.144226911160438,122.6954648508092,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車なし・速度<25km/hのまま惰行を続けたため「ちんたら運転」と判定し、即reward0.0ルールが適用された。
150.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,21.160837389543687,70.0,70.0,138.90177744195498,21.26270421140357,117.6390732305514,0.0,0.0,2000.0,0.1,ブレーキ中、delta_stop>15m（大幅手前停止確実）→ 0.1,0.0,0.0,ノコギリ運転と判定され、保持時間が7秒未満かつ反転が2秒で行われたため、reward上限が0.0点に設定され、他の評価は無効となった。
151.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,19.86251579201585,70.0,70.0,133.20594344690306,18.74170217779721,114.46424126910586,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車なしの低速19.9km/hで惰行を続けたため、即reward0.0ルールの「ちんたら運転」に該当し、評価は0.0とした。
152.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,19.429648489484343,70.0,70.0,127.74931614226404,17.93625655506028,109.81305958720375,0.0,0.0,2000.0,0.1,ブレーキ中、delta_stop>15m（大幅手前停止確実）→ 0.1,0.0,0.0,次駅減速フェーズで必要速度22.5km/h未達の状態で不必要にブレーキを掛け、ノコギリ運転と判定されたためrewardは0.0とした。
153.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,18.13418109144747,70.0,70.0,122.53396519146877,15.630684961554143,106.90328022991463,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車なしの低速18.1km/hで惰行を続けたことが「ちんたら運転」と判定され、即reward0.0ルールに該当するため0.0とした。
154.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,17.704097729716775,70.0,70.0,117.55703947580189,14.900071475244964,102.65696800055693,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,減速から惰行への短時間切替が合理的理由なく行われ、prev_notch_durationが1秒で上限0.0点となったためrewardは0.0とした。
155.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,17.274686873907886,70.0,70.0,112.69948681159292,14.187931583191354,98.51155522840156,0.0,0.0,2000.0,0.1,ブレーキ中、delta_stop>15m（大幅手前停止確実）→ 0.1,0.0,0.0,delta_stopが98.5mと大きく、必要以上に早くブレーキをかけているため停止位置達成が不可能となり、即座に0点と判断した。
156.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,15.98258960320502,70.0,70.0,108.08226061258708,12.14965304712708,95.93260756546,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車なしにも関わらず速度16km/hのまま惰行を続けたため、即reward0.0ルールの『ちんたら運転』に該当し0.0点とした。
157.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,15.55578977324882,70.0,70.0,103.70253754384962,11.510891989316864,92.19164555453276,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,低速(15.6km/h)で惰行を続け、先行列車なしで停止位置まで遠く、即時ゼロルール(ちんたら運転)に該当したため0.0とした。
158.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,15.129617262961752,70.0,70.0,99.44128177889766,10.890187007225691,88.55109477167197,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,低速(15.1km/h)で惰行を続け、先行列車不在の状態で停止位置へ向かうちんたら運転と、2秒未満のノコギリ運転が即0点条件に該当したため0.0とした。
158.1,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,15.087034173140191,70.0,70.0,99.02166522184784,10.829106544816884,88.19255867703096,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車なしの低速15.1km/hで惰行を続けたため「ちんたら運転」に該当し、即reward0.0ルールが適用された。
158.2,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,15.0444572590849,70.0,70.0,98.60323143403348,10.768205776409042,87.83502565762443,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車なしにも関わらず低速15km/hのまま惰行を続けたため、ちんたら運転と判定し即時0点とした。
158.29999999999998,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,15.001886511970728,70.0,70.0,98.18598024403968,10.707484622941529,87.47849562109815,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車なしの低速15km/hで惰行を続けたため「ちんたら運転」と判定し、即reward0.0ルールが適用された。
158.39999999999998,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.959321922977256,70.0,70.0,97.76991148069314,10.64694299162969,87.12296848906345,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,低速で惰行を続け、先行列車不在にも関わらず停止位置へ向かうちんたら運転で即時0点規則に該当したため0.0とした。
158.49999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.916763483288763,70.0,70.0,97.35502497307635,10.5865808227563,86.76844415032005,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,先行列車がいない状態で速度14.9km/hのまま惰行し、低速で停止位置へ進むちんたら運転と、ブレーキ後の短時間惰行がノコギリ運転と判定され、即0点とした。
158.59999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.87421118409426,70.0,70.0,96.94132055050986,10.52639803843037,86.41492251207949,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車なしの低速14.9km/hの惰行はちんたら運転と判定され、即reward0.0ルールに該当するため評価は0.0とした。
158.69999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.831665016587436,70.0,70.0,96.5287980425522,10.466394560130636,86.06240348242156,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,低速で惰行し続ける「ちんたら運転」かつ1秒未満のノコギリ運転と判定され、即時0点規則が適用されたため。
158.79999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.789124971966688,70.0,70.0,96.11745727901068,10.406570309481328,85.71088696952935,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車なしの低速惰行が即時ゼロルールのちんたら運転に該当し、ノコギリ運転とも判断されたためrewardは0.0とした。
158.89999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.746591041435089,70.0,70.0,95.70729808995182,10.346925206879902,85.36037288307192,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,低速14.7km/hで惰行し続け、次駅減速フェーズで必要速度21.8km/h未達かつ即時0.0ルールのちんたら運転に該当し、rewardは0.0とする。
158.99999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.704063216200396,70.0,70.0,95.29832030566963,10.287459163092237,85.0108611425774,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車なしにも関わらず14.7km/hの低速惰行を続け、加速が必要な状況であるため即時ゼロ規則に該当し、rewardは0.0とした。
159.09999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.661541487475027,70.0,70.0,94.89052375669972,10.228172118641195,84.66235163805852,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで低速14.7km/hの惰行が続き、先行列車なしで停止位置に到達できず「ちんたら運転」と判定されたためrewardは0.0とした。
159.19999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.61902584647608,70.0,70.0,94.4839082738369,10.169063995688036,84.31484427814887,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,先行列車なしで速度14.6km/hの低速惰行を続け、停止位置までに必要な加速を行わず次駅減速フェーズでちんたら運転と判定されたため、即reward0.0ルールが適用され0点とした。
159.29999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.576516284425296,70.0,70.0,94.07847368810708,10.110134716538862,83.96833897156822,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,先行列車なしで低速14.6km/hの惰行が続き、次駅減速フェーズでのちんたら運転と判定されたため0.0とした。
159.39999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.534012792549056,70.0,70.0,93.67421983078827,10.051384203644504,83.62283562714377,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,低速(14.5km/h)で惰行を続け、先行列車なしの減速フェーズで停止位置へ向かうちんたら運転と判定し、即時0点規則が適用されたためreward=0.0。
159.49999999999991,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.491515362078395,70.0,70.0,93.27114653339665,9.992812376256596,83.27833415714005,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,低速惰行がちんたら運転と判定され、即時0点ルールとノコギリ運転に該当するためrewardは0.0。
159.5999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.449023984248967,70.0,70.0,92.86925362769692,9.93441915062957,82.93483447706735,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車なしの低速14.4km/hで惰行を続けたため、即時0点ルールの「ちんたら運転」に該当し、rewardは0.0とした。
159.6999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.40653865030106,70.0,70.0,92.46854094568135,9.876204465403852,82.59233648027751,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,先行列車なしで速度14.4km/hの低速惰行はちんたら運転とみなされ、即時0点規則に該当するためrewardは0.0とした。
159.7999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.36405935147957,70.0,70.0,92.06900831961562,9.81816824356448,82.25084007605113,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車不在にも関わらず速度14.4km/hのまま惰行し、delta_stopが82.25mと遠く、低速で停止位置へ進むちんたら運転に該当するため即時0点とした。
159.8999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.321586079034008,70.0,70.0,91.67065558197862,9.760310408240654,81.91034517373797,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,低速で惰行を続け、先行列車不在の減速フェーズで必要速度未達のためちんたら運転と判定し即0点とした。
159.9999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.27911882421848,70.0,70.0,91.27348256551215,9.702630882705517,81.57085168280663,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車なしにも関わらず14.3km/hの低速惰行を続け、停車位置へ向かう『ちんたら運転』と判定されたため即時0点とした。
160.09999999999988,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.236657578291688,70.0,70.0,90.87748910319247,9.645129585224968,81.23235951796751,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,低速(14.2km/h)で惰行し続ける『ちんたら運転』が即時0点条件に該当し、ノコギリ運転とも判定されたためrewardは0.0とした。
160.19999999999987,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,14.19420233251692,70.0,70.0,90.48267502823748,9.587806437176688,80.8948685910608,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.0,0.0,次駅減速フェーズで先行列車なしの低速惰行はちんたら運転とみなされ即時0点ルールに該当するためreward=0.0。
