time,train_id,group_phase,group_notch,current_speed,signal_speed,speed_limit,dist_to_next_station,req_stop_dist,delta_stop,delay,f_exist,f_distance,rule_expected,rule_reason,llm_reward,nn_output,reason
81.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,16.0,70.0,70.0,16.7,13.69871399002548,3.0012860099745193,0.0,0.0,2000.0,0.8〜1.0,ブレーキ中、|delta_stop|<=5m → 0.8〜1.0,1.0,0.2,ブレーキが適切にかかりdelta_stopが3mで停止位置が確保でき、速度・信号・制限をすべて遵守しているため最高評価とした。
85.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,16.0,70.0,70.0,21.7,13.69871399002548,8.00128600997452,0.0,0.0,2000.0,0.5〜0.7,ブレーキ中、5m<delta_stop<=15m → 0.5〜0.7,0.6,0.2,ブレーキ中でdelta_stopが8mと許容範囲(5‑15m)内のため、停止位置はやや早めだが安全かつ適切と判断し0.6とした。
86.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,70.0,70.0,2.0,0.053731928280769,1.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズでブレーキせず低速惰行を続け、遅延を増大させるちんたら運転と判断し、0.2点とした。
87.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,70.0,70.0,2.0,0.053731928280769,1.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,次駅減速フェーズで必要速度70km/hに対し1km/hの惰行を続け、遅延を増大させるちんたら運転と判断したため低評価とした。
88.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,70.0,70.0,5.0,0.053731928280769,4.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,次駅減速フェーズで先行列車なしにも関わらず1 km/hの低速惰行を続け、遅延を拡大させるちんたら運転と判断し0.1点とした。
89.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,70.0,70.0,5.0,0.053731928280769,4.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズでブレーキせず惰行を続けたため遅延が増大し、省エネ性も低く評価した。
90.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,70.0,70.0,10.0,0.053731928280769,9.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,次駅減速フェーズでブレーキせず1km/hの低速惰行を続けたため、遅延を増大させるちんたら運転と判断し0.1とした。
91.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,70.0,70.0,10.0,0.053731928280769,9.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,次駅減速フェーズで低速(1km/h)の惰行が続き、遅延を拡大させるちんたら運転と判定し、0.1点とした。
92.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,70.0,70.0,20.0,0.053731928280769,19.94626807171923,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,次駅減速フェーズで1 km/hの低速惰行を続けており、delta_stopは正だが速度不足で遅延が拡大するため、ちんたら運転とみなし0.1の評価とした。
93.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,70.0,70.0,20.0,0.053731928280769,19.94626807171923,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズで低速1km/hの惰行が続き、停止位置に遅れが生じたためちんたら運転とみなし、0.2点とした。
94.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,70.0,70.0,30.0,0.053731928280769,29.94626807171923,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズでブレーキせず低速惰行しているため停止位置に遅れ、遅延が拡大し評価を低くした。
95.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,70.0,70.0,30.0,0.053731928280769,29.94626807171923,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズで1km/hの惰行を続け、delta_stopが大きく遅延を増大させるためちんたら運転とみなした。
96.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,2.0,0.053731928280769,1.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,低速（1km/h）での不必要な力行が遅延を増大させ、ちんたら運転と判断したため低評価。
97.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,2.0,0.053731928280769,1.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,次駅減速フェーズで加速しているため停止位置の確保が困難であり、省エネ性も低く評価し0.1とした。
98.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,5.0,0.053731928280769,4.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,次駅減速フェーズで低速のまま力行を続けており、停止位置達成に遅延とエネルギー無駄が生じるため、rewardを0.1とした。
99.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,5.0,0.053731928280769,4.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズでブレーキせず低速のまま加速し、定時性と省エネ性が著しく低下したため0.2点とした。
100.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,10.0,0.053731928280769,9.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,減速フェーズで低速のまま力行し、停止位置への到達が遅れエネルギー無駄となるため0.2とした。
101.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,10.0,0.053731928280769,9.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,低速で加速し続けているため次駅減速フェーズで遅延が増大し、ちんたら運転と判定し0.1点とした。
102.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,20.0,0.053731928280769,19.94626807171923,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.3,0.8,次駅減速フェーズでdelta_stopが正のまま加速を続けており、不要な力行によりエネルギー消費と遅延リスクが増大するため、定時性・省エネ性の観点で低評価とした。
103.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,20.0,0.053731928280769,19.94626807171923,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.8,次駅減速フェーズでブレーキせずに加速しているため停止位置が達成できず、エネルギーも無駄になるため低評価とした。
104.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,30.0,0.053731928280769,29.94626807171923,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.8,次駅減速フェーズで加速しており、停止位置が遠く遅延を拡大するため低評価とし0.2とした。
105.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,30.0,0.053731928280769,29.94626807171923,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.8,減速フェーズで加速し停止位置達成が不可能で、遅延拡大と省エネ欠如があるため低評価とし0.1とする。
106.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,2.0,0.053731928280769,1.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.5,次駅減速フェーズで加速しており、停止位置に向けた適切な減速が行われていないため、安全性と定時性の観点から不適切と判断した。
107.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,2.0,0.053731928280769,1.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.6,次駅減速フェーズで1km/hの低速のまま力行を続け、適切なブレーキが取られずちんたら運転と判断したため0.1とした。
108.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,5.0,0.053731928280769,4.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.5,次駅減速フェーズで力行しており、停止位置が確保できずフェーズに不適切なノッチ操作となったため低評価とした。
109.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,5.0,0.053731928280769,4.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.6,次駅減速フェーズで不要な力行を続けてエネルギー無駄と遅延拡大につながるため低評価とした。
110.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,10.0,0.053731928280769,9.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.5,次駅減速フェーズで加速しており停止位置が確保できず、フェーズ不適切と判断したため低評価とした。
111.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,10.0,0.053731928280769,9.946268071719231,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.6,次駅減速フェーズで速度1km/hのまま加速しブレーキせず、低速ちんたら運転と判断したため0.1〜0.3の評価となった。
112.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,20.0,0.053731928280769,19.94626807171923,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.5,次駅減速フェーズで加速しており停止位置が確保できず、安全リスクが高く、定時性と省エネ性も低下しているため低評価とした。
113.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,20.0,0.053731928280769,19.94626807171923,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.6,次駅減速フェーズで低速のまま力行を続けたことがちんたら運転とみなされ、遅延とエネルギー無駄が大きいため低評価とした。
114.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,30.0,0.053731928280769,29.94626807171923,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.5,次駅減速フェーズで加速し、低速のまま力行は遅延とエネルギー無駄になるため0.2とした。
115.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0,70.0,70.0,30.0,0.053731928280769,29.94626807171923,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.6,次駅減速フェーズで低速のまま力行し停車位置が遅れ、ちんたら運転と判断したため0.1とした。
116.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.0,70.0,70.0,2.0,0.4833729474772746,1.5166270525227254,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,次駅減速フェーズでブレーキせず低速惰行を続け、delta_stopは正だが遅延を増大させるちんたら運転と判断し、0.1点とした。
117.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.0,70.0,70.0,2.0,0.4833729474772746,1.5166270525227254,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,現在速度3km/hの惰行はdelta_stopが正でも先行列車不在で低速走行が遅延と省エネ低下を招くため、ちんたら運転とみなし0.2点とした。
118.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.0,70.0,70.0,5.0,0.4833729474772746,4.5166270525227254,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,次駅減速フェーズで低速3km/hの惰行を続けブレーキせず、停止位置達成が遅れちんたら運転と判断したため。
119.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.0,70.0,70.0,5.0,0.4833729474772746,4.5166270525227254,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,低速で惰行を続けブレーキ未実施のため遅延が拡大し、ちんたら運転と判断した。
120.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.0,70.0,70.0,10.0,0.4833729474772746,9.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,次駅減速フェーズでブレーキせず低速惰行を続け、停止位置達成が遅れ遅延が拡大しているため0.1とした。
121.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.0,70.0,70.0,10.0,0.4833729474772746,9.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,次駅減速フェーズで必要速度70km/hに対し3km/hの低速惰行を続け、停止位置も遅延を増大させるため0.1とした。
122.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.0,70.0,70.0,20.0,0.4833729474772746,19.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズでブレーキせず惰行を続け、低速で遅延を増大させるちんたら運転と判断し0.2点とした。
123.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.0,70.0,70.0,20.0,0.4833729474772746,19.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズで低速惰行が続き、ブレーキ未実施のため遅延と省エネ欠如が顕著であり、ちんたら運転と評価される。
124.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.0,70.0,70.0,30.0,0.4833729474772746,29.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズで必要速度70km/hに対し3km/hの低速惰行を続け、遅延拡大と省エネ欠如が顕著なため低評価とした。
125.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.0,70.0,70.0,30.0,0.4833729474772746,29.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズでブレーキせず3km/hの低速惰行を続けたためちんたら運転とみなし、遅延拡大とエネルギー浪費で低評価とした。
126.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,2.0,0.4833729474772746,1.5166270525227254,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,次駅減速フェーズでブレーキせずに低速のまま力行を続けたため、定時性と省エネ性が大きく損なわれた。
127.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,2.0,0.4833729474772746,1.5166270525227254,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズで3km/hの低速のまま力行を続けたため遅延とエネルギー無駄が生じ、ちんたら運転とみなされた。
128.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,5.0,0.4833729474772746,4.5166270525227254,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズでブレーキせず低速のまま加速しているため遅延が拡大し省エネ性も低く、0.2点とした。
129.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,5.0,0.4833729474772746,4.5166270525227254,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズで3km/hの低速のまま力行を続け、停止位置への遅延とエネルギー無駄が生じるため、ちんたら運転とみなして低評価とした。
130.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,10.0,0.4833729474772746,9.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.3,0.7,次駅減速フェーズで残距離10mに対し加速を続けたため、不要な力行となり省エネと定時性を著しく損なうと判断した。
131.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,10.0,0.4833729474772746,9.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズで3km/hの低速のまま力行を続け、遅延を拡大させるちんたら運転と判断したため低評価とした。
132.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,20.0,0.4833729474772746,19.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズで低速のまま加速し、遅延を拡大させるちんたら運転と判断したため評価を低くした。
133.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,20.0,0.4833729474772746,19.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズで3km/hの低速のまま力行を続け、遅延を増大させエネルギー効率が著しく低下しているため低評価とした。
134.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,30.0,0.4833729474772746,29.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.8,次駅減速フェーズで3km/hの低速のまま力行を続け、停止位置到達が遅れエネルギー無駄になるため0.1とした。
135.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,30.0,0.4833729474772746,29.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.8,次駅減速フェーズでブレーキせず低速のまま力行し、停止位置達成が遅れエネルギーも無駄になるため低評価とした。
136.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,2.0,0.4833729474772746,1.5166270525227254,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.5,次駅減速フェーズでブレーキせず低速のまま力行を続けたため、定時性と省エネ性が大きく損なわれた。
137.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,2.0,0.4833729474772746,1.5166270525227254,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.5,次駅減速フェーズで低速(3km/h)の力行を続け、遅延を増大させ省エネ性が低く、ちんたら運転とみなすため0.1とした。
139.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,5.0,0.4833729474772746,4.5166270525227254,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.5,次駅減速フェーズでブレーキせず低速のまま力行を続け、遅延とエネルギー無駄が顕著なため低評価とした。
140.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,10.0,0.4833729474772746,9.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.5,次駅まで残距離10mで加速を続けたため、停止位置遅れとエネルギー浪費が顕著となり、運転品質が低下したため0.2点とした。
141.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,10.0,0.4833729474772746,9.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.5,次駅減速フェーズで加速を続け、必要速度未達かつ遅延を増大させ、エネルギー無駄となるため安全性は保たれるが運転品質が低く、評価を0.2に設定した。
142.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,20.0,0.4833729474772746,19.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.5,次駅減速フェーズで低速のまま加速を続けており、遅延解消に寄与せず省エネ性も低いため0.2点とした。
143.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,20.0,0.4833729474772746,19.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.5,次駅減速フェーズで加速を続けており、停止位置が遠くなるため不適切な力行と判断し低評価とした。
144.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,30.0,0.4833729474772746,29.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.5,次駅減速フェーズでブレーキせずに加速し、停止位置が確保できないため評価が低く0.1とした。
145.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,70.0,70.0,30.0,0.4833729474772746,29.516627052522725,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.5,次駅減速フェーズでブレーキせず低速3km/hで力行を続けたため、ちんたら運転とみなされ評価を大幅に下げ0.2とした。
146.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,6.0,70.0,70.0,2.0,1.9320896692087235,0.06791033079127651,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズでブレーキせず低速惰行を続けたため、停車は可能だが遅延増大のちんたら運転とみなし0.2点とした。
147.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,6.0,70.0,70.0,2.0,1.9320896692087235,0.06791033079127651,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズでブレーキせず低速惰行を続け、定時到着に遅れが生じ省エネ性も低く評価し0.2とした。
148.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,6.0,70.0,70.0,5.0,1.9320896692087235,3.0679103307912765,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,低速6km/hで惰行を続け、delta_stopが正でも先行列車なしで遅延を増すちんたら運転と判断し、0.2点とした。
149.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,6.0,70.0,70.0,5.0,1.9320896692087235,3.0679103307912765,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズで速度6km/hの惰行を続け、delta_stopは正だが低速で遅延が増大し省エネ効果も乏しいため、評価は0.2点とした。
150.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,6.0,70.0,70.0,10.0,1.9320896692087235,8.067910330791277,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,次駅減速フェーズでrequired_speed 70km/hに対し6km/hの惰行を続け、遅延を拡大させたちんたら運転と判断したため低評価。
151.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,6.0,70.0,70.0,10.0,1.9320896692087235,8.067910330791277,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,次駅減速フェーズで必要速度70km/hに対し6km/hの低速惰行を続け、遅延を拡大させ省エネ性も低く評価したため。
152.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,6.0,70.0,70.0,20.0,1.9320896692087235,18.06791033079128,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズで低速惰行を続けブレーキせず、遅延が拡大するちんたら運転と判断し0.2とした。
153.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,6.0,70.0,70.0,20.0,1.9320896692087235,18.06791033079128,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.7,次駅減速フェーズで必要速度70km/hに対し6km/hの惰行を続け、遅延拡大のちんたら運転と判断し低評価とした。
154.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,6.0,70.0,70.0,30.0,1.9320896692087235,28.06791033079128,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.1,0.7,次駅減速フェーズで必要速度70km/hに対し6km/hの惰行を続け、遅延を拡大するちんたら運転と判断し0.1点とした。
