time,train_id,group_phase,group_notch,current_speed,signal_speed,speed_limit,dist_to_next_station,req_stop_dist,delta_stop,delay,f_exist,f_distance,rule_bucket,rule_reason,llm_bucket,nn_bucket,llm_reward,nn_output,reason
152.79999999999967,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,16.10922470809659,70.0,70.0,62.95155779908512,14.864540724999886,48.08701707408524,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.5,0.1,制限速度・CBTC信号は遵守し、減速フェーズでブレーキは適切です。停止位置も余裕があり、他列車もなしで安全です。ただし、直前の加速から2秒未満でブレーキに切り替えたためノコギリ運転が発生し、保持時間が5秒未満の大きな減点対象となります。安全は保たれますが効率と快適性が低下しています。
152.89999999999966,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.980103160394478,70.0,70.0,62.50605206944826,14.630763810947045,47.875288258501215,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,速度は制限・信号内で安全ですが、次駅まで62.5mの位置でブレーキ開始後も停止距離が約48m離れており、停止位置への到達が遠い状態です。さらに直前の0.2秒の加速から4.5秒のブレーキへの切替はノコギリ運転に該当し、保持時間が5秒未満のため大きく減点されます。安全は保たれるものの、停止精度と運転の滑らかさが著しく不足しています。
152.99999999999966,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.851000845857373,70.0,70.0,62.06413275545231,14.398873791016657,47.66525896443566,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,制限速度・CBTCは遵守していますが、次駅まで62 mと十分な距離があるにも関わらずブレーキを開始し、停止位置から約48 m離れた状態です。さらに直前の加速から0.2 秒でブレーキに切り替えたため、保持時間が5 秒未満のノコギリ運転が発生し、大きく評価を下げます。安全は保たれますが操作は不適切です。
153.09999999999965,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.72191768871439,70.0,70.0,61.62579932400902,14.168869703059316,47.45692962094971,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,制限速度・CBTCは遵守しているが、次駅まで61.6mで必要ブレーキ距離14.2mに対し現在ブレーキをかけ続けており停止位置が遠すぎる。直前の加速から0.2秒でブレーキへ切り替え、保持時間4.7秒でノコギリ運転となり大きく減点。安全は保たれるが効率と快適性が著しく低下している。
153.19999999999965,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.592853613238344,70.0,70.0,61.19105124411561,13.940750589472184,47.250300654643425,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.1,0.2,制限速度・CBTCは遵守していますが、次駅まで61.2mで必要ブレーキ距離13.94mの時点でブレーキをかけ続けており、Δstopは約47mと大きく過剰減速です。さらに直前の0.2秒の加速からすぐにブレーキへ切り替えたため、保持時間が5秒未満のノコギリ運転が発生し、エネルギー効率と快適性が著しく低下しています。これら上位項目の重大な問題により評価は低くなります。
153.29999999999964,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.463808543745566,70.0,70.0,60.759887986886696,13.714515497193952,47.045372489692745,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.1,0.2,Step1: 速度は制限70km/h・信号70km/hを大幅に下回り遵守。Step2: CBTC信号違反なし。Step3: 現在ブレーキ中だが残距離60.8mに対し必要停止距離13.71mでΔ=47m、過早ブレーキで大幅減点。Step4: 次駅減速フェーズとして不適切。Step5: 直前の力行0.2sからブレーキへ切替、保持時間4.9s＜5sのノコギリ運転で大きく減点。Step6‑7: 前後列車なし、定時遅れ0sで問題なし。総合評価は安全は保たれるが効率・快適性が著しく低下し、rewardは0.1。
153.39999999999964,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.334782404595732,70.0,70.0,60.33230902553655,13.490163477699816,46.842145547836736,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.2,速度は制限内でCBTCも遵守していますが、次駅まで60.3mの位置でブレーキをかけ続けており、必要停止距離13.49mに対しΔ=46.8mと大幅に早すぎます。さらに直前の加速から5秒未満でブレーキに切り替えたためノコギリ運転（5秒未満）となり大きく減点されます。安全は保たれるものの、停止位置の適合性と運転の滑らかさが著しく欠如しているため評価は低くなります。
153.59999999999962,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.076786614979206,70.0,70.0,59.4879018938137,13.047104885616983,46.44079700819672,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.2,制限速度・CBTCは遵守していますが、次駅まで59.5mの位置でブレーキをかけ続けており、必要停止距離13.05mとの差は46.45mと大きく、駅手前での停止が確実です。さらに、直前の加速から5秒未満でブレーキへ切り替えたためノコギリ運転とみなされ、小さな減点が加わります。安全は保たれるものの、停車位置の適合性が著しく欠如しているため評価は低くなります。
153.69999999999962,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,14.947816813446934,70.0,70.0,59.07107268036072,12.82839643861613,46.24267624174459,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.3,0.2,制限速度・CBTCは遵守していますが、次駅まで59mあるのにブレーキをかけ続けており、必要停止距離との差は46mと大きく、停止位置の達成可能性が低いです。さらに、直前の加速からすぐに減速へ切り替えたためノコギリ運転（5〜10秒）となり、効率が低下しています。安全は保たれるものの、減速タイミングと操作の切り替えが不適切です。
153.7999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,14.818865640126084,70.0,70.0,58.65782567662592,12.61156731556514,46.04625836106078,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.2,制限速度・CBTCともに遵守しており安全は保たれていますが、次駅まで58.7mで必要停止距離12.6mに対しブレーキ開始からのΔstopは46mと大きく、停止位置精度が不足しています。さらに直前の加速から5秒未満でブレーキに切り替えたためノコギリ運転が発生し、効率が低下しています。現在速度は14.8km/hで制限内ですが、ブレーキが遅すぎるため駅手前での停止が危うく、改善が必要です。
153.9999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,14.561018876455512,70.0,70.0,57.84207623521098,12.183543342151191,45.65853289305979,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.2,制限速度・信号は遵守しているが、次駅まで57.8mの位置でブレーキを開始し、必要停止距離12.2mに対し45.6mの余裕があり過剰減速となっている。直前の加速からの切替がノコギリ運転（5‑10秒）で小減点。総合的に安全は保たれるものの停止位置の遅れと効率低下が大きく、評価は低めとなる。
154.0999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,14.432123135379682,70.0,70.0,57.43957277121581,11.972346653469517,45.46722611774629,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.2,Step1で速度は制限内、Step2でもCBTC信号70km/h以下に遵守。Step3ではブレーキ開始位置が必要距離(11.97m)から45.43m離れ過ぎており、早すぎる減速で停止位置達成が危うい。Step5のノコギリ運転は5.7秒の保持で小減点。以上より操作は安全面は保たれるものの、停止精度と効率が著しく低く不適切と判断し、rewardは0.2とする。
154.1999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,14.303245721062682,70.0,70.0,57.04064946430876,11.763025612090516,45.27762385221824,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.2,制限速度・CBTCは遵守していますが、次駅まで57mあるのにブレーキをかけ続けており、必要ブレーキ距離11.76mに対し45.24m余分に減速しています。これは停止位置の達成可能性を大きく損ねるため大幅減点対象です。さらに、直前の加速からすぐにブレーキへ切り替えたためノコギリ運転（5〜10秒）として小さな減点も加わります。安全は保たれていますが、適切な減速タイミングではありません。
154.2999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,14.1743865582461,70.0,70.0,56.64530580656546,11.555579310095045,45.08972649647042,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.1,0.2,制限速度・CBTCは遵守していますが、次駅まで56.6mあるのにブレーキをかけ続けており、必要停止距離との差が45mと大きく、停止位置達成可能性が低いです。さらに、直前の加速から5秒未満で減速へ切り替えたためノコギリ運転（小規模）となり、省エネ性も損なわれています。安全は保たれていますが、適切な減速タイミングとエネルギー効率の観点から評価は低くなります。
154.39999999999958,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,14.045545571713047,70.0,70.0,56.25354129214344,11.35000684405136,44.903534448092074,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.2,制限速度・CBTCは遵守していますが、次駅まで56.3mでブレーキをかけ続けているため停車位置が大幅に手前になり、停止距離誤差44.9mで大幅減点です。さらに直前の加速から5秒未満でブレーキへ切り替えたノコギリ運転（5‑10秒）も小減点対象です。安全は保たれるものの、停車位置とエネルギー効率の観点で不適切と判断し、低評価とします。
154.49999999999957,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,13.916722686287988,70.0,70.0,55.86535541729632,11.146307315010375,44.719048102285946,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.2,速度は制限・CBTCともに遵守しており安全面は確保されていますが、次駅まで55.9mの地点でブレーキを開始しており、必要停止距離11.15mとの差は44.75mと大きく、停止位置達成可能性が低く評価されます。さらに、直前の加速から0.2秒でブレーキへ切り替えたため、保持時間が5〜10秒のノコギリ運転が発生し、エネルギー効率も低下しています。以上から操作は不適切と判断します。
154.69999999999956,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,13.659130918265392,70.0,70.0,55.09971758177201,10.744523494524792,44.35519408724722,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,high,mid,0.8,0.2,制限速度・CBTCともに遵守し、ブレーキで駅止まり位置も十分確保できているため安全面は問題ありません。しかし直前に0.2秒の力行から6秒の減速へ切り替えており、保持時間が5秒未満のノコギリ運転に該当し、エネルギー効率が低下しています。安全は保たれるものの快適性と省エネ性で減点対象です。
154.79999999999956,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,13.530361885521929,70.0,70.0,54.722264624032846,10.546437427552524,44.17582719648032,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.2,制限速度・CBTCは遵守していますが、次駅まで54.7 mあるのに現在ブレーキをかけているため停止位置が大幅にずれ、|δ_stop|が5 mを超え大減点対象です。さらに直前の加速から0.2 秒でブレーキに切り替え、保持時間が6.4 秒とノコギリ運転（5‑10 秒）に該当し、効率も低下しています。以上より操作は不適切と判断します。
154.89999999999955,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,13.401610653594236,70.0,70.0,54.3483883117446,10.3502207465182,43.998167565226396,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.3,0.2,Step1で速度は制限内、Step2でもCBTC信号を下回っており安全は保たれています。Step3ではブレーキ開始が駅までの距離（54.3 m）に対し必要停止距離（10.35 m）より早すぎ、|δ|≈44 mで大幅減点。Step4の減速フェーズでは過剰減速と評価されます。Step5で直前の加速から6.5 秒のブレーキへ切り替えたため5‑10 秒のノコギリ運転が発生し小減点。Step6‑7は問題なし。以上より総合評価は0.3とします。
154.99999999999957,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,13.272877147510858,70.0,70.0,53.978088151581005,10.155872574815078,43.82221557676593,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.2,Step1: 速度は制限内でCBTCも遵守。Step2: 信号速度未超過。Step3: 現在ブレーキ中だが、停止距離10.16mに対し残距離54mでΔ=+43.8m、駅手前で過早に停止するため大幅減点。Step4: 次駅減速フェーズでのブレーキ開始が早すぎ、適切な減速タイミングではない。Step5: 直前の加速0.2sからブレーキ6.6sへの切替が5‑10秒以内のノコギリ運転で小減点。Step6‑7: 前後列車なし、定時遅れなしだがエネルギー無駄。以上を踏まえ、現在のノッチ操作は不適切と判断し、rewardは0.2とする。
155.19999999999953,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,13.01546301319236,70.0,70.0,53.2482143247428,9.77277827524303,43.47543604949976,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,制限速度・CBTCは遵守していますが、次駅まで53.2 mの位置でブレーキを6.8 秒続けており、必要停止距離9.77 mに対しδ_stop≈43 mと過剰減速です。加速からすぐブレーキへの切替がノコギリ運転（保持時間5‑10 秒）となり、エネルギー効率も低下しています。安全は保たれるものの停止位置の適正と効率性から評価は低くなります。
155.29999999999953,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,12.886782235214977,70.0,70.0,52.88863968183577,9.584030416414432,43.304609265421334,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,Step1で速度は制限内、Step2でもCBTC信号を遵守していますが、Step3でブレーキ開始位置が駅から約43 m手前と遠すぎ、停止位置達成が不適切です。さらに直前の加速からすぐブレーキへの切替がSawtooth運転に該当し、効率が低下しています。上位項目の違反が大きいため評価は低くなります。
155.39999999999952,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,12.758118883597009,70.0,70.0,52.532639238581424,9.397147604988504,43.13549163359292,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,速度は制限・信号内で安全は保たれていますが、次駅まで52.5mで必要停止距離9.4mのところを早期にブレーキ開始。Δstopは43.1mと大きく、停止位置達成可能性が低く評価されます。さらに直前の加速から2秒未満でブレーキに切り替えたため、ノコギリ運転（保持時間7秒、前回0.2秒）とみなされ小さな減点対象です。以上より現在のノッチ操作は不適切と判断します。
155.49999999999952,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,12.62947288356659,70.0,70.0,52.18021251204519,9.21212898658484,42.968083525460344,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.5,0.1,制限速度・CBTCは遵守しており安全は保たれていますが、次駅まで52.2mでブレーキをかけ続けているためΔstopは約43mと大きく、ブレーキ中の停止位置誤差が5m超で大幅減点対象です。さらに直前の加速から7秒未満でブレーキへ切り替えたノコギリ運転（保持時間5‑10秒）により小さな減点が加わります。以上を踏まえ、総合評価は0.5とします。
155.5999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,12.500844160391244,70.0,70.0,51.83135902139213,9.028973711254638,42.802385310137495,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.3,0.1,速度は制限・CBTC内で安全ですが、次駅まで51.8mあるのにブレーキをかけ続けており停止位置が大きくずれています（Δ≈43m）。直前の加速からの切替で5〜10秒のノコギリ運転も発生し、効率が低下しています。安全は保たれるものの、停止位置と運転の適切性から評価は低めです。
155.6999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,12.372232639377698,70.0,70.0,51.4860782878479,8.847680933476203,42.6383973543717,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,制限速度・信号速度は遵守していますが、次駅まで51.5m残りで必要ブレーキ距離は8.85mです。現在ブレーキをかけ続けているため停止位置が大幅に手前になる可能性が高く、δ_stop＝42.65mで大幅減点対象です。さらに直前の加速から0.2秒でブレーキへ切り替えたことにより、保持時間が5秒未満のノコギリ運転が発生し、追加で小さな減点が入ります。安全は保たれていますが、適切な減速タイミングとは言えません。
155.7999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,12.243638245871704,70.0,70.0,51.14436983470583,8.668249812150457,42.47612002255537,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,速度は制限・CBTC内で安全ですが、次駅まで51.1mあるのにブレーキを開始し、必要停止距離との差Δ=42.4mと大きく離れた状態で減速しているため停止位置達成可能性が低く大幅減点となります。さらに直前の0.2秒の加速から7.4秒のブレーキへの切替が5〜10秒の範囲でノコギリ運転とみなされ、追加の減点要因です。以上より現在のノッチ操作は不適切と評価します。
155.8999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,12.11506090525788,70.0,70.0,50.80623318735178,8.490679510596491,42.315553676755286,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,速度は制限・信号内で安全ですが、次駅まで約50 mあるのにブレーキを7.5 秒継続し、停止距離8.5 mで駅手前に止まるため余分な減速となっています。直前の加速からの切替が5‑10 秒以内で逆転操作であるためノコギリ運転とみなされ、エネルギー効率も低下します。安全は保たれるものの、減速操作は不適切です。
155.9999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,11.98650054295952,70.0,70.0,50.47166787323221,8.314969196547146,42.15669867668506,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,制限速度・CBTCは遵守していますが、次駅まで50.5 mで必要停止距離8.31 mに対し、現在ブレーキをかけているため停止位置が大幅に手前になる可能性があります。直前の加速からすぐに減速へ切り替えたためノコギリ運転（保持時間7.6 秒、前回0.2 秒）となり、小さな減点が加わります。安全は保たれるものの、停止位置精度と効率の観点で不適切です。
156.09999999999948,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,11.857957084438413,70.0,70.0,50.14067342186834,8.141118042144573,41.99955537972377,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,制限速度・CBTCは遵守しており速度超過はありませんが、次駅まで50 mと十分な距離があるにも関わらず現在ブレーキをかけているため停止位置の適正が大きく外れています。また、直前の0.2 秒の加速から7.7 秒の減速への切り替えは保持時間が10 秒未満で逆転操作となり、ノコギリ運転とみなされ小幅な減点対象です。安全は保たれるものの、効率と適切な減速タイミングが欠如しているため評価は低くなります。
156.19999999999948,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,11.729430455194676,70.0,70.0,49.81324936484555,7.969125223935876,41.84412414090967,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,制限速度・CBTCは遵守していますが、次駅まで49.8mでブレーキ中の状態で必要停止距離7.97mとの差が41.8mと大きく、停止位置達成可能性が低く評価されます。さらに、直前の加速からすぐにブレーキへ切り替えたため、保持時間が5〜10秒のノコギリ運転とみなされ小さな減点があります。安全は保たれるものの、停止精度と運転の滑らかさが不適切です。
156.29999999999947,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,11.60092058076658,70.0,70.0,49.489395235813305,7.798989922868717,41.69040531294459,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,速度は制限70km/h・信号70km/hを遵守し安全は保たれていますが、次駅まで49.5mでブレーキをかけ続けたため停止距離との差Δ=41.7mとなり、過度の減速と評価され大幅減点対象です。また、直前の加速からブレーキへの切替が5秒未満でノコギリ運転とみなされ小減点となります。以上を踏まえ評価は低めです。
156.3999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,11.472427386730354,70.0,70.0,49.16911057050655,7.630711324286992,41.538399246219555,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,制限速度・CBTCは遵守していますが、次駅まで49.2mあるのに現在の速度11.5km/hでブレーキを続けているため、停止位置が大幅に手前になる可能性があります（Δstop≈+41.6m）。また、直前の加速から2秒未満でブレーキに切り替えたため、5〜10秒のノコギリ運転とみなされ小さな減点が加わります。安全は保たれるものの、停止位置精度と運転の滑らかさで不適切です。
156.49999999999946,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,11.343950798700034,70.0,70.0,48.852394906720775,7.464288617926509,41.38810628879427,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,制限速度・信号速度は遵守していますが、次駅まで48.9mの位置でブレーキを8秒間掛け続けており、必要停止距離7.46mとの差は41.4mと大きく過剰減速です。さらに直前に0.2秒だけ力行からブレーキへ切り替えたため、保持時間が10秒未満のノコギリ運転が発生し、5〜10秒の小減点が加わります。安全面は確保されていますが、停止位置精度と運転の滑らかさが著しく損なわれているため評価は低くなります。
156.59999999999943,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,11.215490742327276,70.0,70.0,48.53924778430496,7.299720997910691,41.23952678639427,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,制限速度・CBTCは遵守していますが、次駅減速フェーズでブレーキをかけたまま駅まで48.5 m残り、必要停止距離7.3 mに対しΔ=41.2 mと大きく離れており、停止位置達成可能性が低く評価されます。また、直前の加速から8 秒未満でブレーキへ切り替えたためノコギリ運転（5‑10 秒）となり小幅減点です。以上より適切性は低く、rewardは0.2とします。
156.69999999999945,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,11.087047143301172,70.0,70.0,48.22966874519352,7.137007662746293,41.09266108244723,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,制限速度・CBTCは遵守していますが、次駅まで48.2 mの位置でブレーキを開始し、要求停止距離7.14 mに対するΔが41 mと大きく、駅手前で停止する可能性が高いです。次駅減速フェーズでの適切なブレーキ開始点から外れ、停止位置達成可能性が低く評価されます。さらに、直前の加速から8.3 秒のブレーキへの切替がノコギリ運転に該当し、小さな減点要因です。総合的に不適切と判断し、0.2とします。
156.79999999999944,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.958619927348094,70.0,70.0,47.92365733335657,6.976147815319154,40.94750951803742,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.1,0.1,速度は制限内でCBTCも遵守していますが、次駅まで約48m残り、必要ブレーキ距離は約7mです。現在のブレーキは停止位置から約41m手前で開始されており、駅手前での過早ブレーキとなっています。さらに直前の加速からブレーキへの切り替えが5秒未満でノコギリ運転とみなされ、効率が低下しています。安全は保たれていますが、停止位置精度と運転の滑らかさで大きく減点すべきです。
156.89999999999944,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.8302090202315,70.0,70.0,47.62121309484968,6.817140662889971,40.80407243195971,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,制限速度・CBTCは遵守していますが、次駅まで47.6 mあるのにブレーキを開始しており、δ_stopは約40 mで大幅な減点対象です。さらに直前の加速から0.2 秒でブレーキへ切り替えたため、保持時間8.5 秒のノコギリ運転（5‑10 秒）となり小さな減点があります。安全は保たれますが停止位置と効率が不適切です。
156.99999999999943,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.70181434775177,70.0,70.0,47.32233557779253,6.659985417090083,40.662350160702445,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,制限速度・CBTCは遵守していますが、次駅まで47.3 mで必要停止距離6.66 mに対し、8.6 秒間ブレーキをかけており停止位置が大幅に早すぎます。直前の0.2 秒の加速からの急激な切替がノコギリ運転とみなされ、小さな減点要因です。安全は保たれますが、停止タイミングと効率が不適切です。
157.09999999999943,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.573435835746023,70.0,70.0,47.02702433234407,6.504681293917293,40.522343038426776,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.3,0.1,制限速度・CBTCは遵守しており速度も安全域内です。しかし次駅まで47 mでブレーキをかけ続け、停止位置との差Δ=40.5 mは許容範囲外で大幅減点対象です。加えて直前の加速からブレーキへの切替が5 秒未満で、ノコギリ運転（小減点）となります。運転間隔や定時性に問題はありませんが、早すぎる減速とノコギリ運転により総合評価は0.3とします。
157.19999999999942,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.44507341008796,70.0,70.0,46.73527891073803,6.351227513731694,40.38405139700634,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.1,0.1,速度は制限・信号内で安全は保たれていますが、現在のブレーキは駅までの残距離46.7mに対し必要停止距離6.35mしかなく、早すぎる減速で駅手前で停止するリスクが高いです。さらに直前の加速からすぐブレーキへ切り替えたため、保持時間が5〜10秒のノコギリ運転が発生し、効率が低下しています。これらの重大な停止位置の誤りと小規模なノコギリ運転により評価は低くなります。
157.2999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.316726996687663,70.0,70.0,46.447098867272274,6.199623301251548,40.247475566020725,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.3,0.1,制限速度・CBTCは遵守していますが、次駅まで46.4 mあるのに現在ブレーキをかけ続けており、停止位置までの余裕が40 m以上あるため過早減速と判断され大幅減点対象です。加えて、直前の加速から0.2 秒でブレーキへ切り替えたため5‑10 秒のノコギリ運転が発生し、エネルギー効率が低下しています。以上を踏まえ評価は低めです。
157.3999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.188396521491445,70.0,70.0,46.162483758287465,6.049867885549149,40.11261587273832,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,制限速度・CBTCは遵守していますが、次駅まで46.2 mの位置でブレーキをかけ続けており、必要停止距離6.05 mに対しΔ=40 mと大きく過剰減速しています。停車位置達成が不可能であり、次駅減速フェーズとして不適切です。さらに直前の加速からの切替が5 秒未満でノコギリ運転とみなされ、小さな減点が加わります。
157.4999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.060081910481657,70.0,70.0,45.8814331421884,5.901960500046728,39.97947264214167,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,Step1では速度10.1km/hは制限70km/h・CBTC70km/hを遵守しており問題なし。Step2の停止位置評価では、ブレーキ中に残距離45.9mに対し必要停止距離5.9mとの差Δ=40mで、|Δ|が5mを超えるため大幅減点。Step3のフェーズ評価でも同様に過剰ブレーキと判断。Step4で直前の加速からブレーキへの切替が5秒未満で、ノコギリ運転とみなされ小減点。先行・後続列車なしで定時遅れもなく、上位項目の違反が主因となり総合評価は0.2とした。
157.5999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.931783089676529,70.0,70.0,45.60394657942268,5.755900382512382,39.8480461969103,0.0,0.0,2000.0,zero,ブレーキ中、|delta_stop|>5m,mid,mid,0.2,0.1,制限速度・CBTCは遵守していますが、次駅まで45.6 mでブレーキを9.2 秒続けているため、停止位置が大幅に手前になる可能性が高く、δ_stopが39.8 mと大きく減点対象です。また、直前の加速からブレーキへの切替が5 秒未満でノコギリ運転とみなされ、小さな減点が加わります。以上より操作は不適切と判断します。
